;03_DM100_3_1_1_1;03_DM100_3_2_1_1;03_DM100_3_3_1_1;03_DM100_3_4_1_1;03_DM100_3_5_1_1;03_DM100_3_6_1_1;03_DM100_3_7_1_1;03_DM100_3_8_1_1;03_DM100_3_9_1_1;03_DM100_3_10_1_1;03_DM100_3_11_1_1;03_DM100_3_12_1_1;03_DM100_3_13_1_1;03_DM100_3_14_1_1;03_DM100_3_15_1_1;03_DM100_3_16_1_1;03_DM100_3_17_1_1;03_DM100_3_18_1_1;03_DM100_3_19_1_1;03_DM100_3_20_1_1
2.6214400000e-02;1.0002421940e+00;1.0000958348e+00;1.0000623974e+00;1.0001014364e+00;1.0002643413e+00;1.0000551414e+00;1.0001619270e+00;1.0001052012e+00;1.0001289885e+00;1.0001285297e+00;1.0001527906e+00;1.0001766559e+00;1.0002242563e+00;1.0001174358e+00;9.9996994891e-01;1.0000799355e+00;1.0000221479e+00;1.0001445098e+00;1.0000370379e+00;1.0001247428e+00
2.9491200000e-02;1.0001327238e+00;1.0000908144e+00;1.0000788024e+00;1.0000838829e+00;1.0001402797e+00;1.0001257939e+00;1.0001692409e+00;1.0001505449e+00;1.0000899169e+00;1.0001457449e+00;1.0002651896e+00;1.0001177888e+00;1.0001767344e+00;1.0001420599e+00;1.0000422998e+00;1.0000590481e+00;1.0000603529e+00;1.0001264718e+00;1.0001287698e+00;1.0001099000e+00
3.2768000000e-02;1.0000633269e+00;1.0001330467e+00;9.9998606114e-01;1.0000729460e+00;1.0001732396e+00;1.0000967324e+00;1.0000815338e+00;1.0001285187e+00;1.0000969973e+00;1.0000467841e+00;1.0001510772e+00;1.0001027453e+00;1.0000786922e+00;1.0000999831e+00;1.0000812379e+00;1.0000525416e+00;1.0000502863e+00;1.0001411569e+00;1.0001842976e+00;1.0001151260e+00
3.6044800000e-02;1.0000467544e+00;1.0000947586e+00;9.9996930349e-01;1.0001974374e+00;1.0001348987e+00;1.0000600130e+00;1.0001019899e+00;1.0000282379e+00;1.0000012837e+00;1.0001044031e+00;1.0001562888e+00;1.0000653727e+00;1.0001303145e+00;1.0001551940e+00;1.0001143422e+00;1.0000063843e+00;1.0000537202e+00;1.0001429348e+00;1.0000863030e+00;1.0001465040e+00
3.9321600000e-02;1.0000945330e+00;1.0001785422e+00;9.9997952312e-01;1.0001787973e+00;1.0001212907e+00;9.9995056872e-01;1.0001656435e+00;1.0000674185e+00;1.0000125721e+00;1.0001488129e+00;1.0001674550e+00;1.0000689675e+00;1.0001794363e+00;1.0002263644e+00;1.0001041004e+00;1.0000449462e+00;1.0000445881e+00;1.0000872125e+00;1.0001351922e+00;1.0001662619e+00
4.2598400000e-02;1.0000568323e+00;1.0000825418e+00;9.9998846295e-01;1.0000142432e+00;1.0000638171e+00;9.9999449609e-01;1.0001560609e+00;1.0000590737e+00;9.9998594531e-01;1.0000881229e+00;1.0001250291e+00;1.0000844866e+00;1.0000510270e+00;1.0002223682e+00;1.0001432228e+00;1.0000985322e+00;9.9996148562e-01;1.0001048906e+00;1.0001282640e+00;1.0003000669e+00
4.5875200000e-02;1.0000188632e+00;1.0001434065e+00;1.0000430715e+00;1.0001339866e+00;1.0001068632e+00;1.0000757078e+00;1.0000443858e+00;1.0000329217e+00;1.0000632631e+00;1.0000293527e+00;1.0001592639e+00;1.0000782493e+00;1.0000912155e+00;1.0001067008e+00;1.0000569298e+00;1.0001067427e+00;9.9995946873e-01;1.0000361074e+00;1.0000207659e+00;1.0001437553e+00
4.9152000000e-02;9.9997023755e-01;1.0000022371e+00;9.9992931595e-01;1.0001298862e+00;1.0000663960e+00;1.0001215761e+00;1.0000828681e+00;1.0000305157e+00;9.9995004857e-01;1.0000065508e+00;1.0001421070e+00;1.0000466824e+00;1.0000361257e+00;1.0001027989e+00;1.0001342939e+00;1.0000463427e+00;9.9995593744e-01;1.0000583298e+00;9.9999945724e-01;1.0000853576e+00
5.2428800000e-02;1.0000149149e+00;1.0000522075e+00;9.9993856436e-01;1.0001590293e+00;1.0000582427e+00;1.0000487966e+00;1.0000401978e+00;9.9994071685e-01;9.9992819466e-01;1.0000443555e+00;1.0001769911e+00;1.0000365964e+00;1.0001048838e+00;1.0001461889e+00;1.0000889961e+00;9.9999861489e-01;9.9990405119e-01;1.0000832799e+00;1.0001222003e+00;1.0001365953e+00
5.8982400000e-02;9.9998383978e-01;1.0000994939e+00;9.9994315071e-01;1.0000116797e+00;1.0000484074e+00;1.0000614394e+00;1.0000477786e+00;9.9999955914e-01;1.0000054496e+00;1.0000826095e+00;1.0000890498e+00;9.9998614759e-01;1.0001429019e+00;1.0001614020e+00;1.0000062845e+00;1.0000252484e+00;1.0000790065e+00;1.0000936042e+00;1.0001037889e+00;1.0001571134e+00
6.5536000000e-02;1.0000206858e+00;1.0001119945e+00;9.9998151426e-01;9.9997436298e-01;1.0000219177e+00;9.9993684076e-01;1.0000735471e+00;1.0000298004e+00;1.0000495358e+00;1.0000073612e+00;1.0000602005e+00;1.0000754137e+00;1.0000503449e+00;1.0001766041e+00;1.0000160738e+00;9.9997310653e-01;1.0001217961e+00;9.9998138702e-01;9.9998333097e-01;1.0001408935e+00
7.2089600000e-02;9.9992391250e-01;1.0001660215e+00;1.0000063513e+00;1.0000099886e+00;1.0000639207e+00;9.9995396265e-01;1.0000417141e+00;1.0000935733e+00;1.0000474947e+00;1.0000335969e+00;1.0000470217e+00;1.0000620721e+00;9.9996983795e-01;1.0001590781e+00;9.9999040755e-01;1.0000814315e+00;1.0000221045e+00;1.0000915575e+00;9.9996942246e-01;1.0000813194e+00
7.8643200000e-02;9.9996072583e-01;1.0000878324e+00;1.0000380254e+00;9.9998839332e-01;1.0001045059e+00;1.0000355778e+00;1.0000445577e+00;1.0000041639e+00;1.0000160829e+00;1.0000077590e+00;9.9997949315e-01;1.0000266837e+00;1.0000447647e+00;1.0001310586e+00;1.0000214880e+00;1.0000845078e+00;1.0000225214e+00;9.9995809444e-01;9.9997272908e-01;1.0000971124e+00
8.5196800000e-02;1.0001181332e+00;9.9998106269e-01;9.9994285545e-01;9.9998590038e-01;1.0000099993e+00;9.9999948078e-01;9.9998196393e-01;1.0000372217e+00;1.0000571521e+00;1.0000009734e+00;1.0000747119e+00;1.0000226720e+00;1.0000227710e+00;1.0001538423e+00;9.9998985972e-01;1.0001744025e+00;1.0000288603e+00;9.9992156231e-01;1.0000112997e+00;1.0001618595e+00
9.1750400000e-02;1.0000866664e+00;1.0001336172e+00;1.0000259624e+00;1.0000328647e+00;1.0000873854e+00;1.0000300372e+00;1.0000280161e+00;9.9998255665e-01;1.0000570938e+00;1.0000435204e+00;1.0000340362e+00;9.9994265450e-01;1.0000709258e+00;1.0000595283e+00;9.9996090247e-01;1.0000707315e+00;1.0000475415e+00;9.9995749336e-01;9.9994156531e-01;1.0001327147e+00
9.8304000000e-02;1.0000729244e+00;1.0001669494e+00;9.9994274658e-01;1.0000309620e+00;1.0001183998e+00;1.0000075791e+00;9.9997589704e-01;9.9998258510e-01;9.9999435999e-01;1.0000630793e+00;1.0000493849e+00;1.0000203986e+00;1.0000404793e+00;9.9999499226e-01;1.0000333757e+00;1.0000388888e+00;1.0000091095e+00;1.0000541241e+00;1.0000250091e+00;1.0000656292e+00
1.0485760000e-01;1.0001007489e+00;1.0000250977e+00;1.0000598148e+00;1.0001191482e+00;1.0000828400e+00;1.0000399736e+00;9.9994654485e-01;1.0000098903e+00;9.9995577975e-01;9.9993117398e-01;9.9996817996e-01;1.0000139787e+00;1.0000746345e+00;9.9994530157e-01;9.9985898742e-01;1.0001043413e+00;1.0000329332e+00;9.9995282409e-01;1.0001033591e+00;1.0000763181e+00
1.1796480000e-01;1.0001288091e+00;9.9999683093e-01;1.0000581431e+00;1.0000275448e+00;1.0000414383e+00;1.0000420157e+00;9.9999742406e-01;1.0000778059e+00;1.0000252182e+00;9.9999703442e-01;1.0000112337e+00;1.0000035308e+00;1.0000747936e+00;9.9998703119e-01;9.9996055155e-01;1.0001072335e+00;1.0000577858e+00;1.0000540462e+00;1.0000586720e+00;1.0000505545e+00
1.3107200000e-01;1.0000983261e+00;9.9996829305e-01;1.0000577360e+00;9.9989943120e-01;1.0000156435e+00;9.9996219111e-01;9.9999123416e-01;1.0000235813e+00;9.9999171033e-01;1.0000601288e+00;1.0000724621e+00;9.9998520502e-01;1.0000035426e+00;9.9992204441e-01;9.9998462723e-01;1.0000809692e+00;1.0000704808e+00;9.9989190629e-01;9.9998040075e-01;1.0000773315e+00
1.4417920000e-01;1.0000825830e+00;9.9999252233e-01;1.0000211159e+00;9.9998821239e-01;1.0000673800e+00;9.9998277209e-01;1.0001000895e+00;1.0000930322e+00;9.9997702539e-01;9.9998181156e-01;1.0000767193e+00;1.0000308826e+00;1.0000007344e+00;9.9994565695e-01;1.0000084670e+00;1.0000683411e+00;9.9999276463e-01;9.9993457544e-01;1.0000177709e+00;1.0000659655e+00
1.5728640000e-01;1.0000987241e+00;9.9996794792e-01;9.9993584927e-01;9.9997954451e-01;9.9997445533e-01;1.0000431114e+00;9.9997378771e-01;1.0000615491e+00;9.9999011463e-01;9.9996249112e-01;1.0000132831e+00;9.9997920851e-01;1.0000512215e+00;9.9999315079e-01;1.0000582825e+00;1.0000110117e+00;1.0000092785e+00;1.0000249069e+00;1.0000412992e+00;1.0000892502e+00
1.7039360000e-01;1.0000425371e+00;1.0000231389e+00;9.9998733875e-01;1.0000497202e+00;1.0000357228e+00;1.0000748365e+00;9.9991751905e-01;9.9996028051e-01;1.0000458323e+00;9.9999895354e-01;1.0000217901e+00;1.0000104037e+00;9.9996721632e-01;9.9997882583e-01;1.0001143803e+00;1.0000377156e+00;1.0000294373e+00;1.0000857644e+00;1.0000141293e+00;1.0001451172e+00
1.8350080000e-01;1.0000143868e+00;1.0000356328e+00;9.9990832229e-01;1.0000181973e+00;1.0000051152e+00;1.0000346146e+00;1.0000286757e+00;9.9997228098e-01;9.9999199097e-01;1.0000337430e+00;1.0000195088e+00;1.0000052266e+00;9.9992853551e-01;9.9997109095e-01;1.0000712399e+00;1.0000500628e+00;9.9999092246e-01;1.0001317715e+00;9.9993081141e-01;1.0001182560e+00
1.9660800000e-01;1.0000892644e+00;1.0001265546e+00;1.0000040634e+00;9.9999037494e-01;9.9994675337e-01;1.0000681587e+00;1.0000511721e+00;9.9987564353e-01;9.9994946511e-01;9.9992289912e-01;1.0000072788e+00;9.9994763168e-01;9.9996465758e-01;9.9999155014e-01;9.9999811485e-01;1.0000151222e+00;1.0000223323e+00;1.0000031832e+00;9.9995266972e-01;1.0000910305e+00
2.0971520000e-01;9.9999556559e-01;1.0000912024e+00;1.0000482083e+00;1.0000213390e+00;1.0000423851e+00;9.9994723677e-01;9.9996235859e-01;1.0000079272e+00;1.0000371117e+00;9.9996373823e-01;1.0000439260e+00;9.9996682749e-01;1.0000898489e+00;9.9996601626e-01;9.9997926824e-01;1.0000107124e+00;1.0000776331e+00;1.0000008841e+00;9.9999888888e-01;9.9999219672e-01
2.3592960000e-01;1.0000626581e+00;1.0000400160e+00;1.0000583699e+00;9.9997462896e-01;1.0000088122e+00;9.9996066142e-01;1.0000159647e+00;1.0000160447e+00;1.0000993309e+00;9.9997037391e-01;9.9993672439e-01;1.0000446484e+00;1.0000445930e+00;9.9999147925e-01;9.9994093267e-01;1.0000444086e+00;9.9998251361e-01;9.9998418585e-01;9.9995190116e-01;1.0001124244e+00
2.6214400000e-01;1.0000773448e+00;1.0000073388e+00;1.0000050326e+00;9.9998805629e-01;1.0000167708e+00;9.9996521071e-01;9.9997498493e-01;1.0000151907e+00;9.9998964897e-01;9.9997908078e-01;9.9998630859e-01;9.9997357082e-01;1.0000217889e+00;9.9997952937e-01;9.9991188936e-01;1.0000322654e+00;1.0000123534e+00;9.9997715069e-01;9.9994963598e-01;1.0001258710e+00
2.8835840000e-01;1.0000496512e+00;1.0000326592e+00;1.0000384764e+00;1.0000776813e+00;1.0000723503e+00;1.0000452270e+00;1.0000331047e+00;1.0000255830e+00;9.9995908121e-01;9.9995673864e-01;1.0000567516e+00;1.0000155405e+00;1.0000197178e+00;9.9996370185e-01;1.0000254812e+00;1.0000411339e+00;9.9997740274e-01;1.0000321044e+00;9.9999154576e-01;1.0000546214e+00
3.1457280000e-01;1.0000312580e+00;1.0000474448e+00;1.0000077311e+00;1.0000458893e+00;9.9998650010e-01;1.0000425326e+00;9.9996729621e-01;1.0000470197e+00;9.9997360751e-01;1.0000343294e+00;9.9998213860e-01;9.9998738325e-01;9.9996774112e-01;9.9995173155e-01;9.9997278845e-01;1.0000151719e+00;9.9997809311e-01;9.9998741327e-01;1.0000081912e+00;1.0001158190e+00
3.4078720000e-01;1.0000699212e+00;9.9998313345e-01;1.0000469189e+00;9.9998225994e-01;9.9994537964e-01;9.9992095672e-01;9.9997351894e-01;1.0000374694e+00;9.9995261626e-01;1.0000196262e+00;1.0000097050e+00;9.9995902605e-01;9.9999336032e-01;9.9994677846e-01;1.0000211557e+00;9.9995335693e-01;9.9997392359e-01;9.9998905444e-01;9.9995052259e-01;1.0000257632e+00
3.6700160000e-01;1.0000882925e+00;9.9996598106e-01;9.9998484850e-01;1.0000114312e+00;9.9994655584e-01;9.9996364694e-01;1.0000205268e+00;1.0000195405e+00;1.0000351325e+00;9.9999106072e-01;9.9996639085e-01;1.0000366821e+00;9.9999736084e-01;9.9996782360e-01;1.0000094362e+00;9.9999973115e-01;1.0000591531e+00;1.0000053577e+00;1.0000450763e+00;1.0000654780e+00
3.9321600000e-01;1.0000540296e+00;9.9998575634e-01;1.0000281306e+00;1.0000065253e+00;9.9997624157e-01;1.0000441309e+00;1.0000140278e+00;1.0000635000e+00;1.0000208710e+00;1.0000011979e+00;9.9995128844e-01;9.9996354519e-01;9.9999575552e-01;9.9996773249e-01;9.9998965813e-01;1.0000542495e+00;1.0000686190e+00;1.0000026429e+00;1.0000283603e+00;1.0000622835e+00
4.1943040000e-01;1.0000250877e+00;9.9996407826e-01;1.0000533577e+00;9.9995519688e-01;9.9997401167e-01;1.0000208145e+00;9.9998584646e-01;9.9998309453e-01;1.0000466070e+00;9.9994701735e-01;9.9995330648e-01;9.9998894568e-01;9.9997934279e-01;1.0000065973e+00;9.9998584873e-01;1.0000769892e+00;1.0000129558e+00;1.0000055977e+00;1.0000251224e+00;1.0000587610e+00
4.7185920000e-01;1.0000850175e+00;9.9993857881e-01;1.0000191544e+00;1.0000082493e+00;9.9997844787e-01;9.9996992069e-01;1.0000186671e+00;9.9996551671e-01;9.9997169127e-01;1.0000187386e+00;1.0000183375e+00;1.0000623231e+00;9.9998871508e-01;9.9998086587e-01;1.0000070766e+00;9.9998500695e-01;9.9997818986e-01;1.0000062936e+00;9.9999100070e-01;9.9997158225e-01
5.2428800000e-01;1.0000506178e+00;9.9997193088e-01;1.0000249338e+00;9.9999529627e-01;9.9999449627e-01;9.9996043943e-01;9.9995355028e-01;9.9997869695e-01;9.9993009688e-01;9.9999963675e-01;9.9999147406e-01;1.0000838856e+00;9.9995609766e-01;1.0000306811e+00;1.0000227169e+00;1.0000188665e+00;1.0000390770e+00;1.0000058306e+00;1.0000170723e+00;1.0000035355e+00
5.7671680000e-01;1.0000132058e+00;9.9993963330e-01;9.9996986037e-01;1.0000120551e+00;1.0000665735e+00;9.9998815746e-01;9.9993633173e-01;9.9999367152e-01;9.9990436542e-01;1.0000233080e+00;1.0000398592e+00;1.0000176471e+00;9.9996392245e-01;9.9998562888e-01;9.9999136705e-01;1.0000411992e+00;1.0000503682e+00;1.0000055080e+00;1.0000707473e+00;1.0000190880e+00
6.2914560000e-01;9.9999109635e-01;9.9997905590e-01;9.9995250249e-01;1.0000161357e+00;1.0000236621e+00;9.9997658516e-01;9.9997576148e-01;9.9997662483e-01;9.9997103361e-01;1.0000116293e+00;1.0000372806e+00;1.0000423860e+00;9.9998187942e-01;9.9993341362e-01;9.9996376253e-01;9.9998985278e-01;1.0000068943e+00;1.0000441025e+00;1.0000088169e+00;1.0000732824e+00
6.8157440000e-01;1.0000744116e+00;9.9997485717e-01;1.0000157652e+00;9.9997510327e-01;1.0000673647e+00;1.0000709123e+00;9.9997620613e-01;1.0000307932e+00;9.9997104065e-01;9.9996842477e-01;1.0000190107e+00;1.0000000336e+00;1.0000150372e+00;9.9995530701e-01;1.0000062566e+00;9.9999543194e-01;1.0000551873e+00;1.0000394491e+00;1.0000254284e+00;1.0000848287e+00
7.3400320000e-01;1.0000428413e+00;1.0000471390e+00;1.0000022262e+00;1.0000385073e+00;9.9999535207e-01;9.9998172549e-01;9.9995696403e-01;1.0000118284e+00;1.0000017820e+00;9.9992432458e-01;1.0000110860e+00;9.9997822935e-01;1.0000049168e+00;9.9993509493e-01;1.0000135394e+00;9.9995544359e-01;9.9999986662e-01;9.9999526022e-01;1.0000147245e+00;1.0000176911e+00
7.8643200000e-01;1.0000562041e+00;1.0000143138e+00;9.9998931991e-01;9.9999669684e-01;1.0000434004e+00;1.0000126122e+00;1.0000001226e+00;9.9999054529e-01;1.0000088639e+00;9.9998016758e-01;9.9998153092e-01;9.9995851035e-01;1.0000623693e+00;9.9997534363e-01;1.0000215896e+00;9.9993923205e-01;1.0000128683e+00;1.0000345575e+00;1.0000307687e+00;1.0001146038e+00
8.3886080000e-01;1.0000771310e+00;9.9998837225e-01;9.9999438909e-01;1.0000158977e+00;1.0000038879e+00;1.0000150464e+00;9.9999669275e-01;9.9992848182e-01;1.0000069228e+00;1.0000453061e+00;1.0000594698e+00;9.9995182819e-01;9.9996998834e-01;9.9991869117e-01;1.0000332838e+00;1.0000061765e+00;9.9998890165e-01;9.9999787157e-01;9.9998252839e-01;1.0000681523e+00
9.4371840000e-01;1.0000389219e+00;9.9997665906e-01;9.9998599220e-01;1.0000676176e+00;1.0000101170e+00;9.9999766664e-01;1.0000017373e+00;1.0000311288e+00;9.9999277090e-01;9.9999571694e-01;1.0000164139e+00;9.9999255303e-01;1.0000178569e+00;1.0000121453e+00;1.0000495599e+00;1.0000467407e+00;1.0000647488e+00;1.0000137184e+00;1.0000229890e+00;1.0000480280e+00
1.0485760000e+00;9.9999226387e-01;1.0000061044e+00;9.9999954493e-01;1.0000020358e+00;9.9996573005e-01;9.9999754860e-01;9.9998429203e-01;1.0000211308e+00;9.9999357214e-01;9.9994634028e-01;9.9998052881e-01;9.9999817446e-01;1.0000204796e+00;1.0000342096e+00;9.9997974854e-01;1.0000500145e+00;1.0000159922e+00;9.9999376471e-01;9.9998409655e-01;1.0000386472e+00
1.1534336000e+00;9.9998384143e-01;1.0000129829e+00;9.9997679170e-01;1.0000302363e+00;9.9998967477e-01;9.9996452586e-01;9.9997485312e-01;9.9998297105e-01;9.9999101181e-01;1.0000201742e+00;9.9999451238e-01;9.9999402124e-01;9.9999009879e-01;1.0000485088e+00;1.0000074129e+00;1.0000296214e+00;1.0000135811e+00;1.0000227898e+00;1.0000064413e+00;1.0000340902e+00
1.2582912000e+00;1.0000054480e+00;9.9997684785e-01;1.0000385295e+00;9.9999584321e-01;9.9991842410e-01;9.9997364957e-01;1.0000205004e+00;1.0000190959e+00;1.0000116478e+00;1.0000234443e+00;1.0000184466e+00;9.9996143759e-01;9.9999516145e-01;1.0000014486e+00;1.0000423892e+00;1.0000056184e+00;1.0000332871e+00;9.9999533738e-01;1.0000244258e+00;1.0000778174e+00
1.3631488000e+00;1.0000237646e+00;9.9999835740e-01;9.9998272778e-01;1.0000092914e+00;9.9996654933e-01;1.0000256131e+00;1.0000099202e+00;1.0000055810e+00;1.0000240692e+00;9.9998033864e-01;9.9998515479e-01;9.9995496591e-01;9.9993311036e-01;1.0000095378e+00;9.9998328232e-01;1.0000384469e+00;1.0000202390e+00;9.9998122955e-01;1.0000240835e+00;1.0000812168e+00
1.4680064000e+00;9.9998760798e-01;1.0000258546e+00;9.9997614691e-01;1.0000099146e+00;1.0000276066e+00;1.0000264736e+00;1.0000327336e+00;9.9997322380e-01;1.0000341590e+00;9.9998464561e-01;9.9996893141e-01;1.0000164361e+00;9.9997100942e-01;1.0000194793e+00;1.0000001996e+00;9.9999597533e-01;9.9999118341e-01;9.9999952717e-01;9.9998656837e-01;1.0000933942e+00
1.5728640000e+00;1.0000388522e+00;9.9999642428e-01;1.0000028502e+00;9.9996297423e-01;1.0000024510e+00;9.9999854859e-01;1.0000690365e+00;9.9998577619e-01;9.9999354751e-01;9.9998379060e-01;9.9998762659e-01;1.0000024986e+00;9.9997068599e-01;9.9995950641e-01;9.9999020483e-01;1.0000165451e+00;1.0000012567e+00;1.0000244698e+00;9.9999453526e-01;1.0000895036e+00
1.6777216000e+00;1.0000450429e+00;9.9999549507e-01;9.9998870687e-01;9.9998184265e-01;1.0000391122e+00;9.9999445583e-01;1.0000303153e+00;9.9999599052e-01;1.0000342486e+00;1.0000421979e+00;1.0000290266e+00;9.9998088769e-01;9.9998244467e-01;9.9997179956e-01;1.0000216064e+00;9.9994194250e-01;1.0000167321e+00;9.9993609246e-01;1.0000354881e+00;1.0000633664e+00
1.8874368000e+00;1.0000135703e+00;9.9998235226e-01;9.9998704884e-01;1.0000001106e+00;9.9996205161e-01;9.9999032815e-01;9.9999213021e-01;9.9999223717e-01;9.9997532224e-01;9.9996235097e-01;9.9998585569e-01;1.0000029272e+00;9.9999388872e-01;9.9997311971e-01;1.0000096863e+00;9.9997936024e-01;1.0000111798e+00;9.9998035591e-01;1.0000348156e+00;1.0000477565e+00
2.0971520000e+00;1.0000099801e+00;1.0000068631e+00;1.0000106802e+00;1.0000021410e+00;9.9997543079e-01;9.9996385346e-01;1.0000031955e+00;9.9998403742e-01;9.9998466939e-01;1.0000095252e+00;9.9999776549e-01;9.9999681207e-01;1.0000108793e+00;1.0000310431e+00;9.9998189499e-01;1.0000135608e+00;1.0000006250e+00;1.0000237189e+00;1.0000252893e+00;1.0000406609e+00
2.3068672000e+00;1.0000055273e+00;9.9999827977e-01;1.0000255797e+00;1.0000166762e+00;9.9997293015e-01;1.0000278829e+00;9.9998873053e-01;9.9999567268e-01;9.9998999340e-01;9.9997316457e-01;9.9999782327e-01;1.0000157453e+00;1.0000190843e+00;1.0000201263e+00;9.9997747836e-01;1.0000198058e+00;9.9999466241e-01;9.9993903052e-01;1.0000018966e+00;1.0000550804e+00
2.5165824000e+00;1.0000247702e+00;9.9998885790e-01;1.0000068399e+00;1.0000055801e+00;1.0000228810e+00;1.0000359215e+00;1.0000022437e+00;9.9997494933e-01;9.9998744442e-01;9.9997990493e-01;1.0000055773e+00;9.9999637502e-01;9.9997913217e-01;1.0000068673e+00;9.9998678915e-01;1.0000120429e+00;9.9996950260e-01;9.9998669774e-01;9.9998880100e-01;1.0000688983e+00
2.7262976000e+00;9.9997253060e-01;9.9997564469e-01;9.9998120276e-01;1.0000047505e+00;9.9999781939e-01;9.9998949766e-01;1.0000041132e+00;1.0000027496e+00;9.9998206099e-01;1.0000132677e+00;9.9998257153e-01;9.9999151766e-01;1.0000161236e+00;9.9998355797e-01;9.9996175156e-01;9.9998542705e-01;1.0000121918e+00;9.9998666502e-01;1.0000153197e+00;1.0000612217e+00
2.9360128000e+00;9.9998791400e-01;9.9995549067e-01;9.9998932161e-01;1.0000110992e+00;9.9996147237e-01;9.9998676071e-01;1.0000082515e+00;1.0000107823e+00;1.0000007732e+00;1.0000142725e+00;9.9998421963e-01;9.9999622861e-01;1.0000032808e+00;9.9998098407e-01;1.0000353437e+00;9.9998448388e-01;1.0000198592e+00;9.9995387937e-01;9.9998977035e-01;1.0000495822e+00
3.1457280000e+00;9.9999064958e-01;1.0000079147e+00;9.9997909103e-01;1.0000029279e+00;1.0000146548e+00;1.0000071831e+00;9.9999625805e-01;1.0000209378e+00;1.0000024863e+00;1.0000002236e+00;9.9999613665e-01;9.9998237132e-01;1.0000065384e+00;9.9998329761e-01;9.9998468242e-01;9.9997025841e-01;1.0000180733e+00;1.0000119449e+00;9.9999420140e-01;1.0000396723e+00
3.3554432000e+00;1.0000114135e+00;9.9999861918e-01;1.0000164963e+00;1.0000008266e+00;1.0000165941e+00;9.9996241817e-01;9.9999311695e-01;9.9999346905e-01;1.0000021828e+00;1.0000427750e+00;9.9998994710e-01;9.9998868968e-01;1.0000058961e+00;9.9996816570e-01;9.9997490673e-01;1.0000043735e+00;9.9999409954e-01;1.0000072962e+00;9.9997420811e-01;1.0000152916e+00
3.7748736000e+00;1.0000250360e+00;9.9996591075e-01;9.9999673222e-01;9.9995963386e-01;1.0000052819e+00;1.0000060451e+00;1.0000138864e+00;1.0000057894e+00;9.9998915313e-01;9.9999938966e-01;9.9996413588e-01;1.0000080324e+00;9.9999598188e-01;1.0000311698e+00;9.9998388869e-01;1.0000084528e+00;9.9997862427e-01;1.0000073011e+00;1.0000065255e+00;1.0000130516e+00
4.1943040000e+00;1.0000042953e+00;1.0000035747e+00;9.9998119939e-01;1.0000143970e+00;1.0000121624e+00;1.0000004969e+00;9.9999925105e-01;1.0000337634e+00;1.0000087616e+00;1.0000234020e+00;1.0000047160e+00;1.0000182718e+00;9.9997448806e-01;1.0000140083e+00;1.0000080538e+00;9.9997649528e-01;1.0000053015e+00;9.9999239591e-01;9.9999125104e-01;1.0000463393e+00
4.6137344000e+00;1.0000179214e+00;1.0000109876e+00;1.0000246589e+00;9.9997852638e-01;1.0000071466e+00;1.0000092559e+00;9.9999816730e-01;9.9998925007e-01;1.0000098104e+00;9.9998314933e-01;9.9999225464e-01;1.0000067943e+00;9.9997403964e-01;9.9996297794e-01;1.0000019748e+00;1.0000077542e+00;9.9997235923e-01;1.0000071658e+00;9.9997188383e-01;1.0000336517e+00
5.0331648000e+00;1.0000082415e+00;9.9999811349e-01;1.0000143583e+00;9.9998873428e-01;1.0000173762e+00;9.9997858990e-01;9.9999569231e-01;9.9999051826e-01;9.9998892870e-01;1.0000000062e+00;1.0000251503e+00;9.9997060934e-01;1.0000209598e+00;1.0000171137e+00;9.9999503222e-01;1.0000140678e+00;9.9999482755e-01;9.9998365478e-01;9.9997312405e-01;1.0000017035e+00
5.4525952000e+00;1.0000114097e+00;1.0000187790e+00;1.0000019597e+00;1.0000101369e+00;9.9998840122e-01;9.9999056311e-01;9.9999863250e-01;1.0000066001e+00;9.9998322557e-01;9.9998192310e-01;9.9999566683e-01;1.0000042726e+00;9.9998755402e-01;1.0000029605e+00;1.0000032419e+00;9.9999997546e-01;9.9998147432e-01;1.0000014400e+00;9.9997499531e-01;1.0000061848e+00
5.8720256000e+00;1.0000088602e+00;1.0000015826e+00;9.9998509503e-01;9.9998409863e-01;1.0000005312e+00;9.9998202046e-01;1.0000019962e+00;9.9999232020e-01;1.0000110477e+00;9.9996585085e-01;1.0000247915e+00;1.0000249501e+00;1.0000254475e+00;9.9999217078e-01;1.0000146571e+00;1.0000088290e+00;1.0000030501e+00;1.0000014873e+00;1.0000084509e+00;9.9999469320e-01
6.2914560000e+00;1.0000209926e+00;9.9998502976e-01;9.9998421942e-01;9.9999258349e-01;1.0000090828e+00;9.9999304223e-01;9.9997695451e-01;9.9999438458e-01;1.0000023402e+00;1.0000194691e+00;1.0000217492e+00;1.0000081799e+00;1.0000134408e+00;1.0000238811e+00;9.9999679188e-01;1.0000049754e+00;9.9998875324e-01;1.0000016420e+00;9.9999594981e-01;1.0000066256e+00
6.7108864000e+00;1.0000066382e+00;1.0000147038e+00;1.0000136958e+00;1.0000025817e+00;9.9999929721e-01;1.0000146471e+00;9.9998751692e-01;1.0000075389e+00;9.9998428868e-01;1.0000003871e+00;9.9998432008e-01;1.0000173360e+00;1.0000061557e+00;1.0000205690e+00;9.9998283697e-01;9.9999874924e-01;9.9997587342e-01;9.9998312140e-01;1.0000048963e+00;1.0000135997e+00
