;06_mNG_1_1_1_1;06_mNG_1_2_1_1;06_mNG_1_3_1_1;06_mNG_1_4_1_1;06_mNG_1_5_1_1;06_mNG_1_6_1_1;06_mNG_1_7_1_1;06_mNG_1_8_1_1;06_mNG_1_9_1_1;06_mNG_1_10_1_1;06_mNG_1_11_1_1;06_mNG_1_12_1_1;06_mNG_1_13_1_1;06_mNG_1_14_1_1;06_mNG_1_15_1_1;06_mNG_1_16_1_1;06_mNG_1_17_1_1;06_mNG_1_18_1_1;06_mNG_1_19_1_1;06_mNG_1_20_1_1
5.8982400000e-02;1.0018369728e+00;1.0004392410e+00;1.0001747384e+00;1.0000762079e+00;1.0001241160e+00;1.0001491238e+00;1.0000236477e+00;1.0002159444e+00;9.9997208326e-01;9.9990222432e-01;9.9971754368e-01;1.0001077654e+00;9.9998559009e-01;1.0001254301e+00;1.0002840325e+00;1.0001431338e+00;9.9994977661e-01;1.0000267120e+00;9.9979949262e-01;9.9999280615e-01
6.5536000000e-02;1.0021046506e+00;1.0004626013e+00;1.0001194558e+00;1.0000281090e+00;1.0001837310e+00;1.0002834202e+00;1.0001061256e+00;9.9992391381e-01;1.0000382671e+00;9.9989548311e-01;9.9996000483e-01;1.0004790401e+00;9.9998930711e-01;9.9997304382e-01;1.0002697051e+00;1.0002061204e+00;9.9995771465e-01;1.0000071268e+00;9.9984558268e-01;1.0001286347e+00
7.2089600000e-02;1.0018122660e+00;1.0000560331e+00;1.0000791732e+00;1.0000177917e+00;1.0002284115e+00;9.9997387095e-01;1.0000873660e+00;9.9974672596e-01;9.9994769307e-01;1.0001531706e+00;9.9980434468e-01;1.0001752059e+00;9.9997644722e-01;1.0000049227e+00;1.0000636452e+00;1.0002274231e+00;9.9990114577e-01;1.0000106441e+00;1.0002939678e+00;1.0002986274e+00
7.8643200000e-02;1.0017756429e+00;1.0001290324e+00;1.0002383535e+00;1.0001695670e+00;1.0001051400e+00;1.0001965484e+00;1.0000018419e+00;1.0000950295e+00;9.9998122987e-01;1.0001999375e+00;1.0000852391e+00;1.0002526134e+00;9.9990306563e-01;9.9998865770e-01;1.0001235362e+00;1.0001251213e+00;9.9982147180e-01;1.0000435569e+00;9.9989152564e-01;9.9983775782e-01
8.5196800000e-02;1.0018477516e+00;1.0000189188e+00;1.0000992491e+00;1.0000672012e+00;1.0002272496e+00;1.0000248295e+00;1.0001861573e+00;1.0000650699e+00;9.9978288045e-01;1.0002941016e+00;9.9985441872e-01;9.9989025531e-01;9.9983620446e-01;1.0000196153e+00;1.0001445361e+00;1.0000205380e+00;1.0002217954e+00;1.0000574431e+00;1.0000834872e+00;1.0001290492e+00
9.1750400000e-02;1.0020638523e+00;1.0001309238e+00;1.0003132379e+00;1.0001185074e+00;9.9990781796e-01;1.0000013204e+00;9.9996307045e-01;1.0000743995e+00;9.9995169373e-01;9.9989977501e-01;9.9990183715e-01;1.0001327018e+00;9.9971747530e-01;1.0002603458e+00;1.0000945580e+00;9.9988272336e-01;9.9997328578e-01;9.9978654683e-01;1.0001164496e+00;9.9982121140e-01
9.8304000000e-02;1.0019790481e+00;1.0002438746e+00;1.0000500446e+00;1.0002493248e+00;9.9993451173e-01;9.9988972852e-01;1.0000814762e+00;1.0000354544e+00;9.9964413969e-01;1.0000672437e+00;1.0001577624e+00;1.0001700349e+00;1.0000432035e+00;9.9997952516e-01;9.9989756500e-01;9.9989457364e-01;1.0002184970e+00;1.0000907501e+00;9.9997616926e-01;9.9984385542e-01
1.0485760000e-01;1.0019300253e+00;1.0002198359e+00;9.9994932178e-01;1.0002810213e+00;1.0000031899e+00;1.0000273811e+00;9.9994877985e-01;1.0000382230e+00;9.9996882514e-01;1.0003009112e+00;9.9991047266e-01;1.0001046442e+00;1.0000208390e+00;1.0002298300e+00;1.0001618808e+00;9.9978928394e-01;1.0002774574e+00;1.0000266048e+00;1.0000675598e+00;9.9980927669e-01
1.1796480000e-01;1.0019290519e+00;1.0001489118e+00;1.0000917246e+00;1.0003626827e+00;1.0001420071e+00;9.9987201378e-01;1.0001717728e+00;9.9989679114e-01;1.0000201105e+00;1.0001193186e+00;9.9996920346e-01;1.0000549773e+00;1.0000009061e+00;1.0002324879e+00;1.0001394509e+00;9.9989583842e-01;9.9985938006e-01;9.9999694508e-01;1.0001150097e+00;9.9993964607e-01
1.3107200000e-01;1.0020464951e+00;1.0002585621e+00;9.9995758210e-01;1.0002064402e+00;9.9986549966e-01;9.9989191288e-01;9.9995940714e-01;9.9993241335e-01;1.0000801120e+00;9.9985375853e-01;1.0000158999e+00;9.9999461192e-01;9.9986104698e-01;9.9994926193e-01;1.0000231412e+00;1.0001070321e+00;1.0001991691e+00;1.0004074218e+00;1.0001824066e+00;1.0000285983e+00
1.4417920000e-01;1.0019279083e+00;1.0004288399e+00;9.9995247449e-01;1.0001533157e+00;9.9983691806e-01;9.9995876279e-01;1.0003478393e+00;1.0001442082e+00;9.9994010857e-01;9.9981042787e-01;1.0000561860e+00;1.0002567414e+00;1.0002675339e+00;1.0000042845e+00;9.9999253465e-01;9.9994263851e-01;1.0000984658e+00;1.0000408483e+00;1.0001750722e+00;1.0001731434e+00
1.5728640000e-01;1.0018862979e+00;1.0004097670e+00;1.0001746041e+00;1.0002493915e+00;9.9995914651e-01;1.0001263431e+00;1.0000537066e+00;1.0001738865e+00;1.0000839189e+00;1.0001506706e+00;9.9996069142e-01;1.0000050343e+00;9.9985418865e-01;1.0000278335e+00;9.9990186636e-01;9.9964649231e-01;1.0000351046e+00;1.0000991586e+00;9.9998636940e-01;9.9965311254e-01
1.7039360000e-01;1.0018910424e+00;1.0003451477e+00;1.0000665216e+00;1.0001598764e+00;9.9990933452e-01;9.9999928980e-01;1.0000877925e+00;1.0000655178e+00;9.9979546605e-01;1.0000976600e+00;1.0000105378e+00;9.9983401624e-01;9.9976127470e-01;1.0000810380e+00;1.0000204930e+00;1.0000064205e+00;1.0002876704e+00;9.9987381036e-01;9.9992686365e-01;9.9989429593e-01
1.8350080000e-01;1.0019760627e+00;1.0003699294e+00;1.0001179004e+00;9.9999053104e-01;1.0001046172e+00;9.9994268377e-01;9.9981499604e-01;9.9976009277e-01;1.0001767054e+00;1.0000136102e+00;9.9997807452e-01;9.9989104759e-01;9.9975096551e-01;1.0000144386e+00;9.9987400357e-01;1.0001610573e+00;9.9987398834e-01;9.9991811299e-01;9.9993288017e-01;1.0000123550e+00
1.9660800000e-01;1.0018622211e+00;1.0002393106e+00;1.0001022346e+00;1.0001616229e+00;1.0002648916e+00;9.9996893852e-01;9.9984857029e-01;1.0000884187e+00;9.9994200119e-01;9.9996642785e-01;1.0001819527e+00;9.9988051410e-01;9.9987076484e-01;9.9979065880e-01;1.0002232468e+00;9.9998361623e-01;1.0001878733e+00;9.9963864468e-01;1.0000276986e+00;1.0000674075e+00
2.0971520000e-01;1.0018394455e+00;1.0003968950e+00;1.0000122707e+00;1.0000347729e+00;1.0000750442e+00;1.0000494905e+00;1.0002406459e+00;1.0001076911e+00;9.9974841421e-01;9.9986862341e-01;1.0001457178e+00;1.0001979953e+00;1.0000117092e+00;9.9976722209e-01;1.0000409072e+00;9.9989319771e-01;9.9998710162e-01;1.0000482725e+00;9.9990593368e-01;9.9998464487e-01
2.3592960000e-01;1.0019274287e+00;1.0003295229e+00;1.0001732642e+00;1.0000108825e+00;1.0002936433e+00;9.9990044730e-01;1.0000341928e+00;1.0000945351e+00;1.0000093283e+00;9.9990714687e-01;1.0000967962e+00;9.9993945681e-01;1.0001039810e+00;9.9995456945e-01;1.0000486821e+00;1.0001345609e+00;1.0002027911e+00;9.9974708996e-01;9.9999557255e-01;1.0000197371e+00
2.6214400000e-01;1.0019139767e+00;1.0002132321e+00;1.0001471209e+00;1.0001854647e+00;1.0000805736e+00;1.0000387936e+00;1.0000000194e+00;9.9999008794e-01;1.0000463246e+00;1.0001104866e+00;1.0001218086e+00;9.9995704979e-01;9.9997842622e-01;1.0000206958e+00;9.9994503754e-01;1.0001287634e+00;9.9996565004e-01;9.9997231548e-01;1.0001866483e+00;1.0000411042e+00
2.8835840000e-01;1.0018540889e+00;1.0003243928e+00;1.0001959550e+00;1.0000017187e+00;1.0000586792e+00;1.0000104839e+00;1.0002356608e+00;9.9996334795e-01;1.0002733864e+00;9.9998133514e-01;1.0002063676e+00;1.0000552142e+00;9.9977898575e-01;1.0000022073e+00;1.0000042491e+00;1.0000774875e+00;9.9986332450e-01;1.0002339995e+00;1.0000384379e+00;9.9987233035e-01
3.1457280000e-01;1.0019345037e+00;1.0003173247e+00;9.9996056546e-01;1.0001911810e+00;9.9988412109e-01;9.9995464205e-01;1.0000222994e+00;9.9999011321e-01;1.0003265135e+00;1.0001364795e+00;1.0001329875e+00;1.0000562292e+00;1.0000555711e+00;9.9983589010e-01;1.0001240942e+00;9.9990192237e-01;9.9996189715e-01;1.0000585613e+00;1.0000857983e+00;9.9994847799e-01
3.4078720000e-01;1.0016582626e+00;1.0003210462e+00;1.0001060288e+00;1.0001228734e+00;9.9989408677e-01;9.9992482225e-01;1.0001821754e+00;9.9996584457e-01;1.0002229826e+00;1.0000888620e+00;1.0003037857e+00;1.0001132147e+00;1.0000128936e+00;1.0001387559e+00;9.9990763747e-01;9.9991528377e-01;9.9981987005e-01;1.0001750997e+00;9.9990027077e-01;1.0001262116e+00
3.6700160000e-01;1.0019495684e+00;1.0002466657e+00;1.0002364598e+00;1.0001287828e+00;9.9983445629e-01;1.0001631182e+00;9.9998332783e-01;9.9996275897e-01;1.0001238726e+00;9.9979816480e-01;9.9987284425e-01;1.0002179758e+00;9.9984912883e-01;9.9991650280e-01;1.0000552197e+00;9.9995916890e-01;9.9992935235e-01;1.0000186588e+00;9.9990072781e-01;9.9983361223e-01
3.9321600000e-01;1.0017986869e+00;1.0002203798e+00;1.0000385893e+00;1.0001666373e+00;1.0000541459e+00;1.0001280566e+00;9.9993237070e-01;9.9996900145e-01;1.0001890701e+00;9.9989657025e-01;1.0001001666e+00;1.0001243482e+00;1.0001092885e+00;9.9994809991e-01;9.9991564513e-01;9.9978031316e-01;9.9992081521e-01;1.0000072212e+00;9.9996813897e-01;1.0001886723e+00
4.1943040000e-01;1.0018522151e+00;1.0004089878e+00;1.0001642778e+00;1.0000429196e+00;1.0001814241e+00;1.0000948241e+00;1.0001621844e+00;9.9997733749e-01;1.0000190785e+00;1.0001272278e+00;1.0000468517e+00;1.0001665185e+00;9.9992522190e-01;9.9995579468e-01;9.9994985668e-01;9.9993062867e-01;1.0000938525e+00;9.9994439480e-01;9.9981987871e-01;1.0002637810e+00
4.7185920000e-01;1.0019669373e+00;1.0002738489e+00;1.0001050361e+00;1.0001695482e+00;1.0000667588e+00;1.0000607022e+00;9.9991977935e-01;1.0000965460e+00;9.9999075079e-01;9.9992407977e-01;9.9997294022e-01;9.9996715507e-01;9.9996808722e-01;1.0000485896e+00;9.9997738400e-01;9.9994827432e-01;9.9996636483e-01;1.0000842488e+00;9.9977540059e-01;1.0000428457e+00
5.2428800000e-01;1.0019033489e+00;1.0004218640e+00;9.9999148316e-01;1.0002307519e+00;1.0000485301e+00;1.0000457724e+00;9.9992101974e-01;9.9995198011e-01;1.0000721665e+00;9.9988613597e-01;9.9992123934e-01;1.0000603556e+00;1.0000848361e+00;9.9997343174e-01;9.9998949221e-01;9.9994667569e-01;1.0000887170e+00;9.9998528431e-01;9.9986388826e-01;1.0000908348e+00
5.7671680000e-01;1.0018680993e+00;1.0002994815e+00;1.0001100727e+00;1.0001497845e+00;1.0001121054e+00;1.0000892294e+00;9.9989360820e-01;9.9998112879e-01;1.0000688821e+00;9.9994312388e-01;1.0000887783e+00;1.0000531640e+00;9.9989660905e-01;1.0000964102e+00;9.9989811426e-01;9.9996589768e-01;1.0000388068e+00;1.0000256096e+00;1.0000187029e+00;1.0000067048e+00
6.2914560000e-01;1.0017743144e+00;1.0003313070e+00;1.0000620666e+00;1.0000651087e+00;1.0000265553e+00;9.9995354975e-01;1.0000185036e+00;1.0001085366e+00;9.9996028892e-01;1.0000569976e+00;1.0000596604e+00;9.9984985635e-01;1.0000329613e+00;1.0000942960e+00;1.0000247119e+00;1.0000211546e+00;1.0000311464e+00;1.0000231544e+00;1.0000457764e+00;9.9989292659e-01
6.8157440000e-01;1.0017676440e+00;1.0004402646e+00;1.0000381840e+00;1.0000731608e+00;1.0000544281e+00;9.9993319831e-01;1.0001111316e+00;1.0000814644e+00;1.0000188665e+00;1.0002299746e+00;1.0001659861e+00;9.9997435189e-01;1.0000551878e+00;1.0000003898e+00;1.0001882834e+00;9.9999329768e-01;1.0001541184e+00;9.9983503899e-01;9.9997519676e-01;9.9993924087e-01
7.3400320000e-01;1.0019657934e+00;1.0003313705e+00;1.0001036735e+00;1.0000395755e+00;9.9995386579e-01;1.0000449027e+00;9.9995360819e-01;9.9998434876e-01;1.0001165834e+00;1.0001064493e+00;9.9998243714e-01;9.9992198277e-01;9.9989041957e-01;9.9995339423e-01;1.0002292586e+00;9.9998495822e-01;9.9983785009e-01;9.9982715893e-01;1.0000533279e+00;1.0000199342e+00
7.8643200000e-01;1.0017107050e+00;1.0002129182e+00;1.0002291347e+00;1.0000911234e+00;9.9988596009e-01;1.0001022235e+00;1.0000826232e+00;1.0000093153e+00;1.0000143412e+00;1.0000919432e+00;9.9993264005e-01;9.9984968640e-01;9.9997710768e-01;1.0002062667e+00;1.0000985477e+00;9.9991542891e-01;9.9995680537e-01;9.9998020357e-01;1.0000661809e+00;1.0000130976e+00
8.3886080000e-01;1.0018195694e+00;1.0004749458e+00;1.0001772179e+00;1.0001404762e+00;1.0001931036e+00;1.0000193366e+00;9.9989613076e-01;1.0000602035e+00;1.0002688571e+00;9.9992777466e-01;9.9990976414e-01;9.9992071003e-01;9.9993639688e-01;1.0000716554e+00;9.9991983609e-01;9.9997640519e-01;1.0000075578e+00;1.0000922688e+00;9.9992789243e-01;1.0000755360e+00
9.4371840000e-01;1.0017027080e+00;1.0002289199e+00;1.0000232728e+00;1.0001443135e+00;1.0000285193e+00;9.9989974336e-01;1.0000562484e+00;1.0000170085e+00;1.0000338468e+00;1.0000400633e+00;9.9992262860e-01;9.9997563552e-01;9.9992371625e-01;9.9992925772e-01;9.9984982545e-01;9.9994263384e-01;9.9997527802e-01;9.9990497239e-01;1.0000427694e+00;1.0000249507e+00
1.0485760000e+00;1.0017316106e+00;1.0003935544e+00;1.0002081928e+00;1.0002658389e+00;1.0000494447e+00;1.0000905553e+00;1.0000157695e+00;9.9995823051e-01;1.0000493833e+00;1.0000346595e+00;1.0000924427e+00;9.9994617322e-01;9.9996591627e-01;1.0000070492e+00;1.0000237562e+00;9.9986875536e-01;1.0000021126e+00;1.0000467686e+00;1.0000695931e+00;9.9998758072e-01
1.1534336000e+00;1.0017849269e+00;1.0003425622e+00;1.0001414267e+00;1.0001012373e+00;9.9989937452e-01;1.0001076727e+00;1.0000022593e+00;9.9996588843e-01;1.0001229630e+00;9.9999852516e-01;9.9990629874e-01;9.9991227809e-01;9.9999963204e-01;1.0000931878e+00;9.9999844077e-01;1.0000896853e+00;1.0000738540e+00;9.9997059206e-01;1.0001109232e+00;1.0000063665e+00
1.2582912000e+00;1.0016768277e+00;1.0003868204e+00;1.0001639932e+00;1.0001789306e+00;1.0000488667e+00;9.9995651854e-01;9.9995909416e-01;1.0000218335e+00;1.0001031684e+00;9.9999526732e-01;9.9998836025e-01;1.0000365230e+00;9.9998403059e-01;1.0002072900e+00;1.0000697761e+00;9.9995523786e-01;1.0000214762e+00;9.9997735270e-01;9.9996904592e-01;1.0000514145e+00
1.3631488000e+00;1.0015999123e+00;1.0003440946e+00;1.0001354771e+00;1.0001189576e+00;1.0000353127e+00;9.9986725848e-01;9.9998491652e-01;1.0000400593e+00;1.0000392624e+00;1.0000122701e+00;9.9989473056e-01;9.9995836977e-01;9.9995214759e-01;9.9989004768e-01;1.0000901430e+00;1.0000464639e+00;9.9997992256e-01;9.9978832085e-01;1.0000859046e+00;9.9998547684e-01
1.4680064000e+00;1.0016059707e+00;1.0003408243e+00;1.0001009999e+00;1.0001628672e+00;1.0001232630e+00;9.9998345354e-01;9.9987787980e-01;1.0000114304e+00;9.9998453482e-01;1.0000323335e+00;9.9996539859e-01;1.0000421002e+00;9.9998989037e-01;9.9987235575e-01;9.9998448084e-01;9.9996528206e-01;9.9996316241e-01;9.9991873367e-01;9.9994277559e-01;1.0000383973e+00
1.5728640000e+00;1.0016198115e+00;1.0002405858e+00;1.0001082277e+00;1.0001776255e+00;1.0001442450e+00;1.0000411597e+00;9.9994336911e-01;1.0000050145e+00;1.0000863188e+00;9.9989965007e-01;1.0000516183e+00;1.0000073348e+00;9.9994168645e-01;9.9988423901e-01;1.0000555484e+00;1.0000213734e+00;9.9999692707e-01;9.9998231101e-01;1.0000054741e+00;9.9996189731e-01
1.6777216000e+00;1.0016163937e+00;1.0003031575e+00;1.0000575755e+00;1.0001131733e+00;1.0000688610e+00;1.0000339249e+00;1.0000795195e+00;9.9994052137e-01;1.0000866840e+00;1.0000557533e+00;1.0000053167e+00;9.9998584157e-01;9.9999093603e-01;1.0000652023e+00;9.9991473759e-01;1.0000065356e+00;9.9987381322e-01;9.9991915082e-01;9.9989684272e-01;1.0000620130e+00
1.8874368000e+00;1.0014728326e+00;1.0002949277e+00;1.0001417737e+00;1.0001983385e+00;1.0000779856e+00;1.0000424569e+00;1.0000034546e+00;9.9996444115e-01;9.9999976054e-01;1.0000620118e+00;1.0000030072e+00;9.9997083272e-01;1.0000170283e+00;9.9995535804e-01;1.0000298379e+00;9.9991805351e-01;9.9990129294e-01;1.0000344732e+00;9.9999738996e-01;9.9996100290e-01
2.0971520000e+00;1.0014565925e+00;1.0002830409e+00;1.0001228385e+00;1.0000935701e+00;1.0000358911e+00;9.9998179261e-01;1.0000221324e+00;1.0000760882e+00;1.0001561822e+00;1.0000409072e+00;9.9998333279e-01;1.0000284571e+00;9.9999342256e-01;9.9989287246e-01;1.0000655827e+00;9.9992201946e-01;1.0000003315e+00;1.0000009790e+00;9.9993095643e-01;9.9994341658e-01
2.3068672000e+00;1.0014390000e+00;1.0003014865e+00;1.0001071167e+00;1.0000767702e+00;1.0000548128e+00;1.0000480842e+00;9.9998212960e-01;9.9999643458e-01;1.0000510759e+00;9.9997632727e-01;9.9999918401e-01;1.0000531810e+00;9.9993489136e-01;1.0000166334e+00;9.9993141388e-01;1.0001082672e+00;1.0000003247e+00;1.0000365311e+00;9.9995184607e-01;9.9998329831e-01
2.5165824000e+00;1.0013510700e+00;1.0003542406e+00;1.0001145123e+00;1.0001473571e+00;1.0000241450e+00;9.9995254139e-01;9.9990129366e-01;9.9998443316e-01;1.0000134449e+00;1.0001060717e+00;1.0000503677e+00;9.9999124060e-01;1.0000038049e+00;9.9990861397e-01;1.0000092895e+00;1.0000119890e+00;1.0000164497e+00;9.9992041682e-01;1.0000555336e+00;1.0000494764e+00
2.7262976000e+00;1.0012714704e+00;1.0002314285e+00;1.0000387118e+00;1.0001336629e+00;1.0000719858e+00;1.0000380869e+00;1.0000040222e+00;1.0000763244e+00;9.9997831590e-01;1.0000563870e+00;1.0000330929e+00;1.0000281567e+00;1.0000467400e+00;9.9995789947e-01;1.0000724215e+00;9.9993182311e-01;1.0000412568e+00;1.0000218912e+00;9.9997097956e-01;1.0000223978e+00
2.9360128000e+00;1.0012178819e+00;1.0003428520e+00;1.0000701963e+00;1.0001619883e+00;1.0001083301e+00;1.0000268726e+00;1.0000574627e+00;1.0000431166e+00;9.9998150436e-01;1.0000637007e+00;9.9995208084e-01;1.0000666263e+00;9.9993857950e-01;9.9989866510e-01;9.9997010796e-01;1.0000559187e+00;1.0000063257e+00;1.0000359040e+00;9.9996560724e-01;9.9993548915e-01
3.1457280000e+00;1.0011255848e+00;1.0002972389e+00;1.0001220454e+00;1.0001112640e+00;1.0000909046e+00;1.0000245491e+00;9.9995550364e-01;9.9995730276e-01;9.9990216968e-01;1.0000130982e+00;1.0000202523e+00;1.0000277444e+00;1.0000529633e+00;9.9995262542e-01;9.9994916997e-01;1.0000035564e+00;9.9997524042e-01;1.0000553887e+00;1.0000227541e+00;9.9995353391e-01
3.3554432000e+00;1.0010673100e+00;1.0002909736e+00;1.0000850861e+00;1.0001294450e+00;1.0000680523e+00;1.0001174558e+00;1.0000148308e+00;9.9997260115e-01;9.9996580769e-01;1.0000519991e+00;9.9998400776e-01;1.0000021394e+00;1.0000373180e+00;1.0000278368e+00;1.0000295955e+00;9.9991991013e-01;9.9996045092e-01;9.9996454917e-01;9.9996636486e-01;1.0000266794e+00
3.7748736000e+00;1.0009108928e+00;1.0002757341e+00;1.0000119167e+00;1.0000933636e+00;1.0000690317e+00;1.0000255885e+00;1.0000891027e+00;1.0000205702e+00;9.9998771394e-01;1.0000376073e+00;9.9997637865e-01;9.9997725915e-01;9.9998019578e-01;9.9994062454e-01;9.9998370762e-01;9.9998496264e-01;1.0000095248e+00;1.0000178899e+00;9.9999966501e-01;1.0000283604e+00
4.1943040000e+00;1.0008702694e+00;1.0002533864e+00;1.0000989139e+00;1.0001377394e+00;1.0000275630e+00;9.9997680907e-01;1.0000244906e+00;9.9998599942e-01;1.0000056780e+00;9.9997259327e-01;1.0000442250e+00;9.9994922592e-01;1.0000051992e+00;1.0000472750e+00;9.9999028361e-01;1.0000080691e+00;1.0000694901e+00;1.0000290428e+00;1.0000452638e+00;1.0000074686e+00
4.6137344000e+00;1.0007661846e+00;1.0002675449e+00;1.0000976619e+00;1.0000110466e+00;1.0000906624e+00;9.9998668286e-01;1.0000253525e+00;9.9999107120e-01;1.0000285157e+00;1.0000658265e+00;9.9995628234e-01;9.9994970961e-01;9.9998233819e-01;9.9999320694e-01;1.0000287400e+00;9.9999116823e-01;1.0000174532e+00;9.9997230011e-01;9.9995971857e-01;9.9995661145e-01
5.0331648000e+00;1.0006368599e+00;1.0001849568e+00;1.0000316090e+00;1.0000548971e+00;1.0000519806e+00;9.9998308774e-01;9.9996475584e-01;1.0000109557e+00;1.0000301517e+00;1.0000386772e+00;1.0000284328e+00;1.0000285671e+00;9.9995883681e-01;1.0000060172e+00;1.0000199800e+00;9.9998269697e-01;1.0000238621e+00;1.0000017502e+00;9.9998123436e-01;9.9999734841e-01
5.4525952000e+00;1.0005390940e+00;1.0001766400e+00;1.0000667940e+00;1.0000132137e+00;1.0000459338e+00;1.0000435216e+00;9.9994807911e-01;9.9995108542e-01;1.0000351239e+00;9.9995397508e-01;9.9997299636e-01;1.0000811126e+00;1.0000254932e+00;1.0000089540e+00;9.9996557049e-01;1.0000015168e+00;9.9998668086e-01;9.9997089560e-01;9.9997557552e-01;9.9994875826e-01
5.8720256000e+00;1.0005215748e+00;1.0002022918e+00;1.0000777157e+00;1.0001135284e+00;9.9999925731e-01;1.0000186076e+00;1.0000082771e+00;9.9998917341e-01;1.0000877402e+00;1.0000210660e+00;1.0000028990e+00;1.0000625845e+00;1.0000100831e+00;1.0000773798e+00;9.9991011067e-01;1.0000622282e+00;1.0000118495e+00;1.0000387861e+00;1.0000174809e+00;9.9996329537e-01
6.2914560000e+00;1.0003802750e+00;1.0001334921e+00;1.0000491150e+00;1.0000079604e+00;1.0001043467e+00;1.0000000808e+00;9.9993947170e-01;9.9997977229e-01;1.0000895094e+00;1.0000204275e+00;9.9997814303e-01;1.0000153981e+00;9.9998813194e-01;9.9999800010e-01;9.9998293065e-01;1.0000143841e+00;9.9989644462e-01;9.9993513879e-01;1.0000068161e+00;1.0000843087e+00
6.7108864000e+00;1.0004145196e+00;1.0001983022e+00;1.0000366189e+00;1.0000612760e+00;9.9999085512e-01;1.0000529356e+00;1.0000116879e+00;9.9996686377e-01;1.0000239399e+00;9.9998219329e-01;1.0000538626e+00;9.9999161621e-01;1.0000468576e+00;1.0000103341e+00;9.9997854311e-01;9.9998199093e-01;1.0000385109e+00;1.0000120427e+00;9.9996758835e-01;1.0000149131e+00
7.5497472000e+00;1.0001441213e+00;1.0001650505e+00;1.0000264127e+00;1.0000168679e+00;1.0000469773e+00;9.9999237507e-01;1.0000225166e+00;9.9997338299e-01;1.0000614537e+00;9.9995136870e-01;1.0000347387e+00;9.9996256412e-01;1.0000003659e+00;1.0000300418e+00;9.9998232048e-01;1.0000142435e+00;1.0000123793e+00;1.0000000091e+00;1.0000362871e+00;1.0000339719e+00
8.3886080000e+00;1.0000176654e+00;1.0000907261e+00;9.9997946907e-01;1.0000100796e+00;1.0000284949e+00;9.9999766870e-01;1.0000451058e+00;9.9996003832e-01;1.0000387962e+00;1.0000099516e+00;9.9997111940e-01;1.0000779294e+00;1.0000078226e+00;9.9998185364e-01;1.0000042377e+00;9.9997479474e-01;1.0000141498e+00;1.0000184517e+00;1.0000140898e+00;1.0000058179e+00
9.2274688000e+00;9.9979825332e-01;1.0000596097e+00;9.9999590424e-01;9.9997500865e-01;9.9998899441e-01;1.0000166101e+00;9.9996086256e-01;9.9998716560e-01;9.9992686495e-01;9.9998493812e-01;9.9994023806e-01;1.0000333248e+00;9.9999357398e-01;9.9997836688e-01;9.9995306226e-01;9.9999840937e-01;1.0000716933e+00;1.0000221938e+00;1.0000081008e+00;9.9997976084e-01
1.0066329600e+01;9.9958447041e-01;1.0000374999e+00;1.0000254983e+00;9.9999987767e-01;1.0000015408e+00;1.0000474003e+00;9.9999406031e-01;9.9994898033e-01;1.0000365734e+00;9.9990970028e-01;9.9994666376e-01;9.9994817389e-01;9.9999642776e-01;9.9997851715e-01;9.9995230046e-01;1.0000173103e+00;1.0000049895e+00;9.9996526474e-01;1.0000285464e+00;1.0000003261e+00
1.0905190400e+01;9.9932298818e-01;1.0000423258e+00;9.9999996474e-01;1.0000054457e+00;9.9997742013e-01;9.9996032881e-01;9.9996536382e-01;9.9996238716e-01;9.9996964271e-01;9.9997364690e-01;1.0000413513e+00;1.0000106054e+00;9.9998855913e-01;9.9999286803e-01;9.9995932875e-01;1.0000032759e+00;9.9994599278e-01;1.0000071005e+00;9.9996858624e-01;1.0000031833e+00
1.1744051200e+01;9.9932490545e-01;9.9998136136e-01;1.0000195499e+00;1.0000251366e+00;1.0000048580e+00;9.9998251989e-01;9.9998524380e-01;1.0000258639e+00;9.9999621930e-01;9.9996218300e-01;9.9997101349e-01;9.9999534396e-01;9.9999805793e-01;1.0000453625e+00;9.9997628494e-01;1.0000374412e+00;9.9995906677e-01;1.0000035522e+00;9.9999029120e-01;9.9999374689e-01
1.2582912000e+01;9.9927022538e-01;9.9991154377e-01;9.9999752439e-01;9.9999085633e-01;1.0000196129e+00;9.9999227491e-01;1.0000576995e+00;1.0000008688e+00;1.0000391220e+00;9.9994772277e-01;1.0000234096e+00;9.9996882107e-01;1.0000025879e+00;1.0000134633e+00;9.9999670855e-01;9.9997192678e-01;9.9998027126e-01;9.9999558376e-01;9.9995503154e-01;9.9995254114e-01
1.3421772800e+01;9.9900949745e-01;9.9985414390e-01;9.9999462088e-01;1.0000348542e+00;9.9998641854e-01;1.0000518961e+00;9.9997813254e-01;9.9999552865e-01;9.9997746001e-01;9.9995401650e-01;1.0000184590e+00;1.0000013361e+00;9.9999463593e-01;1.0000089861e+00;1.0000141947e+00;9.9997766546e-01;1.0000059276e+00;9.9999722861e-01;9.9999781404e-01;9.9995735124e-01
1.5099494400e+01;9.9894836409e-01;9.9980699532e-01;9.9996472303e-01;9.9996165333e-01;9.9994695570e-01;9.9998087432e-01;1.0000044248e+00;1.0000411564e+00;9.9997060970e-01;9.9997236861e-01;9.9998313334e-01;9.9993423888e-01;9.9997780824e-01;9.9993802181e-01;9.9999638617e-01;1.0000037286e+00;9.9993807960e-01;9.9997536271e-01;1.0000274967e+00;9.9998856424e-01
