;02_FL100_3_1_1_1;02_FL100_3_2_1_1;02_FL100_3_3_1_1;02_FL100_3_4_1_1;02_FL100_3_5_1_1;02_FL100_3_6_1_1;02_FL100_3_7_1_1;02_FL100_3_8_1_1;02_FL100_3_9_1_1;02_FL100_3_10_1_1;02_FL100_3_11_1_1;02_FL100_3_12_1_1;02_FL100_3_13_1_1;02_FL100_3_14_1_1;02_FL100_3_15_1_1;02_FL100_3_16_1_1;02_FL100_3_17_1_1;02_FL100_3_18_1_1;02_FL100_3_19_1_1;02_FL100_3_20_1_1
5.8982400000e-02;1.0003278270e+00;1.0006181504e+00;1.0080494085e+00;1.0019174663e+00;9.9995273091e-01;1.0001818332e+00;9.9989619129e-01;9.9995431005e-01;1.0002312667e+00;1.0000582436e+00;1.0001020415e+00;1.0081120930e+00;1.0039975135e+00;1.0254762271e+00;1.0052710621e+00;1.0005698145e+00;1.0000040842e+00;1.0006121993e+00;9.9990597636e-01;1.0001880132e+00
6.5536000000e-02;1.0003489802e+00;1.0006437215e+00;1.0080941551e+00;1.0018864642e+00;1.0001175982e+00;1.0002065820e+00;9.9998233199e-01;1.0001111458e+00;1.0001981911e+00;9.9993276570e-01;1.0001856483e+00;1.0080325042e+00;1.0039802020e+00;1.0254658085e+00;1.0051958859e+00;1.0004988650e+00;9.9987203994e-01;1.0006202451e+00;1.0000544904e+00;1.0001049806e+00
7.2089600000e-02;1.0002476451e+00;1.0006315178e+00;1.0080557158e+00;1.0018514424e+00;1.0001652511e+00;1.0002073684e+00;1.0000270408e+00;1.0002639459e+00;1.0000424496e+00;9.9988784641e-01;1.0001748439e+00;1.0079802504e+00;1.0038499413e+00;1.0254237127e+00;1.0051215541e+00;1.0005228703e+00;1.0000445986e+00;1.0005144177e+00;9.9993748072e-01;1.0001286901e+00
7.8643200000e-02;1.0001779267e+00;1.0005810888e+00;1.0079641876e+00;1.0018147678e+00;1.0000787881e+00;1.0000510361e+00;1.0000492610e+00;1.0000383868e+00;1.0001860593e+00;9.9993370360e-01;9.9985244125e-01;1.0078864832e+00;1.0037813957e+00;1.0253748603e+00;1.0051005942e+00;1.0004024605e+00;1.0001231548e+00;1.0005084007e+00;1.0001334127e+00;1.0000704232e+00
8.5196800000e-02;1.0001174653e+00;1.0006083952e+00;1.0079108895e+00;1.0019251334e+00;1.0001417261e+00;1.0000846370e+00;1.0001088711e+00;9.9999885594e-01;1.0002500386e+00;9.9990927946e-01;9.9983238412e-01;1.0079327667e+00;1.0038948970e+00;1.0252398086e+00;1.0050494762e+00;1.0003153594e+00;1.0000798920e+00;1.0005198919e+00;1.0002093552e+00;1.0000415920e+00
9.1750400000e-02;1.0001221606e+00;1.0007592667e+00;1.0078189185e+00;1.0018050969e+00;1.0001958557e+00;9.9993774416e-01;1.0000640832e+00;1.0000894156e+00;1.0002550941e+00;1.0000169131e+00;1.0001300585e+00;1.0077540044e+00;1.0039014603e+00;1.0252645618e+00;1.0051381999e+00;1.0004091568e+00;9.9997588805e-01;1.0004564655e+00;1.0001545018e+00;1.0000571823e+00
9.8304000000e-02;1.0001587179e+00;1.0008062679e+00;1.0078179787e+00;1.0017681002e+00;1.0001369830e+00;1.0001616939e+00;1.0001148763e+00;1.0000525104e+00;1.0001309974e+00;9.9997597691e-01;9.9990796274e-01;1.0076930350e+00;1.0038740637e+00;1.0252188319e+00;1.0050769363e+00;1.0004466298e+00;1.0000199929e+00;1.0004187448e+00;1.0000726403e+00;1.0001840597e+00
1.0485760000e-01;1.0002598106e+00;1.0008091543e+00;1.0078605434e+00;1.0018651665e+00;1.0000758539e+00;1.0001130089e+00;1.0000259680e+00;1.0002213625e+00;1.0001872571e+00;1.0000243438e+00;9.9995286936e-01;1.0077759909e+00;1.0039200817e+00;1.0251712296e+00;1.0051619620e+00;1.0005211276e+00;1.0000577340e+00;1.0004414016e+00;1.0002121488e+00;1.0000334702e+00
1.1796480000e-01;1.0001676796e+00;1.0006880266e+00;1.0078993813e+00;1.0017723574e+00;1.0000691567e+00;1.0001308064e+00;1.0000304877e+00;1.0001023015e+00;1.0000563471e+00;9.9990253166e-01;9.9998966133e-01;1.0078377606e+00;1.0039938279e+00;1.0251000854e+00;1.0051446155e+00;1.0006476294e+00;9.9999435265e-01;1.0004687856e+00;9.9995970036e-01;1.0001708144e+00
1.3107200000e-01;1.0001616430e+00;1.0006895932e+00;1.0078855990e+00;1.0018847317e+00;1.0000841032e+00;1.0000605635e+00;1.0000937992e+00;1.0000508046e+00;9.9988862766e-01;1.0000913597e+00;1.0001073434e+00;1.0076253000e+00;1.0039310201e+00;1.0250290661e+00;1.0050601320e+00;1.0007011784e+00;1.0000858918e+00;1.0005106787e+00;1.0002022252e+00;1.0000734617e+00
1.4417920000e-01;1.0002129665e+00;1.0006227295e+00;1.0078958941e+00;1.0018435562e+00;9.9993761899e-01;1.0000578943e+00;1.0001069292e+00;1.0000716275e+00;9.9998532667e-01;1.0000027465e+00;9.9993181462e-01;1.0076687373e+00;1.0038298476e+00;1.0249148513e+00;1.0050208501e+00;1.0006281421e+00;9.9995241165e-01;1.0005083222e+00;9.9990344874e-01;1.0000472387e+00
1.5728640000e-01;1.0000520856e+00;1.0006117755e+00;1.0077953331e+00;1.0017765173e+00;9.9997275796e-01;1.0000368330e+00;9.9987551870e-01;1.0000644592e+00;9.9992827420e-01;1.0001022084e+00;1.0000680452e+00;1.0077736771e+00;1.0037537305e+00;1.0248382503e+00;1.0050623503e+00;1.0006093586e+00;9.9998224490e-01;1.0004803886e+00;1.0000473846e+00;9.9998365065e-01
1.7039360000e-01;1.0001728073e+00;1.0006355300e+00;1.0078152003e+00;1.0016437569e+00;1.0000370136e+00;1.0001835248e+00;1.0000271192e+00;1.0000748996e+00;9.9990945632e-01;9.9998197205e-01;1.0000989106e+00;1.0077535768e+00;1.0037609842e+00;1.0247722386e+00;1.0050601132e+00;1.0006371447e+00;1.0001013383e+00;1.0005767937e+00;9.9996586561e-01;9.9987475083e-01
1.8350080000e-01;1.0001953610e+00;1.0006332816e+00;1.0078021584e+00;1.0017153203e+00;1.0000835226e+00;9.9994534836e-01;1.0000259378e+00;1.0002338613e+00;1.0001195246e+00;9.9994083222e-01;1.0000129809e+00;1.0077662199e+00;1.0037181184e+00;1.0246568271e+00;1.0049963317e+00;1.0006063880e+00;9.9998677996e-01;1.0003321229e+00;9.9995050669e-01;9.9988724498e-01
1.9660800000e-01;1.0000707191e+00;1.0006738827e+00;1.0078299833e+00;1.0017737889e+00;1.0000809789e+00;1.0001225250e+00;9.9998035740e-01;1.0001447195e+00;1.0000110018e+00;9.9986531672e-01;9.9993071640e-01;1.0076903774e+00;1.0037745659e+00;1.0245873632e+00;1.0048909844e+00;1.0006394015e+00;9.9987136031e-01;1.0003822992e+00;1.0000792530e+00;9.9993713842e-01
2.0971520000e-01;1.0002709151e+00;1.0007299500e+00;1.0078021199e+00;1.0017637012e+00;9.9998108187e-01;1.0000992832e+00;1.0000521302e+00;1.0001242109e+00;1.0000556347e+00;1.0000011580e+00;9.9993554391e-01;1.0078201971e+00;1.0037690332e+00;1.0245121816e+00;1.0048253283e+00;1.0004920608e+00;9.9993682309e-01;1.0004628392e+00;9.9994591369e-01;9.9993642809e-01
2.3592960000e-01;1.0002834966e+00;1.0006967921e+00;1.0077878855e+00;1.0017306563e+00;9.9998353301e-01;1.0000588658e+00;1.0000075600e+00;1.0000882297e+00;1.0000051161e+00;9.9993393884e-01;9.9997697953e-01;1.0077167374e+00;1.0038621629e+00;1.0243341343e+00;1.0049100258e+00;1.0005182637e+00;1.0000096433e+00;1.0004092448e+00;9.9999121907e-01;1.0001167837e+00
2.6214400000e-01;1.0001974324e+00;1.0007029949e+00;1.0076740998e+00;1.0017850695e+00;1.0000439967e+00;1.0000308721e+00;9.9999525189e-01;9.9991295287e-01;1.0000719766e+00;1.0000981449e+00;1.0000258020e+00;1.0076810093e+00;1.0038559216e+00;1.0241640085e+00;1.0048436714e+00;1.0004296587e+00;9.9998180762e-01;1.0003340751e+00;9.9997468178e-01;1.0000360586e+00
2.8835840000e-01;1.0003224904e+00;1.0007664933e+00;1.0077174487e+00;1.0017457312e+00;9.9990921928e-01;1.0001049549e+00;1.0000053232e+00;1.0000303878e+00;1.0000256178e+00;1.0001817561e+00;1.0001397516e+00;1.0076597945e+00;1.0037472068e+00;1.0240386989e+00;1.0048344224e+00;1.0004379229e+00;1.0000617986e+00;1.0005294187e+00;1.0000574658e+00;9.9998916054e-01
3.1457280000e-01;1.0001535868e+00;1.0006770344e+00;1.0076613966e+00;1.0018036720e+00;1.0000860492e+00;9.9999208215e-01;9.9990495127e-01;9.9997001084e-01;9.9994941846e-01;1.0000172463e+00;9.9994361487e-01;1.0077231468e+00;1.0037258914e+00;1.0238990118e+00;1.0048070198e+00;1.0004415566e+00;9.9999459494e-01;1.0005176289e+00;9.9998952603e-01;9.9996304856e-01
3.4078720000e-01;1.0002355530e+00;1.0006093104e+00;1.0075512083e+00;1.0017252059e+00;1.0000491036e+00;1.0000026714e+00;1.0000418520e+00;9.9995204533e-01;9.9984073450e-01;9.9991047441e-01;9.9985499651e-01;1.0076525433e+00;1.0036872656e+00;1.0237080750e+00;1.0047751686e+00;1.0004670472e+00;9.9998228095e-01;1.0004766421e+00;1.0000864268e+00;9.9990459308e-01
3.6700160000e-01;1.0000503183e+00;1.0007101192e+00;1.0075049513e+00;1.0016946873e+00;1.0000935947e+00;9.9994506031e-01;9.9997810947e-01;9.9990030777e-01;9.9999521884e-01;1.0000731239e+00;9.9997109111e-01;1.0077584051e+00;1.0036688174e+00;1.0235550263e+00;1.0047944725e+00;1.0005587705e+00;1.0000513972e+00;1.0003888581e+00;9.9996030824e-01;1.0000075998e+00
3.9321600000e-01;1.0001112045e+00;1.0007139085e+00;1.0074395193e+00;1.0016254913e+00;1.0000892674e+00;9.9998085982e-01;1.0001259439e+00;1.0000169552e+00;9.9997919880e-01;1.0000954318e+00;9.9991284367e-01;1.0077439370e+00;1.0037427663e+00;1.0233455215e+00;1.0047946054e+00;1.0005083627e+00;9.9985170824e-01;1.0003721583e+00;1.0000133868e+00;9.9991153518e-01
4.1943040000e-01;1.0000933107e+00;1.0005606560e+00;1.0074633165e+00;1.0017134246e+00;1.0001447635e+00;9.9996447751e-01;1.0000765807e+00;9.9994232466e-01;1.0000052870e+00;1.0000144308e+00;9.9993565756e-01;1.0076972965e+00;1.0036390035e+00;1.0232077295e+00;1.0048087991e+00;1.0004347631e+00;9.9993261683e-01;1.0003858308e+00;1.0000639239e+00;9.9986751090e-01
4.7185920000e-01;1.0001818812e+00;1.0006564670e+00;1.0074748383e+00;1.0016828532e+00;1.0000469588e+00;9.9995803635e-01;1.0000449008e+00;1.0000292886e+00;9.9998830704e-01;1.0000069217e+00;1.0000039031e+00;1.0076148013e+00;1.0036613252e+00;1.0229556266e+00;1.0047311587e+00;1.0004523913e+00;1.0000531090e+00;1.0004097287e+00;9.9994079155e-01;1.0000383282e+00
5.2428800000e-01;1.0002643078e+00;1.0006544616e+00;1.0073800591e+00;1.0015833508e+00;1.0000655493e+00;1.0000121144e+00;1.0000249026e+00;9.9999239807e-01;1.0000926055e+00;9.9996849204e-01;1.0000509391e+00;1.0076766766e+00;1.0035924649e+00;1.0226652513e+00;1.0047045731e+00;1.0005308480e+00;1.0000749766e+00;1.0004635254e+00;1.0000130528e+00;9.9997861409e-01
5.7671680000e-01;1.0001732547e+00;1.0006285002e+00;1.0072840812e+00;1.0016418495e+00;9.9997419156e-01;1.0000784049e+00;1.0000615412e+00;9.9996410404e-01;1.0001246419e+00;9.9996024488e-01;9.9998709747e-01;1.0076349761e+00;1.0035110219e+00;1.0223110196e+00;1.0046527387e+00;1.0004848246e+00;9.9999976646e-01;1.0004223929e+00;1.0000383934e+00;1.0000769259e+00
6.2914560000e-01;1.0000704136e+00;1.0006261843e+00;1.0072495372e+00;1.0016084585e+00;1.0000566662e+00;1.0000496063e+00;1.0000375061e+00;1.0000209741e+00;1.0000865620e+00;9.9993724792e-01;9.9994001394e-01;1.0075264286e+00;1.0034828281e+00;1.0221011326e+00;1.0045820283e+00;1.0004861160e+00;1.0000201355e+00;1.0003187322e+00;1.0001157086e+00;1.0000325775e+00
6.8157440000e-01;1.0000885964e+00;1.0005945570e+00;1.0071847448e+00;1.0015474321e+00;1.0000470886e+00;9.9999782287e-01;1.0000714465e+00;1.0000348607e+00;1.0000350441e+00;9.9991041848e-01;9.9998648340e-01;1.0074080024e+00;1.0034745568e+00;1.0218917419e+00;1.0045690548e+00;1.0003666953e+00;1.0000172637e+00;1.0002776069e+00;1.0000013972e+00;1.0001162597e+00
7.3400320000e-01;1.0001969102e+00;1.0006833968e+00;1.0070857939e+00;1.0014374525e+00;9.9998141716e-01;9.9996989455e-01;9.9998379019e-01;1.0001011304e+00;1.0000196752e+00;9.9997994141e-01;9.9994480609e-01;1.0074277228e+00;1.0034569654e+00;1.0217494687e+00;1.0045010585e+00;1.0005106956e+00;9.9991658695e-01;1.0002583623e+00;9.9995583119e-01;1.0000586241e+00
7.8643200000e-01;1.0002294807e+00;1.0005938182e+00;1.0070669839e+00;1.0015388126e+00;1.0000173406e+00;1.0000866329e+00;9.9997815123e-01;1.0000196885e+00;1.0001334139e+00;1.0000093554e+00;1.0001213245e+00;1.0073084903e+00;1.0034113616e+00;1.0217526310e+00;1.0045109715e+00;1.0005342327e+00;1.0000414053e+00;1.0002882403e+00;1.0000560348e+00;1.0000210787e+00
8.3886080000e-01;1.0002712830e+00;1.0006182073e+00;1.0069608134e+00;1.0015652669e+00;1.0000061448e+00;9.9998921891e-01;1.0000025337e+00;1.0001291664e+00;9.9994199594e-01;9.9984990224e-01;1.0000551353e+00;1.0072800011e+00;1.0034319588e+00;1.0216786936e+00;1.0044018453e+00;1.0004457148e+00;9.9998019619e-01;1.0003082154e+00;1.0000169552e+00;1.0000689719e+00
9.4371840000e-01;1.0001209000e+00;1.0006330253e+00;1.0068502622e+00;1.0014396097e+00;1.0000131320e+00;9.9999641081e-01;1.0000384870e+00;1.0000891563e+00;1.0000109032e+00;1.0000214548e+00;1.0000354517e+00;1.0072390066e+00;1.0033629620e+00;1.0214802732e+00;1.0043417936e+00;1.0005123330e+00;1.0000617606e+00;1.0001561164e+00;1.0000311144e+00;9.9999263151e-01
1.0485760000e+00;1.0002079287e+00;1.0005700253e+00;1.0067799349e+00;1.0014255006e+00;9.9999491922e-01;1.0000349125e+00;1.0000149392e+00;1.0000441909e+00;1.0000441808e+00;9.9994759050e-01;1.0000241820e+00;1.0071421143e+00;1.0032192120e+00;1.0213420657e+00;1.0042099747e+00;1.0005000654e+00;1.0000253698e+00;1.0002661599e+00;1.0000324714e+00;1.0000172694e+00
1.1534336000e+00;1.0001257535e+00;1.0005797011e+00;1.0066613037e+00;1.0014116550e+00;1.0000344280e+00;1.0000671090e+00;1.0000310938e+00;1.0000391680e+00;1.0000246971e+00;1.0000386553e+00;1.0000062983e+00;1.0071503442e+00;1.0032443951e+00;1.0211858453e+00;1.0041185981e+00;1.0004816434e+00;9.9995795294e-01;1.0001273981e+00;1.0000163671e+00;9.9998010919e-01
1.2582912000e+00;1.0000876654e+00;1.0005477170e+00;1.0064885672e+00;1.0013286902e+00;1.0000243362e+00;1.0000527271e+00;1.0000556676e+00;1.0000166212e+00;1.0000325123e+00;9.9993110303e-01;9.9995007103e-01;1.0069928335e+00;1.0032118581e+00;1.0211082111e+00;1.0040242573e+00;1.0004705092e+00;1.0000022335e+00;1.0001520968e+00;9.9994962555e-01;9.9997522292e-01
1.3631488000e+00;1.0001368729e+00;1.0005216740e+00;1.0063554759e+00;1.0013404859e+00;9.9997874225e-01;1.0001030060e+00;1.0000413625e+00;1.0000453667e+00;9.9997709179e-01;1.0000088609e+00;9.9995221063e-01;1.0069863924e+00;1.0030736002e+00;1.0210233219e+00;1.0040311378e+00;1.0004603332e+00;1.0000638544e+00;1.0001119673e+00;9.9997510772e-01;9.9998879105e-01
1.4680064000e+00;1.0001349808e+00;1.0005458840e+00;1.0062130988e+00;1.0013374239e+00;9.9998156370e-01;9.9998086739e-01;1.0000477220e+00;9.9997892174e-01;9.9992645561e-01;9.9994285990e-01;9.9998985586e-01;1.0069989263e+00;1.0029949017e+00;1.0209241506e+00;1.0039359899e+00;1.0003741321e+00;1.0000047089e+00;1.0001301754e+00;1.0000292676e+00;9.9998840179e-01
1.5728640000e+00;1.0002133129e+00;1.0005056642e+00;1.0061220740e+00;1.0013068015e+00;9.9998185648e-01;1.0000012411e+00;9.9997252358e-01;1.0000522615e+00;9.9994996382e-01;1.0000803973e+00;9.9993229391e-01;1.0068825322e+00;1.0028866744e+00;1.0208083928e+00;1.0038777941e+00;1.0003865093e+00;9.9999352207e-01;1.0002146189e+00;1.0000175186e+00;9.9998553201e-01
1.6777216000e+00;1.0001644218e+00;1.0005416231e+00;1.0059821241e+00;1.0012896662e+00;1.0000650452e+00;9.9999587359e-01;1.0000091039e+00;9.9999239532e-01;1.0000712631e+00;9.9998476375e-01;9.9995973923e-01;1.0068134658e+00;1.0028922526e+00;1.0205198112e+00;1.0037946608e+00;1.0003951379e+00;1.0000223470e+00;1.0001869192e+00;1.0000750382e+00;9.9994707946e-01
1.8874368000e+00;1.0001226009e+00;1.0004666602e+00;1.0056956056e+00;1.0011997955e+00;1.0000396430e+00;1.0000619143e+00;1.0000187304e+00;1.0000313673e+00;9.9997400582e-01;1.0000625485e+00;9.9998933016e-01;1.0066936463e+00;1.0026757600e+00;1.0198201334e+00;1.0035418473e+00;1.0003811496e+00;1.0000222425e+00;1.0001951806e+00;9.9995682333e-01;9.9997027443e-01
2.0971520000e+00;1.0001259569e+00;1.0004694941e+00;1.0055239034e+00;1.0010651244e+00;9.9998578447e-01;9.9999239076e-01;9.9996918447e-01;9.9999161184e-01;9.9999192435e-01;9.9999696851e-01;9.9996197740e-01;1.0067012838e+00;1.0026722020e+00;1.0188794239e+00;1.0033886262e+00;1.0004084843e+00;1.0000201795e+00;1.0001492137e+00;9.9997851821e-01;9.9999821223e-01
2.3068672000e+00;1.0001245757e+00;1.0004886953e+00;1.0052660905e+00;1.0010442599e+00;1.0000429663e+00;1.0000109352e+00;1.0000376655e+00;1.0000246850e+00;9.9997771082e-01;9.9997320169e-01;9.9997126089e-01;1.0063840368e+00;1.0025808368e+00;1.0184540358e+00;1.0032405640e+00;1.0003084565e+00;9.9999254511e-01;1.0000340631e+00;1.0000162209e+00;9.9999539981e-01
2.5165824000e+00;1.0001642997e+00;1.0005036838e+00;1.0049930657e+00;1.0009851888e+00;1.0000535039e+00;9.9999230320e-01;1.0000283910e+00;1.0000244757e+00;9.9997337601e-01;9.9998458244e-01;1.0000001205e+00;1.0062726482e+00;1.0025280334e+00;1.0178808235e+00;1.0029408774e+00;1.0002861298e+00;9.9998827358e-01;1.0001721194e+00;9.9997293858e-01;1.0000291024e+00
2.7262976000e+00;1.0001171363e+00;1.0004500119e+00;1.0047097040e+00;1.0008487651e+00;1.0000538100e+00;1.0000305007e+00;1.0000057313e+00;9.9997895012e-01;1.0000793451e+00;9.9999775506e-01;9.9998756205e-01;1.0060853879e+00;1.0025286872e+00;1.0174878033e+00;1.0027338321e+00;1.0003260924e+00;1.0000293491e+00;1.0001203363e+00;9.9997979306e-01;1.0000351285e+00
2.9360128000e+00;1.0001017799e+00;1.0004273269e+00;1.0044616786e+00;1.0007578557e+00;9.9998524879e-01;9.9998655177e-01;1.0000080903e+00;1.0000376818e+00;9.9994560923e-01;9.9992644377e-01;9.9997976734e-01;1.0058493192e+00;1.0024700255e+00;1.0168591783e+00;1.0026776560e+00;1.0002722580e+00;1.0000070491e+00;1.0000772923e+00;9.9993295118e-01;9.9994566443e-01
3.1457280000e+00;1.0001167256e+00;1.0004820844e+00;1.0041457483e+00;1.0006992295e+00;1.0000493861e+00;9.9999692745e-01;1.0000206429e+00;1.0000848338e+00;1.0000812721e+00;1.0000076941e+00;1.0000146134e+00;1.0056503128e+00;1.0023036534e+00;1.0164345932e+00;1.0025067131e+00;1.0002609909e+00;1.0000544271e+00;1.0000852428e+00;9.9998870495e-01;1.0000526018e+00
3.3554432000e+00;1.0001217777e+00;1.0004215134e+00;1.0038187408e+00;1.0007736919e+00;9.9999495684e-01;1.0000449011e+00;1.0000064223e+00;1.0000183575e+00;1.0000430589e+00;9.9996531780e-01;1.0000377646e+00;1.0054528366e+00;1.0022433651e+00;1.0161469007e+00;1.0023364580e+00;1.0002293113e+00;9.9998617455e-01;1.0000367903e+00;9.9997336306e-01;1.0000158783e+00
3.7748736000e+00;1.0001408584e+00;1.0004069698e+00;1.0032154393e+00;1.0006183960e+00;1.0000397658e+00;1.0000365849e+00;1.0000247156e+00;9.9998710585e-01;9.9998746786e-01;1.0000312867e+00;9.9999044195e-01;1.0052028215e+00;1.0020683606e+00;1.0148820023e+00;1.0021931096e+00;1.0002038915e+00;1.0000012337e+00;9.9993756020e-01;1.0000249348e+00;1.0000046956e+00
4.1943040000e+00;1.0000661836e+00;1.0003539674e+00;1.0026813403e+00;1.0005569831e+00;1.0000324599e+00;9.9999480594e-01;9.9995974706e-01;1.0000394407e+00;9.9994926696e-01;9.9997515718e-01;1.0000026761e+00;1.0048437476e+00;1.0018126005e+00;1.0133707657e+00;1.0018031606e+00;1.0001948943e+00;9.9996880405e-01;9.9996644681e-01;9.9994947485e-01;9.9997530757e-01
4.6137344000e+00;1.0000803260e+00;1.0003504143e+00;1.0022368734e+00;1.0004660125e+00;9.9998831872e-01;9.9998994163e-01;9.9998931109e-01;9.9999937121e-01;9.9995708674e-01;1.0000179599e+00;9.9997869303e-01;1.0043718934e+00;1.0016919282e+00;1.0122675045e+00;1.0017277401e+00;1.0001185639e+00;9.9996635625e-01;9.9994709701e-01;1.0000101698e+00;1.0000093958e+00
5.0331648000e+00;1.0000781231e+00;1.0003347506e+00;1.0017474246e+00;1.0003891244e+00;9.9998760119e-01;1.0000143180e+00;1.0000273039e+00;9.9998921639e-01;9.9991020307e-01;9.9999612199e-01;1.0000007238e+00;1.0039836709e+00;1.0016281695e+00;1.0112720028e+00;1.0014405058e+00;1.0001024778e+00;9.9997370406e-01;9.9990980339e-01;9.9994241686e-01;9.9995458983e-01
5.4525952000e+00;1.0000870853e+00;1.0003408671e+00;1.0012145054e+00;1.0003237895e+00;9.9999566054e-01;1.0000251055e+00;9.9997240898e-01;1.0000250858e+00;9.9992769090e-01;1.0000386188e+00;1.0000091252e+00;1.0034899422e+00;1.0015569953e+00;1.0096967324e+00;1.0012818118e+00;1.0000799645e+00;1.0000073073e+00;9.9985184292e-01;1.0000206705e+00;1.0000082982e+00
5.8720256000e+00;1.0001096967e+00;1.0003241720e+00;1.0006265028e+00;1.0002499418e+00;1.0000342375e+00;1.0000042002e+00;9.9999053861e-01;1.0000116354e+00;1.0000204996e+00;9.9991155933e-01;9.9998223457e-01;1.0030607657e+00;1.0015825363e+00;1.0081474793e+00;1.0011379336e+00;1.0000921701e+00;9.9998246927e-01;9.9981585564e-01;9.9992234497e-01;1.0000012243e+00
6.2914560000e+00;1.0000984646e+00;1.0002632952e+00;9.9997666096e-01;1.0002331125e+00;1.0000111003e+00;1.0000375456e+00;9.9996227927e-01;9.9998504781e-01;1.0000200937e+00;1.0000089902e+00;9.9997843146e-01;1.0026620199e+00;1.0015915461e+00;1.0068054907e+00;1.0011279404e+00;1.0000486737e+00;9.9997128194e-01;9.9980383196e-01;1.0000037910e+00;9.9996646524e-01
6.7108864000e+00;1.0000743688e+00;1.0002500349e+00;9.9950501467e-01;1.0001730213e+00;1.0000108938e+00;9.9997751016e-01;9.9998850687e-01;1.0000149598e+00;1.0000144001e+00;9.9997397583e-01;9.9999947999e-01;1.0022793703e+00;1.0015074599e+00;1.0054913891e+00;1.0011606980e+00;1.0000350219e+00;9.9996688991e-01;9.9982738935e-01;9.9993943331e-01;9.9997803037e-01
7.5497472000e+00;1.0000567991e+00;1.0002312933e+00;9.9833347289e-01;1.0000674735e+00;9.9999721427e-01;1.0000013459e+00;9.9999579021e-01;9.9999733264e-01;9.9998688963e-01;1.0000231037e+00;9.9999278621e-01;1.0015093338e+00;1.0013188898e+00;1.0037647383e+00;1.0011961028e+00;1.0000427101e+00;9.9998575918e-01;9.9985754251e-01;9.9999776993e-01;1.0000228525e+00
8.3886080000e+00;1.0000675829e+00;1.0001505978e+00;9.9751576225e-01;9.9990319221e-01;9.9997679770e-01;9.9997206114e-01;9.9998745392e-01;1.0000044966e+00;9.9998546254e-01;9.9996824354e-01;1.0000057758e+00;1.0007949276e+00;1.0010648112e+00;1.0021777353e+00;1.0010582575e+00;9.9992880209e-01;1.0000160646e+00;9.9987145852e-01;9.9999893345e-01;1.0000229558e+00
9.2274688000e+00;1.0000464266e+00;9.9999619124e-01;9.9677415200e-01;9.9980990544e-01;1.0000212187e+00;9.9998713043e-01;9.9997378607e-01;9.9999418920e-01;1.0000293548e+00;1.0000441786e+00;1.0000109125e+00;1.0003912771e+00;1.0006940798e+00;1.0009666662e+00;1.0008085239e+00;9.9986406086e-01;1.0000107912e+00;9.9991439188e-01;1.0000346050e+00;9.9996120260e-01
1.0066329600e+01;1.0000328824e+00;9.9995571071e-01;9.9589861335e-01;9.9961401541e-01;9.9995028879e-01;9.9997723149e-01;1.0000179164e+00;9.9999941011e-01;1.0000093874e+00;1.0000002214e+00;9.9998341622e-01;9.9999208649e-01;1.0002210533e+00;9.9985719993e-01;1.0002899203e+00;9.9980110829e-01;1.0000234811e+00;9.9991052984e-01;1.0000355729e+00;9.9999926675e-01
1.0905190400e+01;9.9999738565e-01;9.9997259451e-01;9.9517683343e-01;9.9951980187e-01;9.9995616968e-01;9.9998705549e-01;9.9999510811e-01;9.9999328982e-01;9.9997527799e-01;9.9998905262e-01;9.9998442190e-01;9.9981594895e-01;9.9963622214e-01;9.9752831454e-01;1.0001076975e+00;9.9975901910e-01;1.0000043211e+00;9.9992785031e-01;1.0000308554e+00;9.9999944866e-01
1.1744051200e+01;9.9993777825e-01;9.9991261839e-01;9.9418350803e-01;9.9947021483e-01;1.0000108149e+00;9.9999520212e-01;9.9998162403e-01;1.0000129463e+00;9.9995956749e-01;1.0000058696e+00;1.0000590168e+00;9.9983173521e-01;9.9931038811e-01;9.9605257332e-01;9.9994723573e-01;9.9972999619e-01;1.0000077545e+00;9.9988284541e-01;1.0000269064e+00;9.9999279625e-01
1.2582912000e+01;9.9997680176e-01;9.9984978553e-01;9.9322619791e-01;9.9944626246e-01;9.9992769183e-01;1.0000285160e+00;9.9998838249e-01;1.0000126547e+00;1.0000210109e+00;1.0000054377e+00;9.9999744346e-01;9.9955745193e-01;9.9877829329e-01;9.9435745214e-01;9.9973305515e-01;9.9963662035e-01;9.9997677768e-01;9.9989409272e-01;9.9998177094e-01;9.9996825039e-01
1.3421772800e+01;9.9992147194e-01;9.9982911407e-01;9.9296498014e-01;9.9925567108e-01;9.9997766661e-01;1.0000142576e+00;1.0000042222e+00;1.0000070281e+00;1.0000052472e+00;9.9997269928e-01;9.9994428153e-01;9.9930450154e-01;9.9830293440e-01;9.9249767264e-01;9.9935235660e-01;9.9963242638e-01;9.9999334563e-01;9.9989379708e-01;9.9997190025e-01;9.9996273319e-01
1.5099494400e+01;9.9991719202e-01;9.9975000059e-01;9.9409407449e-01;9.9915647123e-01;9.9995572967e-01;1.0000105562e+00;9.9999958888e-01;9.9999027459e-01;1.0000012606e+00;9.9999167925e-01;1.0000248350e+00;9.9786273174e-01;9.9770564598e-01;9.9040277879e-01;9.9890624864e-01;9.9953358270e-01;9.9998741081e-01;9.9997271600e-01;9.9999280444e-01;1.0000211956e+00
