;05_DP_2_1_1_1;05_DP_2_2_1_1;05_DP_2_3_1_1;05_DP_2_4_1_1;05_DP_2_5_1_1;05_DP_2_6_1_1;05_DP_2_7_1_1;05_DP_2_8_1_1;05_DP_2_9_1_1;05_DP_2_10_1_1;05_DP_2_11_1_1;05_DP_2_12_1_1;05_DP_2_13_1_1;05_DP_2_14_1_1;05_DP_2_15_1_1;05_DP_2_16_1_1;05_DP_2_17_1_1;05_DP_2_18_1_1;05_DP_2_19_1_1;05_DP_2_20_1_1
6.5536000000e-02;1.0003649749e+00;1.0006050296e+00;1.0002296999e+00;9.9952616200e-01;1.0002427246e+00;1.0000803539e+00;1.0001633676e+00;1.0002910331e+00;1.0003935382e+00;9.9997257591e-01;1.0004109569e+00;1.0002251174e+00;1.0000868453e+00;9.9981472673e-01;1.0002198024e+00;9.9994002799e-01;9.9996615877e-01;1.0001418163e+00;1.0000005859e+00;1.0000374572e+00
7.2089600000e-02;1.0000525204e+00;1.0006097567e+00;1.0002479489e+00;9.9976907599e-01;1.0005606760e+00;9.9999159993e-01;1.0002212740e+00;1.0003079564e+00;1.0002943207e+00;1.0001339953e+00;1.0006163483e+00;1.0000124102e+00;1.0001613175e+00;1.0000076030e+00;1.0003263025e+00;1.0000181968e+00;1.0002335958e+00;1.0000822533e+00;1.0001664421e+00;1.0002808989e+00
7.8643200000e-02;1.0001154068e+00;1.0002901845e+00;1.0000311786e+00;9.9991625679e-01;1.0006991388e+00;9.9997537756e-01;1.0000079685e+00;9.9978978351e-01;1.0001912328e+00;1.0000757296e+00;1.0004383163e+00;1.0001314847e+00;1.0000650435e+00;9.9993381430e-01;1.0002180527e+00;1.0001166958e+00;1.0000431677e+00;1.0001694344e+00;1.0001185374e+00;1.0003245106e+00
8.5196800000e-02;1.0000819048e+00;9.9986235355e-01;9.9999636830e-01;9.9994141355e-01;1.0002651038e+00;1.0002656168e+00;9.9997942949e-01;9.9950473616e-01;1.0002117732e+00;1.0001994515e+00;1.0006757513e+00;1.0000487759e+00;1.0003887560e+00;9.9991104241e-01;1.0000818085e+00;1.0000177448e+00;9.9959410573e-01;9.9963293390e-01;1.0003195316e+00;9.9996990203e-01
9.1750400000e-02;1.0001503278e+00;9.9997628324e-01;1.0004620928e+00;9.9982119778e-01;1.0005239451e+00;9.9997036686e-01;9.9984493470e-01;9.9989787937e-01;9.9996226012e-01;1.0002231029e+00;1.0003642103e+00;1.0002162731e+00;1.0002261376e+00;9.9969173851e-01;9.9977175967e-01;9.9993253727e-01;9.9983459792e-01;9.9980141379e-01;1.0000438475e+00;1.0001886800e+00
9.8304000000e-02;1.0000998864e+00;1.0001231949e+00;9.9996856281e-01;9.9989583001e-01;1.0002686128e+00;1.0001763283e+00;9.9974613219e-01;9.9994126105e-01;9.9996037283e-01;1.0002019536e+00;1.0000724333e+00;1.0005359071e+00;1.0004483562e+00;9.9993896579e-01;1.0000977349e+00;1.0002309531e+00;9.9984992955e-01;9.9999227213e-01;1.0001725029e+00;1.0002463959e+00
1.0485760000e-01;1.0003692286e+00;1.0003601955e+00;1.0001517223e+00;9.9999309896e-01;1.0003066020e+00;1.0001649780e+00;9.9965051653e-01;9.9975181852e-01;1.0002453780e+00;1.0000116110e+00;1.0000751685e+00;1.0001531514e+00;1.0001869422e+00;1.0000224705e+00;9.9993002424e-01;1.0001121153e+00;9.9981760221e-01;1.0002772755e+00;1.0000714894e+00;9.9999408379e-01
1.1796480000e-01;9.9996738208e-01;1.0001398056e+00;1.0002811456e+00;1.0001171232e+00;1.0002819986e+00;1.0001137623e+00;1.0002440018e+00;1.0001235208e+00;9.9996915812e-01;1.0002091674e+00;1.0001575810e+00;1.0001063289e+00;1.0000390140e+00;9.9991241492e-01;9.9990328374e-01;9.9995441811e-01;1.0000625734e+00;1.0001095381e+00;1.0000975873e+00;9.9988347338e-01
1.3107200000e-01;1.0001538281e+00;1.0002937095e+00;1.0001249779e+00;9.9989055899e-01;1.0004600428e+00;1.0000419304e+00;1.0000097028e+00;1.0000067748e+00;9.9990066806e-01;1.0003680114e+00;1.0001528973e+00;1.0004875371e+00;1.0002579412e+00;9.9990582229e-01;1.0000533594e+00;9.9972290913e-01;9.9991008500e-01;1.0003899569e+00;1.0004107808e+00;1.0000353883e+00
1.4417920000e-01;1.0003650006e+00;9.9997726735e-01;1.0002138007e+00;9.9979721140e-01;1.0005545427e+00;9.9997033663e-01;1.0002891871e+00;9.9993034336e-01;1.0000258290e+00;1.0001784482e+00;1.0001312353e+00;1.0002553248e+00;1.0003296084e+00;9.9990973916e-01;9.9999597824e-01;9.9973164361e-01;1.0001293935e+00;1.0002072455e+00;1.0001387889e+00;9.9979943023e-01
1.5728640000e-01;1.0002970955e+00;1.0001734382e+00;1.0001779197e+00;1.0001376831e+00;1.0005281208e+00;9.9987714268e-01;1.0002102739e+00;1.0000639242e+00;9.9988167853e-01;9.9987757097e-01;1.0001523780e+00;1.0002219396e+00;1.0000718052e+00;1.0000415450e+00;9.9998877456e-01;9.9967692605e-01;1.0000519429e+00;1.0000097268e+00;1.0001332376e+00;1.0000792144e+00
1.7039360000e-01;1.0002117877e+00;1.0002808356e+00;1.0002672461e+00;9.9998251387e-01;1.0004485629e+00;9.9958769762e-01;9.9996800133e-01;1.0002717376e+00;9.9995172801e-01;1.0002262776e+00;1.0000557406e+00;1.0000622459e+00;9.9998417474e-01;1.0000124925e+00;1.0001406055e+00;1.0000514967e+00;9.9984727292e-01;1.0002283724e+00;1.0003135608e+00;1.0001383472e+00
1.8350080000e-01;1.0004211150e+00;1.0002105118e+00;1.0000569905e+00;9.9996756732e-01;1.0001331056e+00;9.9978065342e-01;1.0000567563e+00;1.0003622770e+00;1.0000006794e+00;1.0001537104e+00;1.0001253206e+00;9.9991944257e-01;1.0000939608e+00;9.9992854892e-01;1.0003140747e+00;1.0001793906e+00;1.0000220611e+00;9.9994065794e-01;9.9990608703e-01;1.0000745367e+00
1.9660800000e-01;1.0002063119e+00;1.0000832568e+00;1.0000442869e+00;9.9984270985e-01;1.0003839407e+00;1.0001562761e+00;9.9995355676e-01;1.0003065458e+00;1.0001189650e+00;1.0001536372e+00;9.9999695558e-01;9.9994916685e-01;9.9976908902e-01;9.9997060689e-01;9.9995619056e-01;9.9974731444e-01;1.0002457733e+00;1.0000933921e+00;9.9999922353e-01;9.9964273910e-01
2.0971520000e-01;9.9996074969e-01;1.0000855782e+00;1.0001758239e+00;1.0000825427e+00;1.0002805079e+00;1.0001225499e+00;1.0000986432e+00;1.0000718303e+00;1.0001125217e+00;1.0000491695e+00;1.0000422404e+00;9.9979035639e-01;9.9952168124e-01;9.9993765701e-01;1.0000264696e+00;9.9999676258e-01;1.0000883546e+00;1.0002581082e+00;9.9989863767e-01;9.9962850040e-01
2.3592960000e-01;1.0002080357e+00;9.9989993999e-01;1.0001857882e+00;1.0002037880e+00;1.0004483004e+00;9.9995301321e-01;9.9999654831e-01;9.9982346237e-01;1.0000242295e+00;1.0000893029e+00;1.0000954301e+00;9.9997790789e-01;9.9995763625e-01;9.9993759521e-01;9.9993524231e-01;9.9995690970e-01;9.9982142680e-01;1.0000943854e+00;9.9983409810e-01;1.0000686306e+00
2.6214400000e-01;1.0002237554e+00;1.0000028350e+00;1.0002420770e+00;1.0001412256e+00;1.0002729402e+00;1.0000835294e+00;1.0002465606e+00;9.9980720391e-01;9.9988060824e-01;9.9993906566e-01;1.0000715222e+00;1.0000465999e+00;9.9992939683e-01;1.0000602495e+00;9.9994845282e-01;9.9997142626e-01;9.9991723927e-01;1.0000500403e+00;1.0002730220e+00;1.0000184900e+00
2.8835840000e-01;1.0001913106e+00;1.0001048128e+00;1.0002570228e+00;9.9977642454e-01;1.0004597229e+00;1.0001059368e+00;9.9973082790e-01;9.9999965732e-01;1.0000641867e+00;9.9991694889e-01;1.0001684072e+00;1.0000854723e+00;9.9981768783e-01;1.0000561978e+00;9.9997714572e-01;9.9990676358e-01;1.0003325936e+00;1.0003002539e+00;1.0000406469e+00;9.9995311416e-01
3.1457280000e-01;1.0000747570e+00;9.9994287511e-01;1.0001760024e+00;1.0000038522e+00;1.0003332189e+00;9.9991666544e-01;1.0000145936e+00;1.0000755280e+00;1.0001641564e+00;1.0001620442e+00;1.0003462678e+00;1.0001654753e+00;9.9990995978e-01;9.9993169397e-01;9.9996232503e-01;9.9998001230e-01;9.9988870686e-01;1.0002816443e+00;1.0001512295e+00;9.9980602417e-01
3.4078720000e-01;1.0000906257e+00;1.0000071928e+00;1.0000720015e+00;1.0000538955e+00;1.0003112474e+00;9.9974838655e-01;1.0002178176e+00;1.0000275459e+00;1.0000652195e+00;1.0001325679e+00;1.0001662438e+00;9.9995331588e-01;9.9976404539e-01;1.0001438188e+00;9.9979178537e-01;9.9983498064e-01;9.9977414337e-01;1.0001744720e+00;9.9997121371e-01;9.9995233617e-01
3.6700160000e-01;1.0001599833e+00;1.0000193780e+00;9.9986594637e-01;9.9989083572e-01;1.0003132226e+00;9.9979816206e-01;1.0002403197e+00;1.0000414510e+00;1.0000342932e+00;9.9997423866e-01;9.9995411301e-01;1.0002379738e+00;9.9988511952e-01;1.0001076647e+00;1.0000305837e+00;9.9979879880e-01;9.9993767219e-01;1.0000838002e+00;9.9998760502e-01;1.0001251032e+00
3.9321600000e-01;1.0001318791e+00;1.0000021030e+00;9.9993459556e-01;9.9984745068e-01;1.0001884049e+00;9.9997407616e-01;9.9993406320e-01;9.9992161775e-01;9.9988849172e-01;1.0001735638e+00;1.0000923013e+00;1.0001331091e+00;1.0001413260e+00;1.0002637664e+00;9.9994038944e-01;9.9985318726e-01;9.9993266981e-01;1.0001469940e+00;9.9985470423e-01;1.0003611300e+00
4.1943040000e-01;1.0000948652e+00;1.0001257507e+00;1.0002303353e+00;9.9986414800e-01;1.0000086967e+00;9.9990790418e-01;1.0000163260e+00;9.9974726387e-01;9.9997154161e-01;9.9991124779e-01;1.0000249254e+00;1.0000635571e+00;9.9996623294e-01;9.9995799309e-01;9.9978187234e-01;1.0000225588e+00;9.9994713079e-01;1.0000690873e+00;9.9981368225e-01;9.9991805037e-01
4.7185920000e-01;1.0001258220e+00;1.0001377190e+00;1.0000214589e+00;1.0001228107e+00;1.0002087726e+00;9.9999695901e-01;9.9988102932e-01;9.9990455566e-01;9.9985366404e-01;1.0000084266e+00;1.0000260820e+00;1.0000415524e+00;1.0000079846e+00;1.0000084769e+00;1.0000018670e+00;9.9993315680e-01;9.9995270281e-01;1.0000018591e+00;1.0001113788e+00;9.9978713171e-01
5.2428800000e-01;1.0001673348e+00;1.0001692615e+00;9.9990554877e-01;9.9997985758e-01;1.0000866650e+00;1.0000267576e+00;9.9992323595e-01;1.0002436936e+00;9.9990456102e-01;1.0000620629e+00;1.0001110922e+00;9.9991970158e-01;1.0000669029e+00;9.9975732718e-01;9.9994585696e-01;9.9991994447e-01;9.9998340625e-01;1.0000531667e+00;1.0000400152e+00;9.9989567203e-01
5.7671680000e-01;1.0001182657e+00;9.9999044457e-01;9.9997742341e-01;1.0001444600e+00;1.0000627907e+00;1.0000614077e+00;1.0000394895e+00;1.0000100779e+00;9.9984771988e-01;1.0000014539e+00;1.0001617189e+00;9.9993972246e-01;1.0000257774e+00;9.9997140949e-01;9.9993726838e-01;1.0000331828e+00;1.0000975351e+00;1.0000143077e+00;1.0000610570e+00;9.9977276562e-01
6.2914560000e-01;1.0000389640e+00;1.0001521077e+00;1.0000575287e+00;9.9999882941e-01;1.0001753862e+00;9.9993502154e-01;9.9989565571e-01;9.9982779304e-01;9.9996550849e-01;9.9983412734e-01;9.9989160240e-01;9.9996423267e-01;1.0001519788e+00;9.9997858275e-01;1.0001147347e+00;9.9997346468e-01;9.9977879576e-01;9.9984080403e-01;1.0000901527e+00;9.9983510338e-01
6.8157440000e-01;1.0000139968e+00;1.0001232400e+00;9.9994725344e-01;1.0001996034e+00;1.0000039407e+00;1.0000861809e+00;9.9999953389e-01;9.9987070497e-01;9.9997804456e-01;9.9984275968e-01;1.0001094762e+00;9.9973199811e-01;9.9981109686e-01;1.0000610857e+00;1.0001907574e+00;9.9989941865e-01;9.9994487605e-01;1.0001010798e+00;9.9994358361e-01;9.9992949724e-01
7.3400320000e-01;1.0003618574e+00;1.0000181303e+00;9.9986458018e-01;9.9992923529e-01;1.0001492463e+00;9.9999607770e-01;1.0000053950e+00;9.9998977589e-01;9.9996713808e-01;1.0000112060e+00;9.9997502629e-01;1.0001340934e+00;9.9998812668e-01;1.0001536914e+00;1.0002132317e+00;1.0000520429e+00;1.0001522121e+00;9.9990495187e-01;1.0001192110e+00;9.9998117206e-01
7.8643200000e-01;1.0002903245e+00;9.9982706618e-01;9.9985149016e-01;9.9993541523e-01;1.0001721324e+00;9.9992043699e-01;1.0000037718e+00;9.9993123185e-01;9.9988332178e-01;9.9992927045e-01;1.0002028782e+00;1.0001531612e+00;1.0000980612e+00;9.9985767789e-01;9.9999443151e-01;9.9997333983e-01;9.9994216659e-01;9.9991171557e-01;1.0001710213e+00;1.0000361007e+00
8.3886080000e-01;1.0001676331e+00;1.0000102742e+00;9.9988626748e-01;9.9988575893e-01;1.0001433841e+00;1.0002122390e+00;9.9991811672e-01;9.9983134254e-01;9.9994929452e-01;1.0000516082e+00;1.0001579427e+00;1.0001729246e+00;9.9988180171e-01;9.9992805240e-01;1.0001651646e+00;1.0000270077e+00;1.0000295283e+00;9.9990679227e-01;1.0001047488e+00;1.0001759708e+00
9.4371840000e-01;1.0002296110e+00;1.0000099938e+00;9.9989065996e-01;9.9995783469e-01;1.0002776655e+00;9.9999210245e-01;1.0000428463e+00;9.9995380934e-01;9.9987218457e-01;1.0000349478e+00;1.0002228992e+00;9.9984529426e-01;9.9989325687e-01;9.9985894657e-01;9.9996038345e-01;9.9998362670e-01;9.9999153175e-01;9.9999882265e-01;9.9995203803e-01;1.0000535073e+00
1.0485760000e+00;1.0001059514e+00;9.9998958618e-01;1.0000008240e+00;1.0001261279e+00;1.0002641667e+00;9.9995384985e-01;9.9983850429e-01;9.9984534228e-01;9.9996762437e-01;9.9997499767e-01;1.0000855483e+00;9.9999151679e-01;9.9985666346e-01;1.0000620846e+00;1.0000968324e+00;9.9986570846e-01;9.9999209258e-01;9.9997190269e-01;9.9988193010e-01;9.9996572973e-01
1.1534336000e+00;1.0001232093e+00;1.0000204577e+00;9.9989440099e-01;9.9990891476e-01;1.0003780358e+00;9.9996474521e-01;9.9991075839e-01;1.0000705808e+00;1.0000070992e+00;9.9994451300e-01;1.0001035226e+00;1.0000993169e+00;1.0000266328e+00;1.0000019049e+00;1.0000645525e+00;9.9993577675e-01;9.9996808200e-01;9.9989717553e-01;9.9999515354e-01;1.0000177649e+00
1.2582912000e+00;1.0002737968e+00;1.0001050816e+00;1.0000869845e+00;9.9994737409e-01;1.0004068847e+00;1.0000355798e+00;9.9989380180e-01;1.0002626150e+00;9.9996701620e-01;9.9998471904e-01;1.0000455166e+00;1.0001054210e+00;9.9998521120e-01;9.9996869522e-01;1.0000274602e+00;9.9985112081e-01;1.0000427191e+00;9.9991900761e-01;1.0000080686e+00;1.0000531987e+00
1.3631488000e+00;1.0000809965e+00;1.0000226925e+00;1.0001029997e+00;9.9990420517e-01;1.0002867871e+00;9.9996120001e-01;9.9995867356e-01;1.0001083788e+00;1.0001638541e+00;9.9996549236e-01;9.9998182046e-01;1.0000065826e+00;9.9987563273e-01;9.9998633610e-01;1.0000964418e+00;1.0001271246e+00;1.0000500722e+00;9.9991427357e-01;1.0000632997e+00;9.9995164424e-01
1.4680064000e+00;1.0000873414e+00;9.9995899644e-01;1.0000262136e+00;9.9999197547e-01;1.0002692981e+00;1.0000515046e+00;9.9996897800e-01;1.0002150127e+00;1.0000813482e+00;1.0000089720e+00;9.9990777564e-01;1.0000366084e+00;9.9989559220e-01;9.9991418471e-01;9.9987572536e-01;1.0001105027e+00;9.9987374194e-01;9.9997241573e-01;9.9999356613e-01;9.9987968799e-01
1.5728640000e+00;1.0001711133e+00;9.9997628623e-01;9.9997755407e-01;1.0000407880e+00;1.0001590149e+00;9.9998633932e-01;9.9990837672e-01;9.9989058730e-01;1.0000208965e+00;9.9991844001e-01;1.0000522451e+00;1.0001520305e+00;1.0000171434e+00;9.9990404927e-01;9.9982144079e-01;9.9998872216e-01;9.9992753592e-01;9.9993066399e-01;1.0000789717e+00;9.9990849135e-01
1.6777216000e+00;1.0000785676e+00;1.0000377993e+00;1.0000687425e+00;1.0000367918e+00;1.0003001473e+00;1.0000579360e+00;1.0000467338e+00;1.0000331284e+00;9.9985185640e-01;1.0000935637e+00;1.0000623777e+00;9.9993020558e-01;1.0001555160e+00;9.9999543110e-01;9.9988805973e-01;1.0000858170e+00;1.0000910122e+00;9.9990688220e-01;1.0001025629e+00;1.0000932626e+00
1.8874368000e+00;9.9999905074e-01;1.0000408407e+00;1.0000182580e+00;9.9997102223e-01;1.0001312666e+00;1.0000239512e+00;9.9993744010e-01;9.9992638438e-01;9.9990117420e-01;9.9995155225e-01;1.0000369031e+00;9.9995491514e-01;9.9996626867e-01;9.9998841601e-01;1.0000135675e+00;1.0000930763e+00;9.9997202642e-01;9.9998685461e-01;9.9990888006e-01;1.0000879647e+00
2.0971520000e+00;1.0000553689e+00;1.0001386912e+00;9.9996288419e-01;9.9994661752e-01;1.0002575558e+00;1.0000119929e+00;9.9990914949e-01;9.9986748030e-01;1.0000107942e+00;1.0000443093e+00;9.9991876934e-01;1.0000748662e+00;9.9999959092e-01;1.0000221263e+00;1.0000154952e+00;9.9997212522e-01;9.9998383528e-01;1.0000095472e+00;1.0000482130e+00;1.0000645184e+00
2.3068672000e+00;1.0000737071e+00;1.0002312761e+00;1.0000528893e+00;9.9996757418e-01;1.0002315468e+00;9.9994336523e-01;9.9999790159e-01;9.9987280460e-01;1.0000094637e+00;1.0000351508e+00;9.9986449718e-01;1.0000020471e+00;1.0000290137e+00;1.0000345388e+00;9.9992119746e-01;9.9999584396e-01;9.9998583893e-01;1.0000287909e+00;9.9994045652e-01;9.9994861399e-01
2.5165824000e+00;1.0000319522e+00;1.0001087850e+00;1.0001120254e+00;1.0000339602e+00;1.0001599601e+00;9.9995382477e-01;9.9995081990e-01;1.0000588744e+00;1.0000610318e+00;1.0000294575e+00;9.9988021930e-01;9.9991771817e-01;9.9998714031e-01;9.9999938743e-01;9.9996499938e-01;9.9992882945e-01;1.0000421437e+00;1.0001004291e+00;1.0000015450e+00;9.9985010706e-01
2.7262976000e+00;9.9999362183e-01;1.0000907562e+00;1.0001379291e+00;1.0000823173e+00;1.0002458582e+00;9.9989886030e-01;1.0000224329e+00;1.0001499993e+00;9.9999772825e-01;1.0000709135e+00;9.9999022934e-01;9.9997822704e-01;9.9990512976e-01;1.0000692544e+00;9.9987207185e-01;1.0000491958e+00;9.9995658843e-01;1.0000811608e+00;9.9988532469e-01;1.0000247687e+00
2.9360128000e+00;9.9992473177e-01;1.0001699265e+00;1.0000151193e+00;9.9998577759e-01;1.0002583457e+00;9.9998573767e-01;1.0000254904e+00;9.9999539036e-01;9.9984985357e-01;1.0000435859e+00;9.9994963624e-01;1.0000332884e+00;9.9999414581e-01;9.9997264318e-01;1.0000141083e+00;9.9988645972e-01;9.9994078532e-01;1.0001002404e+00;9.9997120410e-01;1.0000800964e+00
3.1457280000e+00;1.0000412245e+00;1.0001242650e+00;1.0000859470e+00;9.9993301908e-01;1.0001519794e+00;1.0000708430e+00;1.0000977620e+00;1.0000328341e+00;9.9985402508e-01;9.9994181174e-01;9.9989269639e-01;1.0000247779e+00;9.9993638823e-01;1.0000669614e+00;1.0000618876e+00;9.9998070556e-01;1.0000134950e+00;9.9998370173e-01;1.0000040364e+00;9.9998243559e-01
3.3554432000e+00;1.0000774666e+00;1.0000386711e+00;9.9998936734e-01;1.0000262431e+00;1.0001676463e+00;9.9996733888e-01;1.0000734293e+00;9.9996788709e-01;9.9998240034e-01;9.9989611482e-01;9.9988758050e-01;1.0000591381e+00;1.0000136551e+00;1.0000097402e+00;9.9994130301e-01;1.0000319925e+00;9.9998341976e-01;9.9992496952e-01;9.9993684856e-01;9.9992192949e-01
3.7748736000e+00;1.0000810292e+00;1.0000216153e+00;9.9995228374e-01;9.9996350951e-01;1.0001903526e+00;9.9999430349e-01;1.0000788573e+00;9.9993305664e-01;1.0000751918e+00;1.0000186852e+00;1.0000160332e+00;9.9996749369e-01;1.0000189635e+00;9.9999904251e-01;9.9994998492e-01;1.0000460029e+00;9.9996622602e-01;9.9991168796e-01;1.0000068512e+00;1.0000292194e+00
4.1943040000e+00;1.0000696454e+00;1.0000246880e+00;1.0000191382e+00;9.9997773560e-01;1.0001725960e+00;1.0000618449e+00;9.9997762496e-01;1.0001024587e+00;1.0000138909e+00;1.0000700938e+00;1.0000405488e+00;9.9999615377e-01;9.9988642162e-01;1.0000115010e+00;1.0000342686e+00;1.0000013742e+00;9.9998957697e-01;9.9995392098e-01;1.0000093019e+00;9.9998610246e-01
4.6137344000e+00;1.0000701197e+00;9.9997004369e-01;1.0000605249e+00;9.9997880535e-01;1.0000448015e+00;9.9996747776e-01;9.9999759880e-01;9.9994486595e-01;9.9990656263e-01;1.0001081672e+00;1.0000657326e+00;9.9990822983e-01;1.0000610905e+00;9.9993659389e-01;1.0000093307e+00;9.9997348375e-01;1.0000076983e+00;1.0000183115e+00;9.9990858109e-01;9.9999040628e-01
5.0331648000e+00;1.0000765101e+00;1.0000755543e+00;9.9999124207e-01;9.9999430085e-01;1.0001735331e+00;1.0000524331e+00;9.9999477630e-01;9.9984432872e-01;1.0000653109e+00;1.0001164643e+00;1.0000032505e+00;1.0000117616e+00;9.9998338952e-01;1.0000275513e+00;1.0000214197e+00;1.0000219900e+00;1.0000245297e+00;9.9994839411e-01;9.9991807002e-01;1.0000862645e+00
5.4525952000e+00;1.0000579399e+00;1.0001376894e+00;9.9992475845e-01;1.0000094486e+00;1.0000681480e+00;9.9992636503e-01;1.0000091419e+00;1.0000445749e+00;9.9998669500e-01;1.0000434210e+00;9.9993702104e-01;1.0000934413e+00;1.0000551555e+00;9.9999911083e-01;9.9997457810e-01;1.0000129691e+00;1.0000345592e+00;9.9989344472e-01;9.9996374554e-01;9.9988849412e-01
5.8720256000e+00;1.0000661853e+00;1.0001117471e+00;1.0000856995e+00;1.0000134055e+00;9.9998440589e-01;9.9996031131e-01;9.9990030851e-01;1.0000979389e+00;9.9995125186e-01;9.9996158390e-01;1.0000025115e+00;9.9996530500e-01;9.9998459123e-01;9.9999304619e-01;9.9996604420e-01;9.9997291570e-01;1.0000145190e+00;9.9991517068e-01;1.0000357131e+00;9.9993331991e-01
6.2914560000e+00;1.0000858049e+00;1.0000358837e+00;9.9999687194e-01;1.0000528645e+00;1.0002483995e+00;1.0000048828e+00;9.9998089405e-01;9.9990869574e-01;1.0000000460e+00;9.9987022990e-01;1.0001153323e+00;1.0000903977e+00;9.9989492724e-01;9.9999333819e-01;1.0000283567e+00;9.9996238442e-01;9.9998744625e-01;1.0000213020e+00;9.9998012954e-01;1.0000757512e+00
6.7108864000e+00;1.0001046037e+00;9.9996578018e-01;9.9994717967e-01;9.9993904131e-01;1.0001517440e+00;9.9991519859e-01;1.0000648306e+00;1.0000661288e+00;1.0000105673e+00;1.0000095433e+00;9.9994104996e-01;9.9998287315e-01;1.0000261863e+00;9.9997125528e-01;9.9988162881e-01;1.0000122457e+00;9.9999723824e-01;1.0000182043e+00;1.0000312095e+00;9.9999974620e-01
7.5497472000e+00;1.0000959590e+00;9.9998147857e-01;1.0000739921e+00;9.9999612169e-01;1.0000646760e+00;9.9999732284e-01;9.9998980814e-01;9.9995581273e-01;1.0000381153e+00;1.0000129799e+00;9.9993159972e-01;9.9993712471e-01;9.9999549142e-01;1.0000187593e+00;1.0000262638e+00;1.0000094044e+00;9.9999429556e-01;1.0000300126e+00;9.9999412925e-01;1.0000278743e+00
8.3886080000e+00;1.0000709785e+00;1.0001170300e+00;9.9996771966e-01;1.0000000272e+00;1.0000618224e+00;1.0000319533e+00;1.0000176714e+00;1.0000901275e+00;1.0000412123e+00;9.9995425991e-01;9.9998628907e-01;9.9999652921e-01;9.9999009700e-01;9.9999645001e-01;1.0000394660e+00;9.9998248398e-01;9.9995478063e-01;9.9997297992e-01;9.9999209055e-01;1.0000030932e+00
9.2274688000e+00;9.9998451041e-01;9.9994013397e-01;9.9996494819e-01;9.9998434175e-01;1.0000069987e+00;1.0000037586e+00;9.9990817100e-01;9.9995143564e-01;9.9998642713e-01;1.0000183250e+00;9.9991230182e-01;1.0000068339e+00;1.0000261293e+00;9.9998011870e-01;1.0000175164e+00;9.9999432845e-01;9.9998755688e-01;1.0000732486e+00;1.0000431203e+00;1.0000220900e+00
1.0066329600e+01;9.9995891329e-01;9.9995749900e-01;1.0000382245e+00;9.9998595347e-01;1.0000286241e+00;1.0000191601e+00;1.0000440677e+00;1.0000091832e+00;1.0000259346e+00;1.0000639974e+00;9.9999329725e-01;1.0000221193e+00;1.0000057992e+00;9.9998159066e-01;1.0000080026e+00;9.9999088774e-01;9.9998570806e-01;9.9999984940e-01;1.0000128411e+00;1.0000050162e+00
1.0905190400e+01;9.9990510796e-01;1.0000483459e+00;9.9998051180e-01;1.0000159999e+00;9.9992495999e-01;9.9997006467e-01;1.0000168569e+00;1.0000415155e+00;9.9998032047e-01;9.9986540797e-01;1.0000429851e+00;9.9993039240e-01;9.9997545512e-01;9.9999970808e-01;9.9998155557e-01;1.0000025852e+00;1.0000184076e+00;1.0000402967e+00;9.9999473828e-01;1.0000284683e+00
1.1744051200e+01;9.9991837452e-01;9.9996646710e-01;9.9999594152e-01;1.0000137978e+00;9.9988567182e-01;1.0000241590e+00;9.9999026283e-01;9.9991626032e-01;9.9992143553e-01;9.9999854271e-01;9.9998738322e-01;9.9995141105e-01;1.0000273343e+00;9.9998965545e-01;9.9996909489e-01;9.9997707777e-01;9.9999146854e-01;1.0000113157e+00;1.0000395447e+00;9.9997034635e-01
1.2582912000e+01;1.0000788915e+00;9.9999065879e-01;9.9994560780e-01;9.9999283820e-01;9.9987479498e-01;9.9996083231e-01;9.9996117039e-01;1.0000826101e+00;9.9997647693e-01;9.9996857657e-01;1.0000153797e+00;9.9999284201e-01;9.9997613180e-01;9.9999141965e-01;9.9998045154e-01;9.9998397361e-01;1.0000247910e+00;1.0000111984e+00;9.9998928774e-01;1.0000681515e+00
1.3421772800e+01;9.9998799797e-01;9.9995438756e-01;1.0000792707e+00;9.9999987754e-01;9.9990739400e-01;1.0000251215e+00;1.0000484667e+00;9.9996623722e-01;1.0000145988e+00;9.9991963467e-01;9.9985637275e-01;9.9989935064e-01;1.0000356850e+00;9.9998587104e-01;9.9995342550e-01;1.0000004433e+00;9.9997934991e-01;9.9997520797e-01;1.0000710975e+00;9.9992668838e-01
1.5099494400e+01;1.0000217478e+00;9.9996823042e-01;9.9995107697e-01;1.0000092197e+00;9.9983848949e-01;9.9994415541e-01;1.0000091411e+00;9.9995454970e-01;1.0000262129e+00;9.9995362600e-01;9.9993151017e-01;1.0000598508e+00;1.0000011365e+00;9.9999771347e-01;9.9997656748e-01;9.9998970773e-01;1.0000098037e+00;9.9999694165e-01;9.9994999568e-01;9.9996168465e-01
1.6777216000e+01;9.9990766918e-01;9.9997086248e-01;9.9993750723e-01;1.0000042545e+00;9.9971291939e-01;1.0000090121e+00;9.9996676194e-01;1.0000124878e+00;1.0000112628e+00;9.9995987011e-01;1.0001075382e+00;9.9994220954e-01;9.9996945904e-01;9.9999246181e-01;1.0000848578e+00;1.0000019520e+00;1.0000108853e+00;9.9996134196e-01;9.9998196645e-01;9.9994960616e-01
