;04_DM100_1_1_1_1;04_DM100_1_2_1_1;04_DM100_1_3_1_1;04_DM100_1_4_1_1;04_DM100_1_5_1_1;04_DM100_1_6_1_1;04_DM100_1_7_1_1;04_DM100_1_8_1_1;04_DM100_1_9_1_1;04_DM100_1_10_1_1;04_DM100_1_11_1_1;04_DM100_1_12_1_1;04_DM100_1_13_1_1;04_DM100_1_14_1_1;04_DM100_1_15_1_1;04_DM100_1_16_1_1;04_DM100_1_17_1_1;04_DM100_1_18_1_1;04_DM100_1_19_1_1;04_DM100_1_20_1_1
5.8982400000e-02;1.0000483683e+00;1.0000901064e+00;9.9999190272e-01;1.0000442159e+00;1.0000868010e+00;1.0000139998e+00;1.0000471080e+00;9.9996234863e-01;1.0000131019e+00;1.0001103295e+00;9.9999818842e-01;1.0000270952e+00;9.9998994449e-01;1.0000806952e+00;1.0000111201e+00;1.0000732919e+00;1.0000327684e+00;1.0000308152e+00;9.9996160821e-01;1.0000153861e+00
6.5536000000e-02;1.0000348971e+00;1.0000499872e+00;9.9999523026e-01;9.9997393028e-01;1.0000881801e+00;1.0000042293e+00;9.9998938544e-01;1.0000714447e+00;1.0000724976e+00;1.0000237803e+00;9.9998328650e-01;1.0000727827e+00;9.9994931941e-01;1.0000983827e+00;9.9993989888e-01;1.0001846795e+00;1.0000250287e+00;9.9999357864e-01;9.9995124260e-01;1.0000136757e+00
7.2089600000e-02;9.9995911465e-01;9.9996061298e-01;9.9997676052e-01;9.9990067944e-01;1.0000521582e+00;9.9990914191e-01;1.0000455850e+00;1.0001189635e+00;9.9994648761e-01;9.9999163392e-01;9.9992556258e-01;9.9998996674e-01;1.0000722635e+00;1.0000730104e+00;9.9990787196e-01;1.0000662755e+00;1.0001409605e+00;1.0000438015e+00;1.0000019554e+00;1.0000544896e+00
7.8643200000e-02;1.0000137740e+00;1.0000100004e+00;1.0000187453e+00;9.9999877670e-01;1.0000590544e+00;9.9998715567e-01;9.9999685756e-01;1.0000572038e+00;9.9999800302e-01;1.0000703627e+00;1.0000236706e+00;9.9994099030e-01;9.9999825079e-01;1.0000454301e+00;1.0000304109e+00;1.0000213930e+00;9.9995487401e-01;1.0000210280e+00;1.0000395180e+00;9.9998940137e-01
8.5196800000e-02;1.0000714063e+00;1.0000917689e+00;1.0000451112e+00;1.0000367855e+00;1.0001183314e+00;9.9998725485e-01;9.9999523926e-01;1.0000461537e+00;9.9996984846e-01;1.0000888691e+00;9.9997369931e-01;9.9999176473e-01;1.0000272692e+00;9.9999167414e-01;1.0000849368e+00;9.9998499106e-01;9.9996453208e-01;9.9996800977e-01;1.0000062673e+00;1.0000049472e+00
9.1750400000e-02;1.0000297128e+00;9.9998463766e-01;1.0000563906e+00;1.0000486076e+00;1.0000433392e+00;9.9991667791e-01;1.0000211897e+00;1.0000242918e+00;9.9996284688e-01;1.0000753988e+00;1.0000154263e+00;9.9993750430e-01;1.0000170151e+00;9.9999416150e-01;9.9992962429e-01;1.0000125511e+00;9.9993212090e-01;9.9994304668e-01;1.0000290430e+00;1.0001218688e+00
9.8304000000e-02;1.0000310622e+00;1.0000706885e+00;1.0000723474e+00;1.0001337505e+00;9.9997901490e-01;9.9994604500e-01;9.9997278770e-01;9.9998761970e-01;1.0000031434e+00;1.0000267748e+00;9.9997900843e-01;9.9999129960e-01;9.9997248374e-01;9.9993296889e-01;1.0000233958e+00;9.9997584052e-01;1.0000586147e+00;1.0000149074e+00;1.0000688508e+00;9.9995016098e-01
1.0485760000e-01;1.0000289381e+00;1.0000384723e+00;1.0000426107e+00;1.0001748956e+00;1.0000352782e+00;9.9999612052e-01;9.9996562488e-01;1.0000466582e+00;9.9997142242e-01;1.0000145698e+00;1.0000299169e+00;9.9991769413e-01;9.9998299579e-01;9.9998907280e-01;9.9998293614e-01;9.9999465249e-01;1.0000302209e+00;9.9997878459e-01;1.0000307728e+00;9.9997966076e-01
1.1796480000e-01;1.0000752513e+00;1.0000251870e+00;9.9995250796e-01;1.0000685137e+00;1.0000006491e+00;1.0000305497e+00;1.0000077044e+00;9.9999988423e-01;1.0000060729e+00;9.9995947431e-01;1.0000026241e+00;9.9998741113e-01;9.9989496813e-01;9.9998819707e-01;9.9993588928e-01;9.9997644924e-01;1.0000544299e+00;9.9997861499e-01;1.0001118416e+00;1.0000103310e+00
1.3107200000e-01;1.0000362364e+00;1.0000244848e+00;9.9994695354e-01;9.9994526876e-01;1.0000772961e+00;1.0000643562e+00;1.0000619580e+00;1.0000430435e+00;1.0000147100e+00;9.9997670145e-01;9.9994883598e-01;9.9996551021e-01;9.9991542046e-01;9.9992499957e-01;9.9994648132e-01;9.9996608411e-01;1.0000093300e+00;9.9997213610e-01;1.0000432834e+00;9.9992223997e-01
1.4417920000e-01;1.0000256912e+00;9.9998699308e-01;9.9999932025e-01;9.9998463140e-01;9.9997899352e-01;9.9995919364e-01;1.0000467401e+00;1.0000562525e+00;9.9996455417e-01;9.9998608832e-01;9.9994402506e-01;9.9991777334e-01;9.9993544082e-01;9.9998423545e-01;1.0000122761e+00;9.9999171093e-01;1.0000303366e+00;1.0000324826e+00;1.0000202597e+00;9.9998369892e-01
1.5728640000e-01;1.0000136930e+00;9.9999535812e-01;9.9996214149e-01;9.9997032861e-01;1.0000655872e+00;9.9997074626e-01;1.0000437634e+00;1.0000798158e+00;1.0000610400e+00;1.0000454359e+00;9.9994800564e-01;1.0000585463e+00;9.9997995492e-01;1.0000194663e+00;9.9996943475e-01;9.9999560055e-01;9.9994583341e-01;9.9998607893e-01;9.9992366408e-01;1.0000493667e+00
1.7039360000e-01;1.0000600418e+00;1.0000230871e+00;9.9998469265e-01;9.9997725781e-01;1.0000083012e+00;9.9994124391e-01;9.9999444777e-01;9.9999653911e-01;1.0000244889e+00;1.0000518713e+00;9.9998609476e-01;9.9993609897e-01;9.9999122430e-01;1.0000081061e+00;1.0000012244e+00;9.9999060755e-01;9.9994166816e-01;1.0000267212e+00;1.0000122107e+00;1.0000248362e+00
1.8350080000e-01;1.0000787487e+00;1.0000259214e+00;1.0000102331e+00;9.9994115330e-01;1.0000513859e+00;1.0000059906e+00;9.9996733028e-01;9.9996039793e-01;1.0000298673e+00;1.0000925548e+00;1.0000302226e+00;1.0000380524e+00;9.9994371646e-01;1.0000102600e+00;1.0000450684e+00;9.9998746594e-01;9.9998791081e-01;1.0000451577e+00;9.9996249728e-01;9.9998815361e-01
1.9660800000e-01;1.0000951172e+00;1.0000011221e+00;9.9997657379e-01;9.9997768969e-01;1.0000671045e+00;9.9997552984e-01;9.9998978634e-01;9.9993738888e-01;9.9997799563e-01;1.0000249948e+00;1.0000437930e+00;9.9997618134e-01;1.0000025636e+00;1.0000290437e+00;1.0001463470e+00;9.9997455364e-01;9.9998445857e-01;9.9996893597e-01;1.0000442300e+00;1.0000023781e+00
2.0971520000e-01;1.0000600414e+00;9.9995050819e-01;9.9998325418e-01;1.0000409251e+00;1.0000683104e+00;9.9996762030e-01;1.0000016418e+00;1.0000244723e+00;9.9995960414e-01;1.0000189135e+00;9.9999320589e-01;1.0000015399e+00;1.0000157180e+00;1.0000083053e+00;1.0000630134e+00;1.0000158743e+00;1.0000328882e+00;9.9992880275e-01;9.9997300469e-01;1.0000245141e+00
2.3592960000e-01;1.0000149729e+00;9.9998706923e-01;9.9999796050e-01;1.0000170964e+00;1.0000005879e+00;9.9992302179e-01;1.0000101677e+00;9.9993702350e-01;9.9996247423e-01;9.9998942278e-01;9.9995749643e-01;1.0000098626e+00;1.0000750128e+00;9.9997936084e-01;1.0000689928e+00;1.0000345540e+00;1.0000284019e+00;1.0000247289e+00;1.0000254102e+00;1.0000547498e+00
2.6214400000e-01;1.0000477365e+00;9.9995300170e-01;9.9994328221e-01;9.9999867568e-01;1.0000147761e+00;1.0000138536e+00;1.0000189010e+00;1.0000715538e+00;1.0000547762e+00;1.0000713130e+00;9.9994491011e-01;1.0000072271e+00;1.0000576925e+00;1.0000078784e+00;1.0000112637e+00;1.0001055822e+00;9.9992807690e-01;9.9997435551e-01;1.0000263523e+00;1.0000613155e+00
2.8835840000e-01;1.0000337297e+00;1.0000294019e+00;9.9996923111e-01;1.0000437858e+00;1.0000912276e+00;9.9997147888e-01;1.0000593347e+00;9.9998665409e-01;1.0000416969e+00;9.9999900215e-01;1.0000217847e+00;9.9993271648e-01;9.9995118345e-01;1.0000084062e+00;9.9997426105e-01;1.0000904293e+00;9.9999589361e-01;1.0000309827e+00;1.0000194899e+00;9.9997176336e-01
3.1457280000e-01;1.0000779145e+00;1.0000358988e+00;9.9997784827e-01;1.0000549478e+00;1.0000555497e+00;9.9996892248e-01;9.9999395202e-01;9.9999247976e-01;1.0000068047e+00;1.0000443789e+00;1.0000227168e+00;9.9999710724e-01;9.9993794474e-01;1.0000400820e+00;9.9990937886e-01;1.0000456712e+00;1.0000930988e+00;1.0000828097e+00;1.0000071945e+00;9.9999762644e-01
3.4078720000e-01;1.0000696409e+00;1.0000405801e+00;1.0000182702e+00;1.0000301191e+00;1.0000396077e+00;9.9998482511e-01;1.0000021543e+00;9.9993593047e-01;1.0000207044e+00;1.0000175366e+00;1.0000181646e+00;1.0000186825e+00;1.0000315654e+00;9.9999960417e-01;9.9996545727e-01;1.0000229256e+00;1.0000004314e+00;9.9997070742e-01;9.9998449648e-01;1.0000187622e+00
3.6700160000e-01;1.0000207118e+00;1.0000069670e+00;1.0000288335e+00;1.0000111209e+00;9.9997415639e-01;1.0000759607e+00;9.9998166942e-01;1.0000220150e+00;1.0000376928e+00;1.0000335799e+00;1.0000024765e+00;9.9998493239e-01;9.9994574730e-01;1.0000162900e+00;1.0000318209e+00;1.0000068534e+00;1.0000178611e+00;9.9999830242e-01;9.9993712104e-01;1.0000345136e+00
3.9321600000e-01;1.0000386183e+00;1.0000525434e+00;9.9996558880e-01;1.0000489830e+00;9.9999206865e-01;1.0000287119e+00;1.0000084028e+00;9.9999424551e-01;9.9998760334e-01;1.0000482338e+00;1.0000066342e+00;1.0000075506e+00;1.0000015328e+00;9.9996811301e-01;9.9999746926e-01;9.9999048651e-01;1.0000310340e+00;1.0000562540e+00;9.9995400850e-01;9.9996692907e-01
4.1943040000e-01;1.0000755858e+00;9.9997244471e-01;1.0000509237e+00;1.0000307227e+00;1.0000002245e+00;1.0000304773e+00;9.9999234343e-01;9.9995024587e-01;1.0000212647e+00;9.9999240675e-01;1.0000551699e+00;9.9997747612e-01;9.9998294154e-01;9.9998223945e-01;1.0000829455e+00;9.9997328313e-01;9.9996913920e-01;1.0000671220e+00;9.9992988200e-01;9.9998871671e-01
4.7185920000e-01;1.0000400748e+00;9.9999263951e-01;1.0000548320e+00;1.0000153147e+00;1.0000008139e+00;1.0000402609e+00;1.0000227678e+00;1.0000138475e+00;1.0000042715e+00;9.9998244911e-01;1.0000009237e+00;9.9997425270e-01;1.0000143547e+00;1.0000094472e+00;1.0000066765e+00;9.9999183544e-01;1.0000108757e+00;1.0000481854e+00;9.9998498072e-01;9.9997689373e-01
5.2428800000e-01;1.0000438068e+00;9.9998247029e-01;1.0000039357e+00;9.9999707572e-01;1.0000374708e+00;9.9998793129e-01;1.0000292019e+00;1.0000123213e+00;1.0000046588e+00;9.9996214871e-01;9.9999601002e-01;1.0000150995e+00;9.9997413746e-01;1.0000339801e+00;9.9997769458e-01;9.9998031631e-01;9.9996404854e-01;1.0000420418e+00;9.9998536753e-01;1.0000043500e+00
5.7671680000e-01;9.9999788957e-01;9.9997712314e-01;9.9999947766e-01;1.0000611351e+00;1.0000192490e+00;1.0000059289e+00;1.0000262381e+00;9.9997466297e-01;1.0000102613e+00;9.9999856203e-01;1.0000168636e+00;1.0000158373e+00;9.9998648724e-01;1.0000040930e+00;9.9998315504e-01;9.9998077411e-01;9.9996087256e-01;1.0000271332e+00;9.9996948656e-01;9.9999972861e-01
6.2914560000e-01;1.0000014559e+00;1.0000191049e+00;9.9999230045e-01;1.0000189097e+00;1.0000644951e+00;9.9992670562e-01;1.0000194403e+00;1.0000386065e+00;9.9996436922e-01;9.9996061519e-01;1.0000317397e+00;9.9999185340e-01;1.0000186683e+00;1.0000214927e+00;1.0000436997e+00;1.0000284595e+00;9.9998758614e-01;9.9998970204e-01;9.9994882446e-01;9.9999564210e-01
6.8157440000e-01;1.0000453881e+00;1.0000542464e+00;1.0000225368e+00;1.0000142412e+00;1.0000882760e+00;9.9999969084e-01;1.0000106402e+00;1.0000039323e+00;9.9998997269e-01;1.0000152035e+00;9.9996601663e-01;9.9999980506e-01;1.0000624638e+00;1.0000063412e+00;1.0000087093e+00;1.0000190346e+00;9.9998571587e-01;9.9995826814e-01;9.9997235486e-01;9.9999816084e-01
7.3400320000e-01;1.0000707696e+00;1.0000266427e+00;9.9996779600e-01;9.9995873960e-01;1.0000837942e+00;1.0000099027e+00;1.0000181557e+00;9.9998809684e-01;1.0000032095e+00;9.9991821648e-01;9.9998096081e-01;9.9997890780e-01;1.0000105160e+00;9.9999669118e-01;9.9998951776e-01;1.0000062461e+00;9.9999209785e-01;1.0000010785e+00;9.9998207892e-01;9.9998637670e-01
7.8643200000e-01;1.0000411664e+00;9.9999991485e-01;9.9997849776e-01;9.9997773966e-01;9.9999013562e-01;9.9999670326e-01;1.0000179890e+00;9.9998883658e-01;1.0000152422e+00;9.9993250502e-01;9.9996886804e-01;9.9995462332e-01;9.9999227002e-01;9.9996705425e-01;9.9998610309e-01;9.9998187718e-01;9.9995137897e-01;9.9998539662e-01;9.9997422851e-01;9.9998637256e-01
8.3886080000e-01;1.0000029536e+00;1.0000164654e+00;1.0000590214e+00;1.0000081727e+00;1.0000302591e+00;9.9998219580e-01;1.0000383938e+00;1.0000020302e+00;1.0000189702e+00;9.9996675809e-01;9.9997306109e-01;9.9998186680e-01;9.9996650507e-01;1.0000123462e+00;1.0000021999e+00;1.0000177242e+00;9.9995409916e-01;1.0000538168e+00;9.9998447278e-01;9.9998785922e-01
9.4371840000e-01;1.0000370967e+00;9.9999556054e-01;1.0000110239e+00;9.9999313869e-01;1.0000469441e+00;9.9999500836e-01;9.9997244606e-01;1.0000095755e+00;1.0000167009e+00;9.9999541701e-01;1.0000235485e+00;9.9997409315e-01;1.0000037215e+00;1.0000037254e+00;1.0000083182e+00;1.0000227018e+00;1.0000208392e+00;9.9997448887e-01;9.9998850405e-01;9.9997369065e-01
1.0485760000e+00;1.0000257765e+00;1.0000166186e+00;1.0000398791e+00;1.0000612352e+00;1.0000072760e+00;9.9997906189e-01;1.0000033555e+00;1.0000467945e+00;1.0000071378e+00;9.9997922853e-01;9.9997620935e-01;9.9998786884e-01;9.9999446112e-01;9.9999409504e-01;1.0000075545e+00;1.0000225261e+00;9.9997620184e-01;1.0000129752e+00;9.9999898226e-01;9.9997133578e-01
1.1534336000e+00;1.0000172759e+00;9.9999458565e-01;1.0000072526e+00;1.0000696970e+00;9.9998624843e-01;1.0000086468e+00;1.0000029645e+00;1.0000039064e+00;1.0000167032e+00;1.0000193000e+00;9.9998092809e-01;1.0000129593e+00;1.0000220990e+00;9.9995715222e-01;9.9996027687e-01;1.0000299761e+00;9.9999299646e-01;9.9997967243e-01;9.9999406119e-01;9.9999351602e-01
1.2582912000e+00;1.0000489913e+00;9.9999498479e-01;9.9999442422e-01;1.0000294687e+00;1.0000529100e+00;9.9998619734e-01;9.9997851520e-01;9.9997574530e-01;1.0000135398e+00;1.0000330169e+00;9.9999176183e-01;1.0000070043e+00;1.0000386072e+00;1.0000154377e+00;9.9997044174e-01;1.0000119762e+00;9.9999941782e-01;9.9996195476e-01;9.9999799173e-01;1.0000187414e+00
1.3631488000e+00;1.0000086725e+00;9.9999561930e-01;9.9998584704e-01;1.0000205520e+00;9.9999821441e-01;1.0000006733e+00;1.0000186162e+00;1.0000160861e+00;9.9998545321e-01;1.0000389113e+00;1.0000011137e+00;1.0000006488e+00;1.0000065774e+00;1.0000206191e+00;1.0000249982e+00;9.9999407183e-01;1.0000035593e+00;9.9996424331e-01;9.9999559051e-01;9.9999268796e-01
1.4680064000e+00;1.0000337851e+00;1.0000044107e+00;9.9999742406e-01;1.0000199324e+00;9.9999231353e-01;1.0000180195e+00;1.0000190828e+00;9.9998778996e-01;9.9999297885e-01;1.0000224895e+00;1.0000051114e+00;1.0000238568e+00;1.0000348031e+00;9.9998907925e-01;9.9994424039e-01;1.0000055678e+00;1.0000025253e+00;9.9998486538e-01;9.9997411531e-01;1.0000231239e+00
1.5728640000e+00;1.0000151935e+00;9.9998666587e-01;1.0000224862e+00;9.9999203020e-01;9.9997060373e-01;9.9999093535e-01;9.9996979453e-01;1.0000143763e+00;9.9998584560e-01;1.0000043944e+00;9.9996769074e-01;1.0000234560e+00;9.9999851404e-01;1.0000126740e+00;1.0000099023e+00;1.0000007473e+00;9.9997640773e-01;9.9997486313e-01;1.0000047146e+00;1.0000041710e+00
1.6777216000e+00;9.9998016857e-01;1.0000352537e+00;9.9996246793e-01;1.0000276956e+00;1.0000259074e+00;1.0000412198e+00;9.9997656597e-01;1.0000153270e+00;1.0000095273e+00;9.9998201173e-01;1.0000048419e+00;1.0000137048e+00;9.9996945707e-01;1.0000252111e+00;1.0000249012e+00;9.9999860448e-01;9.9998855025e-01;9.9995808429e-01;1.0000078681e+00;1.0000054969e+00
1.8874368000e+00;1.0000074340e+00;1.0000046666e+00;9.9998869256e-01;1.0000052557e+00;9.9999751469e-01;1.0000087853e+00;9.9998559492e-01;1.0000353836e+00;1.0000287497e+00;9.9997602499e-01;9.9997714309e-01;9.9999875416e-01;1.0000167912e+00;1.0000018617e+00;9.9999251897e-01;9.9997388356e-01;9.9998510793e-01;1.0000045332e+00;1.0000215733e+00;1.0000093532e+00
2.0971520000e+00;1.0000169164e+00;1.0000073060e+00;1.0000157960e+00;9.9999995581e-01;9.9998842304e-01;9.9999620687e-01;9.9998221616e-01;1.0000082621e+00;1.0000259735e+00;9.9999746105e-01;1.0000272678e+00;9.9999038869e-01;9.9997365543e-01;9.9998219525e-01;1.0000076064e+00;1.0000142981e+00;9.9999613797e-01;1.0000149299e+00;9.9998057807e-01;9.9999787552e-01
2.3068672000e+00;1.0000174034e+00;9.9998839441e-01;9.9999958409e-01;1.0000332005e+00;1.0000187791e+00;9.9999064145e-01;1.0000158975e+00;1.0000085167e+00;9.9999249563e-01;1.0000132316e+00;1.0000117878e+00;9.9998909747e-01;9.9998131145e-01;1.0000102711e+00;1.0000064298e+00;1.0000214214e+00;9.9996935401e-01;9.9998569740e-01;9.9999790656e-01;1.0000042351e+00
2.5165824000e+00;1.0000244133e+00;9.9999105178e-01;1.0000014897e+00;1.0000197276e+00;9.9998378591e-01;9.9996098024e-01;1.0000146676e+00;9.9998203903e-01;1.0000035557e+00;1.0000032101e+00;1.0000180065e+00;9.9998569080e-01;9.9999314547e-01;9.9995960152e-01;9.9997881220e-01;1.0000166062e+00;9.9997866271e-01;1.0000013015e+00;9.9999973641e-01;9.9998756098e-01
2.7262976000e+00;1.0000121108e+00;9.9999872985e-01;9.9998795581e-01;9.9999214957e-01;1.0000096646e+00;9.9997849627e-01;9.9999252436e-01;9.9998767256e-01;1.0000003263e+00;1.0000010791e+00;1.0000053219e+00;9.9999193309e-01;1.0000105109e+00;1.0000076485e+00;9.9997652742e-01;9.9998776246e-01;1.0000073441e+00;1.0000254202e+00;9.9997945663e-01;1.0000168268e+00
2.9360128000e+00;1.0000189135e+00;9.9997698207e-01;1.0000099669e+00;9.9999100028e-01;9.9999026220e-01;1.0000056968e+00;1.0000128183e+00;1.0000196295e+00;9.9999532189e-01;9.9999913002e-01;1.0000041618e+00;1.0000162411e+00;1.0000096942e+00;1.0000157329e+00;1.0000177659e+00;1.0000009202e+00;1.0000128166e+00;1.0000055074e+00;9.9998829113e-01;9.9998539498e-01
3.1457280000e+00;1.0000139383e+00;9.9997934195e-01;1.0000064454e+00;9.9997823625e-01;9.9997488767e-01;1.0000205918e+00;9.9998773456e-01;9.9998934843e-01;1.0000038505e+00;9.9996594538e-01;1.0000003232e+00;1.0000095871e+00;9.9999879937e-01;1.0000124342e+00;9.9998653240e-01;9.9998225040e-01;1.0000202900e+00;1.0000080924e+00;9.9995579606e-01;9.9998459362e-01
3.3554432000e+00;1.0000368582e+00;9.9999911381e-01;9.9999016461e-01;1.0000045402e+00;9.9997486481e-01;1.0000071210e+00;9.9998900409e-01;1.0000205336e+00;9.9999183884e-01;9.9997879242e-01;9.9998004144e-01;9.9999800776e-01;9.9999018722e-01;1.0000181088e+00;9.9997110318e-01;1.0000331676e+00;9.9998669545e-01;9.9996560153e-01;1.0000144752e+00;1.0000136742e+00
3.7748736000e+00;1.0000225039e+00;9.9999850131e-01;9.9999790083e-01;1.0000064750e+00;9.9995953163e-01;9.9999944916e-01;1.0000185109e+00;1.0000153995e+00;1.0000138496e+00;9.9999012843e-01;1.0000016724e+00;1.0000032574e+00;9.9999312969e-01;9.9999297961e-01;9.9998300675e-01;1.0000114770e+00;9.9998991378e-01;9.9997012298e-01;1.0000246790e+00;1.0000239175e+00
4.1943040000e+00;1.0000168053e+00;9.9998700182e-01;9.9999830911e-01;1.0000028536e+00;9.9998119053e-01;9.9998763148e-01;9.9998079706e-01;9.9999838529e-01;1.0000084954e+00;1.0000031535e+00;9.9999855435e-01;9.9999793906e-01;1.0000136603e+00;1.0000169730e+00;9.9997297434e-01;9.9998960977e-01;1.0000008705e+00;9.9997891340e-01;1.0000025063e+00;9.9998976995e-01
4.6137344000e+00;1.0000049300e+00;1.0000137034e+00;9.9998876990e-01;1.0000013916e+00;9.9996897173e-01;1.0000036619e+00;9.9998510861e-01;9.9998633129e-01;1.0000058518e+00;9.9998113117e-01;9.9999925704e-01;1.0000155387e+00;9.9999551892e-01;1.0000257223e+00;9.9998206020e-01;1.0000423799e+00;9.9999086238e-01;1.0000204805e+00;9.9998836489e-01;9.9999673478e-01
5.0331648000e+00;1.0000004756e+00;9.9999274614e-01;1.0000239802e+00;1.0000211478e+00;9.9997795713e-01;9.9999990131e-01;1.0000043416e+00;1.0000043201e+00;1.0000049789e+00;1.0000026097e+00;9.9999580901e-01;9.9997905944e-01;9.9998713985e-01;1.0000209198e+00;9.9998770795e-01;9.9999600183e-01;9.9999780149e-01;1.0000127508e+00;9.9999727030e-01;9.9999376702e-01
5.4525952000e+00;9.9999184121e-01;1.0000127397e+00;9.9999148658e-01;9.9998195852e-01;1.0000041601e+00;1.0000023049e+00;9.9999287739e-01;1.0000031956e+00;1.0000223472e+00;1.0000321653e+00;9.9999800641e-01;9.9997965226e-01;1.0000059698e+00;9.9998616783e-01;9.9999487302e-01;9.9999636577e-01;1.0000102969e+00;1.0000246334e+00;9.9997855331e-01;9.9996911272e-01
5.8720256000e+00;9.9998931966e-01;9.9998503673e-01;1.0000161252e+00;1.0000074667e+00;9.9998381026e-01;9.9999281707e-01;1.0000025846e+00;1.0000060134e+00;1.0000175759e+00;9.9998778642e-01;9.9999555624e-01;1.0000108230e+00;1.0000074011e+00;9.9999100005e-01;1.0000143347e+00;1.0000147707e+00;1.0000093483e+00;9.9998446644e-01;1.0000011418e+00;9.9999347098e-01
6.2914560000e+00;9.9998066121e-01;1.0000157869e+00;1.0000120722e+00;1.0000292754e+00;1.0000210397e+00;1.0000064721e+00;1.0000253346e+00;1.0000092888e+00;1.0000091837e+00;9.9999672661e-01;9.9998116710e-01;9.9999875718e-01;9.9997598938e-01;1.0000033364e+00;1.0000110198e+00;9.9997562423e-01;1.0000028139e+00;9.9998510978e-01;1.0000085472e+00;9.9999639546e-01
6.7108864000e+00;1.0000104066e+00;1.0000112697e+00;9.9996926941e-01;9.9998316110e-01;9.9998376855e-01;9.9999451211e-01;1.0000019841e+00;9.9999452983e-01;1.0000160860e+00;9.9997698141e-01;9.9998192823e-01;9.9999176247e-01;1.0000163247e+00;1.0000236253e+00;1.0000289305e+00;9.9999672341e-01;1.0000194071e+00;9.9998884559e-01;9.9999104676e-01;9.9998068317e-01
7.5497472000e+00;1.0000239145e+00;9.9999576677e-01;9.9999641295e-01;9.9998196582e-01;1.0000237147e+00;9.9999555490e-01;1.0000051853e+00;1.0000095146e+00;1.0000043012e+00;1.0000179462e+00;1.0000088641e+00;1.0000152255e+00;9.9998216864e-01;1.0000068693e+00;1.0000113264e+00;9.9998118462e-01;9.9998744323e-01;1.0000194308e+00;1.0000131381e+00;1.0000071485e+00
8.3886080000e+00;1.0000066040e+00;1.0000008417e+00;1.0000130908e+00;9.9999321332e-01;1.0000282622e+00;1.0000053978e+00;1.0000056385e+00;1.0000123732e+00;9.9999574192e-01;1.0000049315e+00;9.9999836118e-01;9.9998723369e-01;9.9998508585e-01;9.9999504095e-01;9.9999665117e-01;1.0000022754e+00;9.9999487092e-01;9.9998663911e-01;1.0000073534e+00;1.0000005927e+00
9.2274688000e+00;9.9998618204e-01;9.9999644954e-01;9.9998802772e-01;9.9997473387e-01;9.9999208438e-01;9.9999828728e-01;9.9999500670e-01;1.0000028092e+00;9.9999011769e-01;9.9997735866e-01;9.9997685888e-01;1.0000048975e+00;9.9998503706e-01;1.0000046607e+00;9.9999761985e-01;1.0000047926e+00;1.0000258478e+00;9.9998342368e-01;9.9998603573e-01;9.9998803373e-01
1.0066329600e+01;9.9999211424e-01;9.9998773287e-01;9.9999751355e-01;9.9999317872e-01;9.9997465162e-01;9.9998471483e-01;9.9999540939e-01;9.9999164075e-01;9.9999804745e-01;1.0000110141e+00;1.0000143564e+00;9.9999393970e-01;1.0000058765e+00;1.0000014483e+00;9.9998738480e-01;9.9996183203e-01;1.0000051176e+00;1.0000040461e+00;1.0000071806e+00;9.9998414096e-01
1.0905190400e+01;1.0000205774e+00;1.0000077319e+00;1.0000095554e+00;9.9999090385e-01;9.9999073893e-01;1.0000071953e+00;9.9998340606e-01;9.9999594359e-01;1.0000104981e+00;9.9998994658e-01;9.9999083381e-01;1.0000021272e+00;1.0000099308e+00;1.0000052000e+00;9.9998819726e-01;9.9997754083e-01;9.9998840095e-01;1.0000129500e+00;9.9999312384e-01;1.0000104031e+00
1.1744051200e+01;1.0000116487e+00;1.0000008994e+00;1.0000028251e+00;9.9998636163e-01;9.9999840158e-01;1.0000040157e+00;9.9998627331e-01;9.9998643500e-01;9.9999921584e-01;9.9999018907e-01;1.0000044613e+00;1.0000020336e+00;9.9999884466e-01;9.9999432796e-01;9.9999718543e-01;1.0000177238e+00;1.0000030515e+00;1.0000080688e+00;9.9999623455e-01;1.0000003018e+00
1.2582912000e+01;1.0000030395e+00;9.9999729536e-01;9.9998625189e-01;9.9999167770e-01;9.9998396120e-01;1.0000282144e+00;9.9998984586e-01;9.9998141381e-01;1.0000093087e+00;1.0000372947e+00;1.0000256058e+00;9.9999090137e-01;1.0000031212e+00;9.9999510636e-01;1.0000097883e+00;1.0000165436e+00;9.9998234209e-01;1.0000014936e+00;9.9999073136e-01;9.9999285049e-01
1.3421772800e+01;9.9998957251e-01;1.0000049753e+00;1.0000089175e+00;9.9999836963e-01;9.9997979705e-01;9.9998564081e-01;9.9998634363e-01;9.9999707958e-01;9.9999634970e-01;9.9997416834e-01;9.9998786158e-01;1.0000021837e+00;1.0000003964e+00;9.9999334557e-01;1.0000209978e+00;9.9996043078e-01;9.9997758487e-01;9.9998934055e-01;1.0000227399e+00;9.9999041291e-01
1.5099494400e+01;9.9998786697e-01;9.9998253524e-01;9.9999817481e-01;9.9999354947e-01;9.9999032069e-01;9.9999125896e-01;1.0000061309e+00;9.9999722091e-01;9.9997817417e-01;1.0000107643e+00;1.0000066755e+00;1.0000052453e+00;1.0000036779e+00;9.9998647053e-01;1.0000072729e+00;1.0000116467e+00;1.0000079055e+00;1.0000001557e+00;1.0000044767e+00;1.0000054451e+00
