;04_DM100_14_1_1_1;04_DM100_14_2_1_1;04_DM100_14_3_1_1;04_DM100_14_4_1_1;04_DM100_14_5_1_1;04_DM100_14_6_1_1;04_DM100_14_7_1_1;04_DM100_14_8_1_1;04_DM100_14_9_1_1;04_DM100_14_10_1_1;04_DM100_14_11_1_1;04_DM100_14_12_1_1;04_DM100_14_13_1_1;04_DM100_14_14_1_1;04_DM100_14_15_1_1;04_DM100_14_16_1_1;04_DM100_14_17_1_1;04_DM100_14_18_1_1;04_DM100_14_19_1_1;04_DM100_14_20_1_1
4.9152000000e-02;1.0001405305e+00;1.0000911272e+00;1.0001919305e+00;1.0002894125e+00;1.0001535059e+00;1.0001841397e+00;1.0004214715e+00;1.0003654895e+00;1.0004860408e+00;1.0008597565e+00;1.0011826401e+00;1.0015587961e+00;1.0024616486e+00;1.0020372559e+00;1.0041386247e+00;1.0046242041e+00;1.0036825807e+00;1.0060249872e+00;1.0110079036e+00;1.0136874590e+00
5.2428800000e-02;1.0001200825e+00;1.0000936205e+00;1.0002332874e+00;1.0002763468e+00;1.0001498607e+00;1.0001705144e+00;1.0003591325e+00;1.0003020433e+00;1.0005170720e+00;1.0008308795e+00;1.0012108860e+00;1.0016145722e+00;1.0024849837e+00;1.0020646855e+00;1.0040902109e+00;1.0046345435e+00;1.0036663274e+00;1.0059268385e+00;1.0108539445e+00;1.0137642915e+00
5.8982400000e-02;1.0000846183e+00;1.0000892700e+00;1.0001247264e+00;1.0002375014e+00;1.0001636343e+00;1.0001929417e+00;1.0004275922e+00;1.0004691511e+00;1.0005136133e+00;1.0007447741e+00;1.0011695615e+00;1.0016411249e+00;1.0024813273e+00;1.0021537669e+00;1.0041177865e+00;1.0046399172e+00;1.0036542323e+00;1.0059482644e+00;1.0109664038e+00;1.0135863246e+00
6.5536000000e-02;1.0001440589e+00;1.0001671635e+00;1.0001197749e+00;1.0001668347e+00;1.0002433033e+00;1.0001496069e+00;1.0004081639e+00;1.0004803239e+00;1.0004669557e+00;1.0007943332e+00;1.0011974588e+00;1.0016289957e+00;1.0024632851e+00;1.0022063886e+00;1.0041308472e+00;1.0046032039e+00;1.0037464502e+00;1.0059307125e+00;1.0109265948e+00;1.0136113698e+00
7.2089600000e-02;1.0001263754e+00;1.0000694507e+00;1.0000772946e+00;1.0002406166e+00;1.0002225381e+00;1.0001759353e+00;1.0003310142e+00;1.0005235394e+00;1.0004774091e+00;1.0007442282e+00;1.0011927425e+00;1.0015853845e+00;1.0024383338e+00;1.0022604596e+00;1.0040604586e+00;1.0045985083e+00;1.0037441407e+00;1.0059156636e+00;1.0108921882e+00;1.0135198782e+00
7.8643200000e-02;1.0001326986e+00;1.0001971325e+00;1.0001448790e+00;1.0002659634e+00;1.0001562369e+00;1.0001555019e+00;1.0003547296e+00;1.0004858198e+00;1.0005132391e+00;1.0006647858e+00;1.0012106809e+00;1.0015912438e+00;1.0024727198e+00;1.0021604585e+00;1.0040190021e+00;1.0045214467e+00;1.0036634535e+00;1.0058442745e+00;1.0108365978e+00;1.0138023471e+00
8.5196800000e-02;1.0000073994e+00;1.0001789804e+00;1.0000929302e+00;1.0002061691e+00;1.0001016946e+00;1.0001857533e+00;1.0003562915e+00;1.0004181603e+00;1.0005346826e+00;1.0006843114e+00;1.0012168170e+00;1.0016007020e+00;1.0024434345e+00;1.0021231198e+00;1.0040894144e+00;1.0045248239e+00;1.0036976175e+00;1.0059580255e+00;1.0108472513e+00;1.0137290086e+00
9.1750400000e-02;1.0000613424e+00;1.0001323179e+00;1.0000413226e+00;1.0002317893e+00;1.0001124962e+00;9.9999636840e-01;1.0003695510e+00;1.0003051921e+00;1.0005369617e+00;1.0007402939e+00;1.0012502706e+00;1.0015955393e+00;1.0023967837e+00;1.0021464614e+00;1.0040522448e+00;1.0045175763e+00;1.0036444771e+00;1.0059038271e+00;1.0108298430e+00;1.0136962942e+00
9.8304000000e-02;1.0000981227e+00;1.0000031329e+00;9.9999634606e-01;1.0002149307e+00;1.0001461149e+00;1.0001601860e+00;1.0004099083e+00;1.0003444539e+00;1.0005451322e+00;1.0007542831e+00;1.0012144870e+00;1.0015504137e+00;1.0023981573e+00;1.0021061594e+00;1.0041053722e+00;1.0045067749e+00;1.0036347849e+00;1.0057893575e+00;1.0107659458e+00;1.0137851938e+00
1.0485760000e-01;1.0000484581e+00;1.0001032945e+00;1.0000815239e+00;1.0001793790e+00;1.0001087255e+00;1.0000794848e+00;1.0003698824e+00;1.0003532613e+00;1.0005158585e+00;1.0007571485e+00;1.0011788192e+00;1.0016122408e+00;1.0023850404e+00;1.0021522518e+00;1.0041101616e+00;1.0044947394e+00;1.0036176178e+00;1.0059947292e+00;1.0109611139e+00;1.0136941772e+00
1.1796480000e-01;1.0000525176e+00;1.0001036334e+00;1.0000620565e+00;1.0001510318e+00;1.0001583259e+00;1.0001067794e+00;1.0003000284e+00;1.0004498682e+00;1.0005873830e+00;1.0007343659e+00;1.0011898033e+00;1.0015428538e+00;1.0023772436e+00;1.0020742428e+00;1.0040788751e+00;1.0044792570e+00;1.0036442003e+00;1.0059841769e+00;1.0109034704e+00;1.0136183346e+00
1.3107200000e-01;1.0000480658e+00;9.9995525916e-01;1.0000769446e+00;1.0001587859e+00;1.0001487514e+00;1.0000140920e+00;1.0003282858e+00;1.0004864168e+00;1.0005320081e+00;1.0008196893e+00;1.0011048673e+00;1.0015454946e+00;1.0023936664e+00;1.0020900693e+00;1.0041262076e+00;1.0045012726e+00;1.0036429333e+00;1.0058962249e+00;1.0108175033e+00;1.0135784223e+00
1.4417920000e-01;1.0000334047e+00;1.0000309299e+00;1.0000023137e+00;1.0001718128e+00;1.0002153888e+00;1.0001030191e+00;1.0003792630e+00;1.0004270347e+00;1.0005436615e+00;1.0007770680e+00;1.0011332636e+00;1.0015572481e+00;1.0023861137e+00;1.0021804752e+00;1.0040318201e+00;1.0045146298e+00;1.0035623105e+00;1.0059401834e+00;1.0107908163e+00;1.0135154477e+00
1.5728640000e-01;1.0000209648e+00;1.0000098679e+00;1.0000352752e+00;1.0001762251e+00;1.0002060048e+00;1.0000809965e+00;1.0003987494e+00;1.0003713694e+00;1.0005723820e+00;1.0008429070e+00;1.0011967500e+00;1.0014425394e+00;1.0023963942e+00;1.0020166626e+00;1.0040618663e+00;1.0045392681e+00;1.0035163477e+00;1.0059028621e+00;1.0108278720e+00;1.0135328721e+00
1.7039360000e-01;1.0000235429e+00;9.9999891621e-01;1.0000544860e+00;1.0002003704e+00;1.0001652461e+00;1.0001226657e+00;1.0003868683e+00;1.0004214380e+00;1.0006128004e+00;1.0008419556e+00;1.0011935269e+00;1.0014352921e+00;1.0024831150e+00;1.0020181183e+00;1.0040655289e+00;1.0045284487e+00;1.0036023987e+00;1.0057654184e+00;1.0108287161e+00;1.0134266796e+00
1.8350080000e-01;1.0000021149e+00;1.0000539702e+00;1.0000910477e+00;1.0001530986e+00;1.0001348856e+00;1.0001941768e+00;1.0004408861e+00;1.0003949082e+00;1.0006126036e+00;1.0008510028e+00;1.0012248767e+00;1.0015007410e+00;1.0024263158e+00;1.0020569971e+00;1.0040303334e+00;1.0045964632e+00;1.0035308139e+00;1.0058474196e+00;1.0108299275e+00;1.0135025835e+00
1.9660800000e-01;9.9995229059e-01;1.0000006472e+00;9.9999113135e-01;1.0001728248e+00;1.0001094808e+00;1.0001727756e+00;1.0004485747e+00;1.0004051430e+00;1.0005895877e+00;1.0008069959e+00;1.0012213171e+00;1.0014756877e+00;1.0023859355e+00;1.0020528526e+00;1.0039521883e+00;1.0046012660e+00;1.0036438692e+00;1.0057560186e+00;1.0108249308e+00;1.0135665709e+00
2.0971520000e-01;9.9999917549e-01;1.0000099936e+00;1.0000241970e+00;1.0001554184e+00;1.0000870472e+00;1.0000698081e+00;1.0004327361e+00;1.0004298145e+00;1.0005237696e+00;1.0007048772e+00;1.0012346893e+00;1.0015312500e+00;1.0024385128e+00;1.0020230612e+00;1.0039758103e+00;1.0044984456e+00;1.0035905434e+00;1.0058304483e+00;1.0107395703e+00;1.0135911585e+00
2.3592960000e-01;1.0000171804e+00;1.0000172867e+00;9.9999691022e-01;1.0001511940e+00;1.0001416327e+00;1.0001023013e+00;1.0003158714e+00;1.0003847572e+00;1.0004452069e+00;1.0007151776e+00;1.0011667655e+00;1.0015121317e+00;1.0023936217e+00;1.0020191857e+00;1.0039788913e+00;1.0045381648e+00;1.0035427805e+00;1.0058693871e+00;1.0107644753e+00;1.0137970762e+00
2.6214400000e-01;1.0000010335e+00;9.9999432610e-01;1.0000478017e+00;1.0001762106e+00;1.0001041924e+00;1.0001499476e+00;1.0003644851e+00;1.0004716665e+00;1.0004976224e+00;1.0007691087e+00;1.0011601609e+00;1.0015601233e+00;1.0023751870e+00;1.0020698325e+00;1.0039668041e+00;1.0044834507e+00;1.0035760400e+00;1.0057695139e+00;1.0107900466e+00;1.0136526428e+00
2.8835840000e-01;1.0000746122e+00;1.0000037711e+00;1.0000748186e+00;1.0001013962e+00;1.0001494494e+00;1.0001304733e+00;1.0003985802e+00;1.0004725438e+00;1.0004657984e+00;1.0007159898e+00;1.0012014327e+00;1.0015080301e+00;1.0024370781e+00;1.0020514482e+00;1.0039621535e+00;1.0045206943e+00;1.0035526451e+00;1.0058044555e+00;1.0107868835e+00;1.0135797737e+00
3.1457280000e-01;1.0000793014e+00;1.0000456213e+00;1.0001616447e+00;1.0001444040e+00;1.0001352351e+00;1.0000689369e+00;1.0003350288e+00;1.0003979759e+00;1.0004605973e+00;1.0007470443e+00;1.0011868226e+00;1.0015163879e+00;1.0023698044e+00;1.0020413592e+00;1.0040014687e+00;1.0044294962e+00;1.0035511457e+00;1.0057845152e+00;1.0107352548e+00;1.0134708698e+00
3.4078720000e-01;1.0000463610e+00;1.0000309475e+00;1.0000919837e+00;1.0001806352e+00;1.0000880200e+00;1.0001482423e+00;1.0002714220e+00;1.0004381797e+00;1.0005087343e+00;1.0007800811e+00;1.0010872525e+00;1.0015963861e+00;1.0023143663e+00;1.0019757002e+00;1.0040266607e+00;1.0044523622e+00;1.0035635362e+00;1.0058274274e+00;1.0107886554e+00;1.0135226377e+00
3.6700160000e-01;1.0001291985e+00;1.0000526571e+00;1.0001098665e+00;1.0001993697e+00;1.0001722946e+00;1.0001535436e+00;1.0002987630e+00;1.0004690980e+00;1.0005034709e+00;1.0007333149e+00;1.0011419559e+00;1.0015709774e+00;1.0024076107e+00;1.0020197122e+00;1.0039631101e+00;1.0045284472e+00;1.0035402638e+00;1.0058492027e+00;1.0107108698e+00;1.0134321136e+00
3.9321600000e-01;1.0001139539e+00;1.0000421217e+00;1.0000663501e+00;1.0001798776e+00;1.0001489667e+00;1.0000698273e+00;1.0003470255e+00;1.0004565704e+00;1.0004640149e+00;1.0007167491e+00;1.0011619909e+00;1.0015044193e+00;1.0023439838e+00;1.0020329669e+00;1.0039477825e+00;1.0044827158e+00;1.0035496192e+00;1.0057862719e+00;1.0107272884e+00;1.0134601281e+00
4.1943040000e-01;1.0000384389e+00;1.0000678014e+00;1.0000405185e+00;1.0001642236e+00;1.0002483117e+00;1.0001081445e+00;1.0003127461e+00;1.0003605040e+00;1.0005418003e+00;1.0006894410e+00;1.0012137032e+00;1.0015238017e+00;1.0023639552e+00;1.0020080159e+00;1.0039536787e+00;1.0044102373e+00;1.0036115434e+00;1.0057294763e+00;1.0106842868e+00;1.0133536466e+00
4.7185920000e-01;1.0000745126e+00;1.0000680709e+00;1.0000786867e+00;1.0002048049e+00;1.0001417825e+00;1.0000773584e+00;1.0004052976e+00;1.0003833000e+00;1.0004899571e+00;1.0007306852e+00;1.0010941151e+00;1.0015198818e+00;1.0022967085e+00;1.0020070690e+00;1.0039315505e+00;1.0044106859e+00;1.0035209264e+00;1.0057800250e+00;1.0106536253e+00;1.0132488983e+00
5.2428800000e-01;1.0000171384e+00;1.0000556284e+00;1.0000828774e+00;1.0001164012e+00;1.0001693323e+00;1.0001167401e+00;1.0003198023e+00;1.0004577206e+00;1.0004943435e+00;1.0007356380e+00;1.0011214018e+00;1.0014862074e+00;1.0023264006e+00;1.0019968868e+00;1.0038962893e+00;1.0044292132e+00;1.0034964165e+00;1.0057377430e+00;1.0106049168e+00;1.0134966331e+00
5.7671680000e-01;1.0000053005e+00;1.0000123761e+00;1.0000826133e+00;1.0001400702e+00;1.0001279870e+00;1.0001030164e+00;1.0003474521e+00;1.0003906829e+00;1.0005415767e+00;1.0006521370e+00;1.0011129648e+00;1.0014995225e+00;1.0023244167e+00;1.0020153612e+00;1.0039064324e+00;1.0044743280e+00;1.0034999313e+00;1.0057309015e+00;1.0106015355e+00;1.0133976902e+00
6.2914560000e-01;9.9996899866e-01;1.0000225371e+00;1.0001028386e+00;1.0001038866e+00;1.0001909324e+00;1.0000866022e+00;1.0003643165e+00;1.0004083805e+00;1.0004919961e+00;1.0007143031e+00;1.0011324023e+00;1.0014762851e+00;1.0023068232e+00;1.0019843370e+00;1.0038713277e+00;1.0044190423e+00;1.0035025754e+00;1.0056969542e+00;1.0105468714e+00;1.0133428412e+00
6.8157440000e-01;9.9998181936e-01;1.0000288616e+00;1.0000770730e+00;1.0001100021e+00;1.0001601642e+00;1.0000271284e+00;1.0003794963e+00;1.0004288423e+00;1.0004737768e+00;1.0007868387e+00;1.0011067271e+00;1.0014526429e+00;1.0023156577e+00;1.0020003868e+00;1.0039150673e+00;1.0043878195e+00;1.0034717483e+00;1.0056505524e+00;1.0104959431e+00;1.0131542226e+00
7.3400320000e-01;9.9997823945e-01;9.9999536189e-01;1.0000580230e+00;1.0002128020e+00;1.0001251607e+00;1.0000773439e+00;1.0002874976e+00;1.0004150118e+00;1.0004967039e+00;1.0006956399e+00;1.0010880317e+00;1.0014589257e+00;1.0023140459e+00;1.0019757639e+00;1.0038872054e+00;1.0043818486e+00;1.0034445398e+00;1.0056178533e+00;1.0104220571e+00;1.0131386986e+00
7.8643200000e-01;1.0000471778e+00;1.0000111936e+00;1.0000403019e+00;1.0001870916e+00;1.0002034208e+00;1.0001534501e+00;1.0003063472e+00;1.0004585542e+00;1.0005053644e+00;1.0006893941e+00;1.0010991419e+00;1.0014113729e+00;1.0023243434e+00;1.0020289715e+00;1.0038293481e+00;1.0043898198e+00;1.0034431984e+00;1.0055685163e+00;1.0103772471e+00;1.0131189344e+00
8.3886080000e-01;1.0000371819e+00;1.0000016923e+00;1.0001053266e+00;1.0001492045e+00;1.0001447502e+00;1.0001313304e+00;1.0003368933e+00;1.0004264064e+00;1.0005031749e+00;1.0007082051e+00;1.0011227248e+00;1.0014003426e+00;1.0022661771e+00;1.0020047455e+00;1.0038456544e+00;1.0044280612e+00;1.0034206552e+00;1.0055182742e+00;1.0103987387e+00;1.0131655602e+00
9.4371840000e-01;1.0000081392e+00;1.0000094023e+00;1.0000942007e+00;1.0001410982e+00;1.0001288606e+00;1.0001011287e+00;1.0003373365e+00;1.0004461541e+00;1.0004724195e+00;1.0006706855e+00;1.0011121667e+00;1.0014305382e+00;1.0022798064e+00;1.0018930078e+00;1.0037839127e+00;1.0043266221e+00;1.0033999140e+00;1.0055233392e+00;1.0103245296e+00;1.0130194762e+00
1.0485760000e+00;1.0000124310e+00;1.0000008651e+00;1.0000708548e+00;1.0001750603e+00;1.0001035445e+00;1.0001471509e+00;1.0003118493e+00;1.0003690344e+00;1.0004795777e+00;1.0006472858e+00;1.0011099342e+00;1.0013958921e+00;1.0022691173e+00;1.0019220273e+00;1.0037852685e+00;1.0043456649e+00;1.0033878548e+00;1.0054601332e+00;1.0102202041e+00;1.0128191545e+00
1.1534336000e+00;9.9999178522e-01;1.0000038610e+00;1.0000915378e+00;1.0001505320e+00;1.0001789154e+00;1.0001315727e+00;1.0003452898e+00;1.0003939005e+00;1.0004792996e+00;1.0006526296e+00;1.0011121476e+00;1.0013847153e+00;1.0022133956e+00;1.0018991293e+00;1.0037849224e+00;1.0042467712e+00;1.0033850817e+00;1.0054370625e+00;1.0101279050e+00;1.0128476286e+00
1.2582912000e+00;1.0000255984e+00;1.0000378580e+00;1.0000980597e+00;1.0001388412e+00;1.0001380734e+00;1.0001285271e+00;1.0003541121e+00;1.0003393335e+00;1.0004697986e+00;1.0006387824e+00;1.0010710903e+00;1.0013812589e+00;1.0021644755e+00;1.0019201188e+00;1.0037356187e+00;1.0042737040e+00;1.0033246374e+00;1.0053808890e+00;1.0100961386e+00;1.0127533571e+00
1.3631488000e+00;9.9998051716e-01;1.0000330507e+00;1.0000591473e+00;1.0001553309e+00;1.0001534152e+00;1.0001430737e+00;1.0003369000e+00;1.0003792935e+00;1.0004427158e+00;1.0006324225e+00;1.0011153226e+00;1.0013447560e+00;1.0021649433e+00;1.0018623505e+00;1.0037435428e+00;1.0041768623e+00;1.0033113592e+00;1.0052831789e+00;1.0099996643e+00;1.0125835644e+00
1.4680064000e+00;1.0000218428e+00;1.0000181321e+00;1.0000543447e+00;1.0001335334e+00;1.0001023588e+00;1.0000802722e+00;1.0003485405e+00;1.0004217026e+00;1.0004514578e+00;1.0006146910e+00;1.0010569238e+00;1.0012940667e+00;1.0021281182e+00;1.0018098774e+00;1.0036777798e+00;1.0041897350e+00;1.0032541877e+00;1.0052406172e+00;1.0099210261e+00;1.0124713981e+00
1.5728640000e+00;1.0000527283e+00;1.0000052108e+00;1.0000593152e+00;1.0001806809e+00;1.0001458314e+00;1.0001301695e+00;1.0003215302e+00;1.0003810686e+00;1.0004510820e+00;1.0006098139e+00;1.0011038582e+00;1.0013048818e+00;1.0020817741e+00;1.0018473507e+00;1.0036450952e+00;1.0041433962e+00;1.0032778583e+00;1.0051838296e+00;1.0098137581e+00;1.0123739339e+00
1.6777216000e+00;9.9999398776e-01;1.0000103864e+00;1.0000799270e+00;1.0001934769e+00;1.0001071121e+00;1.0001253419e+00;1.0003019843e+00;1.0004044235e+00;1.0004338719e+00;1.0005982808e+00;1.0010888210e+00;1.0013030834e+00;1.0021300403e+00;1.0018242734e+00;1.0036285927e+00;1.0040788911e+00;1.0032648680e+00;1.0051364932e+00;1.0097454643e+00;1.0122512218e+00
1.8874368000e+00;1.0000302539e+00;1.0000115768e+00;1.0000677869e+00;1.0001317549e+00;1.0001245651e+00;1.0001012250e+00;1.0003071416e+00;1.0003680625e+00;1.0004390987e+00;1.0006027988e+00;1.0010069947e+00;1.0012367804e+00;1.0019969045e+00;1.0017217929e+00;1.0035962337e+00;1.0039822674e+00;1.0031254788e+00;1.0049943725e+00;1.0094451741e+00;1.0121237685e+00
2.0971520000e+00;1.0000181639e+00;1.0000202389e+00;1.0000597528e+00;1.0001683336e+00;1.0001358649e+00;1.0001088391e+00;1.0003186171e+00;1.0003377730e+00;1.0003962935e+00;1.0006114091e+00;1.0009357619e+00;1.0012431385e+00;1.0020134820e+00;1.0016941937e+00;1.0034925378e+00;1.0039156759e+00;1.0030710260e+00;1.0049553047e+00;1.0092930789e+00;1.0118775814e+00
2.3068672000e+00;1.0000274856e+00;1.0000275939e+00;1.0000920910e+00;1.0001136902e+00;1.0001094089e+00;1.0001202288e+00;1.0002843971e+00;1.0003558879e+00;1.0004324850e+00;1.0005883618e+00;1.0009486601e+00;1.0012216300e+00;1.0018765984e+00;1.0016420987e+00;1.0034469581e+00;1.0038491310e+00;1.0030169612e+00;1.0048124825e+00;1.0091189922e+00;1.0116008087e+00
2.5165824000e+00;1.0000400954e+00;1.0000415031e+00;1.0000764645e+00;1.0001573309e+00;1.0001103423e+00;1.0001120871e+00;1.0002762436e+00;1.0003460012e+00;1.0004146583e+00;1.0005522833e+00;1.0009658753e+00;1.0012400566e+00;1.0018417309e+00;1.0016154239e+00;1.0033752894e+00;1.0037541239e+00;1.0029862297e+00;1.0047609328e+00;1.0090170846e+00;1.0114831280e+00
2.7262976000e+00;9.9998660555e-01;1.0000352361e+00;1.0000449221e+00;1.0001706124e+00;1.0001053306e+00;1.0000933415e+00;1.0002913878e+00;1.0003386505e+00;1.0003932130e+00;1.0005481508e+00;1.0009599936e+00;1.0012195418e+00;1.0017956637e+00;1.0015800942e+00;1.0033008522e+00;1.0036319545e+00;1.0029697083e+00;1.0046161616e+00;1.0088878295e+00;1.0112984605e+00
2.9360128000e+00;9.9999650728e-01;1.0000281586e+00;1.0000330707e+00;1.0001508998e+00;1.0001363279e+00;1.0000958072e+00;1.0002652779e+00;1.0003357738e+00;1.0003475678e+00;1.0005342509e+00;1.0009389497e+00;1.0011846907e+00;1.0017419278e+00;1.0015871924e+00;1.0032492608e+00;1.0036136730e+00;1.0028711832e+00;1.0045303162e+00;1.0086464574e+00;1.0111734470e+00
3.1457280000e+00;1.0000002865e+00;1.0000530859e+00;1.0000773574e+00;1.0001438532e+00;1.0001091298e+00;1.0001037075e+00;1.0002505558e+00;1.0003163020e+00;1.0003857930e+00;1.0005070796e+00;1.0009167504e+00;1.0012160862e+00;1.0017449877e+00;1.0015264801e+00;1.0032136301e+00;1.0035282541e+00;1.0028143744e+00;1.0043727834e+00;1.0085266745e+00;1.0108601962e+00
3.3554432000e+00;1.0000291439e+00;1.0000320698e+00;1.0000321260e+00;1.0001126165e+00;1.0001073066e+00;1.0001064858e+00;1.0002677337e+00;1.0003286853e+00;1.0003769704e+00;1.0004880862e+00;1.0008778471e+00;1.0011805300e+00;1.0016298223e+00;1.0014726765e+00;1.0031380091e+00;1.0034514674e+00;1.0027122095e+00;1.0042182152e+00;1.0083469781e+00;1.0106869519e+00
3.7748736000e+00;1.0000224264e+00;9.9999712671e-01;1.0000525978e+00;1.0001384040e+00;1.0000916875e+00;1.0000892965e+00;1.0002505110e+00;1.0002960196e+00;1.0003326064e+00;1.0004834824e+00;1.0008256511e+00;1.0011344199e+00;1.0015755306e+00;1.0014078556e+00;1.0030439428e+00;1.0032907848e+00;1.0026057651e+00;1.0040358726e+00;1.0079594701e+00;1.0101330847e+00
4.1943040000e+00;1.0000079961e+00;1.0000067256e+00;1.0000531201e+00;1.0001233206e+00;1.0000942242e+00;1.0000863490e+00;1.0002418924e+00;1.0003168712e+00;1.0003223154e+00;1.0004504122e+00;1.0008067881e+00;1.0010670866e+00;1.0014793219e+00;1.0013314448e+00;1.0029349665e+00;1.0030852477e+00;1.0024631230e+00;1.0037990827e+00;1.0075759100e+00;1.0095848974e+00
4.6137344000e+00;9.9998479939e-01;1.0000135543e+00;1.0000607187e+00;1.0001016493e+00;1.0000998686e+00;1.0000700107e+00;1.0002205600e+00;1.0002808497e+00;1.0002998585e+00;1.0004280811e+00;1.0007831704e+00;1.0010070980e+00;1.0014146764e+00;1.0012491764e+00;1.0027836301e+00;1.0028985022e+00;1.0023589465e+00;1.0035713127e+00;1.0071641655e+00;1.0090575288e+00
5.0331648000e+00;9.9999534088e-01;1.0000348099e+00;1.0000667773e+00;1.0000910672e+00;1.0000952180e+00;1.0000874198e+00;1.0002215056e+00;1.0002701084e+00;1.0003099057e+00;1.0003934631e+00;1.0007250934e+00;1.0009668736e+00;1.0013365330e+00;1.0011798643e+00;1.0025760293e+00;1.0026958968e+00;1.0022075100e+00;1.0033000881e+00;1.0067672183e+00;1.0085447168e+00
5.4525952000e+00;9.9999651303e-01;1.0000225512e+00;1.0000410237e+00;1.0000961262e+00;1.0000905261e+00;1.0000834220e+00;1.0002066017e+00;1.0002657438e+00;1.0002684153e+00;1.0003713068e+00;1.0006786218e+00;1.0008575898e+00;1.0012702865e+00;1.0010990391e+00;1.0024314440e+00;1.0025065909e+00;1.0020605135e+00;1.0030111046e+00;1.0063964614e+00;1.0080926545e+00
5.8720256000e+00;1.0000065683e+00;1.0000212071e+00;1.0000240115e+00;1.0001101659e+00;1.0000659920e+00;1.0000435294e+00;1.0001922699e+00;1.0002463773e+00;1.0002744749e+00;1.0003581985e+00;1.0006699140e+00;1.0008148322e+00;1.0012272930e+00;1.0009982149e+00;1.0022604855e+00;1.0023312683e+00;1.0019392584e+00;1.0027990030e+00;1.0059995404e+00;1.0076467702e+00
6.2914560000e+00;1.0000003387e+00;1.0000012431e+00;1.0000294148e+00;1.0000743430e+00;1.0000683415e+00;1.0000851949e+00;1.0001861396e+00;1.0002370873e+00;1.0002196988e+00;1.0003436313e+00;1.0006372716e+00;1.0007780600e+00;1.0011436719e+00;1.0009211283e+00;1.0020899794e+00;1.0021601131e+00;1.0018195948e+00;1.0025793682e+00;1.0055073861e+00;1.0070236224e+00
6.7108864000e+00;1.0000035162e+00;9.9999979441e-01;1.0000460859e+00;1.0000852991e+00;1.0000564027e+00;1.0000780026e+00;1.0001568631e+00;1.0002150095e+00;1.0002084008e+00;1.0003294580e+00;1.0005044758e+00;1.0007089886e+00;1.0010088150e+00;1.0008202616e+00;1.0018415546e+00;1.0020274036e+00;1.0016141833e+00;1.0023376431e+00;1.0050614529e+00;1.0065032263e+00
7.5497472000e+00;1.0000010577e+00;1.0000115166e+00;1.0000285294e+00;1.0000297227e+00;1.0000566197e+00;1.0000425770e+00;1.0001096387e+00;1.0001493825e+00;1.0001835837e+00;1.0002658409e+00;1.0004363707e+00;1.0005484241e+00;1.0008183221e+00;1.0006705555e+00;1.0014524642e+00;1.0016324765e+00;1.0013461574e+00;1.0019578492e+00;1.0040393783e+00;1.0050042020e+00
8.3886080000e+00;1.0000099512e+00;1.0000095568e+00;1.0000191989e+00;1.0000402031e+00;1.0000308710e+00;1.0000270775e+00;1.0001006969e+00;1.0001099534e+00;1.0001420457e+00;1.0001886718e+00;1.0003479873e+00;1.0003931101e+00;1.0006357683e+00;1.0005180035e+00;1.0011553864e+00;1.0012899092e+00;1.0010249419e+00;1.0015132367e+00;1.0031518265e+00;1.0038047661e+00
9.2274688000e+00;1.0000299905e+00;1.0000022857e+00;1.0000093049e+00;1.0000312109e+00;1.0000205256e+00;1.0000300385e+00;1.0001138286e+00;1.0000689745e+00;1.0000964534e+00;1.0001479084e+00;1.0002388684e+00;1.0002555419e+00;1.0005311376e+00;1.0003746454e+00;1.0007653982e+00;1.0009178363e+00;1.0006818472e+00;1.0011784360e+00;1.0021681073e+00;1.0024783634e+00
1.0066329600e+01;1.0000006704e+00;1.0000037082e+00;1.0000146857e+00;1.0000044855e+00;1.0000294170e+00;1.0000119451e+00;1.0000815442e+00;1.0000520734e+00;1.0000700894e+00;1.0000580929e+00;1.0001018099e+00;1.0001998984e+00;1.0003875404e+00;1.0002395998e+00;1.0003703072e+00;1.0004859430e+00;1.0003872042e+00;1.0007085076e+00;1.0010601097e+00;1.0010606000e+00
1.0905190400e+01;1.0000223067e+00;1.0000083488e+00;1.0000159104e+00;9.9999373484e-01;1.0000123394e+00;9.9999110591e-01;1.0000566614e+00;1.0000087248e+00;1.0000372961e+00;1.0000196947e+00;1.0000231669e+00;1.0000398063e+00;1.0001712837e+00;1.0000737816e+00;9.9991306275e-01;1.0000916063e+00;1.0001242471e+00;1.0002222905e+00;9.9995638412e-01;9.9981422294e-01
1.1744051200e+01;1.0000149911e+00;9.9998607575e-01;9.9997463301e-01;9.9999447995e-01;1.0000009742e+00;9.9999208597e-01;9.9999411546e-01;9.9996925141e-01;9.9999926101e-01;9.9995429856e-01;9.9993407649e-01;9.9984334971e-01;9.9991678855e-01;9.9991558111e-01;9.9957610533e-01;9.9961860484e-01;9.9973372002e-01;9.9974243403e-01;9.9899521604e-01;9.9858582809e-01
1.2582912000e+01;1.0000064028e+00;1.0000009961e+00;9.9997511648e-01;9.9998742213e-01;9.9998826056e-01;9.9997874788e-01;9.9994564773e-01;9.9992155064e-01;9.9993382481e-01;9.9991235038e-01;9.9982575392e-01;9.9965300242e-01;9.9967066584e-01;9.9972477002e-01;9.9921581798e-01;9.9919562601e-01;9.9935303016e-01;9.9920650136e-01;9.9776620532e-01;9.9718442045e-01
