;02_FL100_1_1_1_1;02_FL100_1_2_1_1;02_FL100_1_3_1_1;02_FL100_1_4_1_1;02_FL100_1_5_1_1;02_FL100_1_6_1_1;02_FL100_1_7_1_1;02_FL100_1_8_1_1;02_FL100_1_9_1_1;02_FL100_1_10_1_1;02_FL100_1_11_1_1;02_FL100_1_12_1_1;02_FL100_1_13_1_1;02_FL100_1_14_1_1;02_FL100_1_15_1_1;02_FL100_1_16_1_1;02_FL100_1_17_1_1;02_FL100_1_18_1_1;02_FL100_1_19_1_1;02_FL100_1_20_1_1
2.5600000000e-04;1.0187208497e+00;1.0193346687e+00;1.0197578325e+00;1.0257577945e+00;1.0346375633e+00;1.0199550638e+00;1.0199707426e+00;1.0221713274e+00;1.0419663851e+00;1.0178697583e+00;1.0184128729e+00;1.0227761547e+00;1.0213239368e+00;1.0212295074e+00;1.0205202106e+00;1.0200158865e+00;1.0209327661e+00;1.0567744012e+00;1.0584470336e+00;1.0435133081e+00
2.8160000000e-04;1.0179504826e+00;1.0186156744e+00;1.0184793974e+00;1.0248398741e+00;1.0339838266e+00;1.0190264780e+00;1.0187902743e+00;1.0211647871e+00;1.0412171766e+00;1.0169241968e+00;1.0176643013e+00;1.0219449414e+00;1.0205390407e+00;1.0202715139e+00;1.0195954395e+00;1.0190861363e+00;1.0199514596e+00;1.0559322028e+00;1.0575846446e+00;1.0428629006e+00
3.0720000000e-04;1.0172497446e+00;1.0174631415e+00;1.0178242769e+00;1.0240196945e+00;1.0332626161e+00;1.0182747135e+00;1.0178946457e+00;1.0202355594e+00;1.0408235212e+00;1.0162801711e+00;1.0168633751e+00;1.0211666082e+00;1.0193917568e+00;1.0194570539e+00;1.0187607171e+00;1.0181570244e+00;1.0190052597e+00;1.0552283763e+00;1.0572135831e+00;1.0420137094e+00
3.3280000000e-04;1.0165297427e+00;1.0167468495e+00;1.0169125302e+00;1.0234399143e+00;1.0325408127e+00;1.0174782592e+00;1.0171043447e+00;1.0194221226e+00;1.0402404584e+00;1.0157419817e+00;1.0162524412e+00;1.0203159473e+00;1.0184214027e+00;1.0185584620e+00;1.0180740699e+00;1.0172653613e+00;1.0180740144e+00;1.0545715475e+00;1.0565401080e+00;1.0414578709e+00
3.5840000000e-04;1.0159803605e+00;1.0159725357e+00;1.0160420558e+00;1.0228646773e+00;1.0319228249e+00;1.0166936902e+00;1.0162241540e+00;1.0188813772e+00;1.0398324198e+00;1.0148099701e+00;1.0157331935e+00;1.0195856223e+00;1.0179608231e+00;1.0178558790e+00;1.0173983171e+00;1.0166029023e+00;1.0173285032e+00;1.0539687370e+00;1.0560266696e+00;1.0409040183e+00
3.8400000000e-04;1.0155182839e+00;1.0153780704e+00;1.0153722768e+00;1.0223456761e+00;1.0315397899e+00;1.0159275340e+00;1.0155684755e+00;1.0181916056e+00;1.0393097048e+00;1.0142772209e+00;1.0151849669e+00;1.0191872095e+00;1.0169394374e+00;1.0171579131e+00;1.0168847809e+00;1.0158853823e+00;1.0166360843e+00;1.0534288221e+00;1.0556668707e+00;1.0406832617e+00
4.0960000000e-04;1.0149721607e+00;1.0146317904e+00;1.0150656098e+00;1.0217344984e+00;1.0310059547e+00;1.0152742289e+00;1.0149422366e+00;1.0175885512e+00;1.0391107928e+00;1.0136032533e+00;1.0148064483e+00;1.0185929426e+00;1.0162026702e+00;1.0165614167e+00;1.0162617800e+00;1.0152228718e+00;1.0160631914e+00;1.0530009312e+00;1.0552904280e+00;1.0400825285e+00
4.6080000000e-04;1.0141402471e+00;1.0136096173e+00;1.0137123385e+00;1.0208689813e+00;1.0301608153e+00;1.0142455839e+00;1.0140495958e+00;1.0164900083e+00;1.0382227838e+00;1.0128093888e+00;1.0140581159e+00;1.0176637102e+00;1.0149843725e+00;1.0156641029e+00;1.0153933665e+00;1.0141019151e+00;1.0149318452e+00;1.0521280004e+00;1.0544561620e+00;1.0393496883e+00
5.1200000000e-04;1.0135791678e+00;1.0129264952e+00;1.0128907834e+00;1.0200820964e+00;1.0295544104e+00;1.0134152408e+00;1.0130665206e+00;1.0157712250e+00;1.0376152519e+00;1.0122305739e+00;1.0133634864e+00;1.0169900392e+00;1.0140097063e+00;1.0144124993e+00;1.0145818220e+00;1.0131695393e+00;1.0139406298e+00;1.0513456436e+00;1.0538580575e+00;1.0387139946e+00
5.6320000000e-04;1.0127994502e+00;1.0121329857e+00;1.0119541671e+00;1.0195041439e+00;1.0287968160e+00;1.0125469044e+00;1.0122605267e+00;1.0148709533e+00;1.0371689542e+00;1.0115592873e+00;1.0128062155e+00;1.0162448540e+00;1.0132795954e+00;1.0138147081e+00;1.0138536246e+00;1.0125225703e+00;1.0129919867e+00;1.0507321151e+00;1.0532023274e+00;1.0381624239e+00
6.1440000000e-04;1.0124452465e+00;1.0113799692e+00;1.0112598321e+00;1.0189357095e+00;1.0282971975e+00;1.0118497111e+00;1.0116295008e+00;1.0140919661e+00;1.0366265916e+00;1.0108171577e+00;1.0123281981e+00;1.0156563455e+00;1.0124542773e+00;1.0129387859e+00;1.0132058894e+00;1.0117961083e+00;1.0123174646e+00;1.0503151260e+00;1.0528000561e+00;1.0375472621e+00
6.6560000000e-04;1.0119596456e+00;1.0107784875e+00;1.0105926217e+00;1.0182476372e+00;1.0278129358e+00;1.0112128949e+00;1.0109160901e+00;1.0135124525e+00;1.0363809958e+00;1.0102324387e+00;1.0120171910e+00;1.0150106527e+00;1.0117592378e+00;1.0123554993e+00;1.0125471591e+00;1.0112708641e+00;1.0117500772e+00;1.0498731157e+00;1.0523131578e+00;1.0371908394e+00
7.1680000000e-04;1.0114591527e+00;1.0104197730e+00;1.0101184680e+00;1.0179303696e+00;1.0274671934e+00;1.0108073900e+00;1.0105010451e+00;1.0129775287e+00;1.0360540090e+00;1.0096567312e+00;1.0115580954e+00;1.0145361473e+00;1.0111707692e+00;1.0116990435e+00;1.0120277827e+00;1.0106801178e+00;1.0110040412e+00;1.0494293950e+00;1.0519296124e+00;1.0367765377e+00
7.6800000000e-04;1.0113103280e+00;1.0098956001e+00;1.0095694855e+00;1.0175059665e+00;1.0271590679e+00;1.0102459601e+00;1.0097899071e+00;1.0124991188e+00;1.0356782023e+00;1.0091986910e+00;1.0111227203e+00;1.0139398114e+00;1.0107029461e+00;1.0113066624e+00;1.0115740464e+00;1.0101448843e+00;1.0105083200e+00;1.0491097125e+00;1.0515557272e+00;1.0363316272e+00
8.1920000000e-04;1.0110247073e+00;1.0095007887e+00;1.0092643442e+00;1.0172475922e+00;1.0267415273e+00;1.0098435683e+00;1.0095951654e+00;1.0120322293e+00;1.0353753794e+00;1.0089258881e+00;1.0108416262e+00;1.0135879221e+00;1.0102587597e+00;1.0107132048e+00;1.0112906647e+00;1.0098213480e+00;1.0100473360e+00;1.0487777275e+00;1.0512302019e+00;1.0362291900e+00
9.2160000000e-04;1.0102942240e+00;1.0086395567e+00;1.0085388063e+00;1.0165032032e+00;1.0262630809e+00;1.0087965343e+00;1.0087322984e+00;1.0111394667e+00;1.0348368004e+00;1.0080825548e+00;1.0101746130e+00;1.0129099177e+00;1.0092021506e+00;1.0099258925e+00;1.0107134580e+00;1.0089133912e+00;1.0092387036e+00;1.0481404753e+00;1.0507602760e+00;1.0355502316e+00
1.0240000000e-03;1.0097361263e+00;1.0079218571e+00;1.0079340114e+00;1.0158513482e+00;1.0256999071e+00;1.0081609671e+00;1.0079839937e+00;1.0103841643e+00;1.0344407939e+00;1.0076762370e+00;1.0098562824e+00;1.0123044676e+00;1.0084583858e+00;1.0094169653e+00;1.0099572616e+00;1.0082187019e+00;1.0084995238e+00;1.0476089821e+00;1.0502715040e+00;1.0351451799e+00
1.1264000000e-03;1.0092403121e+00;1.0074222623e+00;1.0072831937e+00;1.0151770971e+00;1.0252870453e+00;1.0077512641e+00;1.0075591558e+00;1.0098878233e+00;1.0340657718e+00;1.0070142382e+00;1.0092374352e+00;1.0118574066e+00;1.0079016799e+00;1.0088990735e+00;1.0094322123e+00;1.0076769855e+00;1.0079620404e+00;1.0471280758e+00;1.0497408112e+00;1.0347247147e+00
1.2288000000e-03;1.0089307593e+00;1.0068385955e+00;1.0069249427e+00;1.0148356879e+00;1.0249002213e+00;1.0071317213e+00;1.0068930337e+00;1.0093427006e+00;1.0337709613e+00;1.0066799912e+00;1.0088125992e+00;1.0114625114e+00;1.0074616944e+00;1.0083226712e+00;1.0091303907e+00;1.0070032411e+00;1.0073140351e+00;1.0467946709e+00;1.0493796038e+00;1.0343554791e+00
1.3312000000e-03;1.0086737926e+00;1.0064492894e+00;1.0063508907e+00;1.0144467073e+00;1.0245817892e+00;1.0065595494e+00;1.0064555136e+00;1.0088879508e+00;1.0335557157e+00;1.0063748382e+00;1.0085721846e+00;1.0109214184e+00;1.0068701759e+00;1.0079371750e+00;1.0087013710e+00;1.0065683610e+00;1.0070020791e+00;1.0464335392e+00;1.0490831739e+00;1.0342083991e+00
1.4336000000e-03;1.0083947742e+00;1.0059731721e+00;1.0060237978e+00;1.0142296812e+00;1.0241958653e+00;1.0063788490e+00;1.0059701118e+00;1.0085125531e+00;1.0333886702e+00;1.0059690592e+00;1.0082053593e+00;1.0106413120e+00;1.0064299509e+00;1.0076502971e+00;1.0082668369e+00;1.0062294567e+00;1.0066802772e+00;1.0460899295e+00;1.0487770751e+00;1.0339120215e+00
1.5360000000e-03;1.0081951089e+00;1.0056804119e+00;1.0055853414e+00;1.0138807369e+00;1.0239480329e+00;1.0061323760e+00;1.0056745921e+00;1.0081174938e+00;1.0331028206e+00;1.0056177586e+00;1.0079964742e+00;1.0103058867e+00;1.0061822822e+00;1.0072204618e+00;1.0079318820e+00;1.0056317489e+00;1.0061021267e+00;1.0458189359e+00;1.0484812428e+00;1.0336450946e+00
1.6384000000e-03;1.0078235765e+00;1.0052785513e+00;1.0054384695e+00;1.0136955657e+00;1.0236456026e+00;1.0059007078e+00;1.0053187697e+00;1.0077096381e+00;1.0329132896e+00;1.0053618858e+00;1.0078054691e+00;1.0102348542e+00;1.0058437561e+00;1.0071565031e+00;1.0076705692e+00;1.0054748999e+00;1.0056903686e+00;1.0456216457e+00;1.0482408479e+00;1.0333614979e+00
1.8432000000e-03;1.0074651655e+00;1.0046861582e+00;1.0048393413e+00;1.0131839608e+00;1.0234053787e+00;1.0051748255e+00;1.0048560067e+00;1.0073128166e+00;1.0326084314e+00;1.0048826986e+00;1.0074231761e+00;1.0098813525e+00;1.0052344261e+00;1.0065763306e+00;1.0071467146e+00;1.0047612117e+00;1.0053530403e+00;1.0451007508e+00;1.0478105370e+00;1.0329374245e+00
2.0480000000e-03;1.0071760594e+00;1.0042429499e+00;1.0042519002e+00;1.0128446619e+00;1.0229956677e+00;1.0047389887e+00;1.0044444346e+00;1.0066079087e+00;1.0323773331e+00;1.0044523361e+00;1.0070005957e+00;1.0096597369e+00;1.0047624809e+00;1.0061539426e+00;1.0068048383e+00;1.0042052203e+00;1.0047918017e+00;1.0447093150e+00;1.0474769804e+00;1.0326677226e+00
2.2528000000e-03;1.0068627889e+00;1.0039804429e+00;1.0039618321e+00;1.0125124155e+00;1.0228487935e+00;1.0043543506e+00;1.0041493724e+00;1.0061942233e+00;1.0321632360e+00;1.0043157012e+00;1.0067804453e+00;1.0091311213e+00;1.0044056713e+00;1.0059130700e+00;1.0066015617e+00;1.0038802059e+00;1.0041828343e+00;1.0445281863e+00;1.0471373892e+00;1.0324151754e+00
2.4576000000e-03;1.0066007523e+00;1.0037893575e+00;1.0036162135e+00;1.0123235298e+00;1.0224960630e+00;1.0040486202e+00;1.0038351770e+00;1.0059842273e+00;1.0319712676e+00;1.0041149753e+00;1.0065577601e+00;1.0089218897e+00;1.0039689752e+00;1.0055237901e+00;1.0062445196e+00;1.0036282608e+00;1.0038616219e+00;1.0442555276e+00;1.0469322433e+00;1.0321223760e+00
2.6624000000e-03;1.0062676809e+00;1.0034365259e+00;1.0033931533e+00;1.0120184496e+00;1.0222539361e+00;1.0037376875e+00;1.0034702723e+00;1.0056370130e+00;1.0316942198e+00;1.0037429229e+00;1.0064716970e+00;1.0086237234e+00;1.0036439139e+00;1.0052044537e+00;1.0060401318e+00;1.0033604892e+00;1.0034756936e+00;1.0439970961e+00;1.0467693636e+00;1.0319223856e+00
2.8672000000e-03;1.0060723036e+00;1.0031270941e+00;1.0033009597e+00;1.0118101082e+00;1.0222808137e+00;1.0036279585e+00;1.0032342123e+00;1.0053016639e+00;1.0315576689e+00;1.0034832756e+00;1.0061896823e+00;1.0085477035e+00;1.0033373571e+00;1.0050071279e+00;1.0056571542e+00;1.0031115887e+00;1.0033090437e+00;1.0438615059e+00;1.0464662982e+00;1.0317130795e+00
3.0720000000e-03;1.0060077094e+00;1.0029557198e+00;1.0031485812e+00;1.0116589353e+00;1.0220978431e+00;1.0034143929e+00;1.0028990041e+00;1.0050532963e+00;1.0314067947e+00;1.0033310284e+00;1.0058306936e+00;1.0084292632e+00;1.0030813493e+00;1.0047478736e+00;1.0054841047e+00;1.0028522226e+00;1.0029800528e+00;1.0437807868e+00;1.0462237301e+00;1.0315525423e+00
3.2768000000e-03;1.0058131918e+00;1.0029445835e+00;1.0029366098e+00;1.0115483907e+00;1.0218702014e+00;1.0030582433e+00;1.0027833295e+00;1.0048948844e+00;1.0313792289e+00;1.0030274162e+00;1.0058347514e+00;1.0082861217e+00;1.0030172679e+00;1.0046203413e+00;1.0053015630e+00;1.0027647476e+00;1.0028360406e+00;1.0435508308e+00;1.0461933549e+00;1.0313895431e+00
3.6864000000e-03;1.0055387261e+00;1.0025967884e+00;1.0025247494e+00;1.0111808961e+00;1.0217741435e+00;1.0028889297e+00;1.0024830195e+00;1.0044042039e+00;1.0311394080e+00;1.0028425848e+00;1.0055707353e+00;1.0077828832e+00;1.0026372479e+00;1.0042791124e+00;1.0050658338e+00;1.0023557500e+00;1.0025304250e+00;1.0432145318e+00;1.0458623326e+00;1.0311464283e+00
4.0960000000e-03;1.0053667047e+00;1.0022808560e+00;1.0023208806e+00;1.0109564640e+00;1.0215368679e+00;1.0024995459e+00;1.0022450974e+00;1.0042033143e+00;1.0309840962e+00;1.0026515639e+00;1.0054754642e+00;1.0076966637e+00;1.0022224821e+00;1.0040056432e+00;1.0048346340e+00;1.0022138168e+00;1.0021777579e+00;1.0431488008e+00;1.0457049381e+00;1.0308883543e+00
4.5056000000e-03;1.0051642075e+00;1.0021020671e+00;1.0021639775e+00;1.0108322325e+00;1.0212683571e+00;1.0022459371e+00;1.0020221156e+00;1.0040731914e+00;1.0307315740e+00;1.0024458442e+00;1.0053510401e+00;1.0075754605e+00;1.0021406633e+00;1.0038778032e+00;1.0045784577e+00;1.0019642309e+00;1.0019834283e+00;1.0430354970e+00;1.0458374699e+00;1.0308142895e+00
4.9152000000e-03;1.0050245297e+00;1.0018435085e+00;1.0019793306e+00;1.0106823289e+00;1.0210517823e+00;1.0019493109e+00;1.0019465712e+00;1.0039341111e+00;1.0305888599e+00;1.0024031781e+00;1.0051863194e+00;1.0074562907e+00;1.0020132456e+00;1.0038509942e+00;1.0042675026e+00;1.0017288187e+00;1.0020736652e+00;1.0428879447e+00;1.0457680102e+00;1.0306943665e+00
5.3248000000e-03;1.0049138475e+00;1.0015664729e+00;1.0017351835e+00;1.0105001305e+00;1.0211058750e+00;1.0016991281e+00;1.0015295848e+00;1.0038091437e+00;1.0306091843e+00;1.0023306404e+00;1.0050768976e+00;1.0072346654e+00;1.0017114264e+00;1.0035607788e+00;1.0042192072e+00;1.0016411947e+00;1.0018993549e+00;1.0428906110e+00;1.0456324147e+00;1.0306562566e+00
5.7344000000e-03;1.0048249878e+00;1.0015652132e+00;1.0015704711e+00;1.0104293410e+00;1.0210842579e+00;1.0017548780e+00;1.0014114438e+00;1.0035854322e+00;1.0305911018e+00;1.0022390808e+00;1.0050058719e+00;1.0070847309e+00;1.0015889681e+00;1.0036328766e+00;1.0043630101e+00;1.0014115336e+00;1.0016388224e+00;1.0427343876e+00;1.0455813163e+00;1.0304761323e+00
6.1440000000e-03;1.0048264961e+00;1.0014523913e+00;1.0014555627e+00;1.0102869737e+00;1.0208406156e+00;1.0017955334e+00;1.0013670310e+00;1.0033158028e+00;1.0305580603e+00;1.0021583638e+00;1.0049591938e+00;1.0070027296e+00;1.0014754675e+00;1.0032991241e+00;1.0043116484e+00;1.0012228367e+00;1.0015615301e+00;1.0427176951e+00;1.0456368300e+00;1.0303210870e+00
6.5536000000e-03;1.0047711678e+00;1.0013173843e+00;1.0013495296e+00;1.0103526772e+00;1.0207047035e+00;1.0016527641e+00;1.0013030148e+00;1.0032465688e+00;1.0303992238e+00;1.0021658175e+00;1.0049250342e+00;1.0068008733e+00;1.0013184388e+00;1.0030565723e+00;1.0040754551e+00;1.0011841431e+00;1.0014319188e+00;1.0425117908e+00;1.0454816421e+00;1.0301963051e+00
7.3728000000e-03;1.0045996672e+00;1.0011530785e+00;1.0011588998e+00;1.0101214981e+00;1.0205307557e+00;1.0014468106e+00;1.0011963427e+00;1.0030757413e+00;1.0303927824e+00;1.0019763370e+00;1.0048177206e+00;1.0066817611e+00;1.0011743944e+00;1.0029220117e+00;1.0038603566e+00;1.0010491811e+00;1.0012794757e+00;1.0423523624e+00;1.0453660036e+00;1.0299689182e+00
8.1920000000e-03;1.0044038566e+00;1.0014004005e+00;1.0011095532e+00;1.0099937112e+00;1.0205352366e+00;1.0013520095e+00;1.0010818832e+00;1.0031485344e+00;1.0302892700e+00;1.0017126064e+00;1.0045951232e+00;1.0067410531e+00;1.0010103740e+00;1.0025800340e+00;1.0036965441e+00;1.0009937110e+00;1.0007869158e+00;1.0421796092e+00;1.0451897055e+00;1.0297412187e+00
9.0112000000e-03;1.0044024457e+00;1.0012062752e+00;1.0010131972e+00;1.0100617507e+00;1.0203374130e+00;1.0012671476e+00;1.0007190677e+00;1.0029720445e+00;1.0301885010e+00;1.0016557934e+00;1.0045321858e+00;1.0066927775e+00;1.0007183904e+00;1.0024837577e+00;1.0035917410e+00;1.0008134408e+00;1.0007482999e+00;1.0421026134e+00;1.0451991015e+00;1.0296685635e+00
9.8304000000e-03;1.0043390371e+00;1.0009204039e+00;1.0008115249e+00;1.0099615523e+00;1.0204399312e+00;1.0010207861e+00;1.0006514208e+00;1.0031491405e+00;1.0301527120e+00;1.0014501662e+00;1.0044215033e+00;1.0064899335e+00;1.0007435628e+00;1.0024666220e+00;1.0037370943e+00;1.0006802910e+00;1.0005595150e+00;1.0421334564e+00;1.0450707269e+00;1.0295612794e+00
1.0649600000e-02;1.0043136707e+00;1.0008653115e+00;1.0006520129e+00;1.0099797555e+00;1.0203869014e+00;1.0009905236e+00;1.0005394209e+00;1.0029258264e+00;1.0301731276e+00;1.0015171276e+00;1.0043338337e+00;1.0064667143e+00;1.0007920784e+00;1.0023385071e+00;1.0036101562e+00;1.0007621730e+00;1.0008226195e+00;1.0421688690e+00;1.0449283999e+00;1.0295738219e+00
1.1468800000e-02;1.0043106212e+00;1.0007664030e+00;1.0009012289e+00;1.0099370639e+00;1.0203785214e+00;1.0006643704e+00;1.0003921270e+00;1.0027700198e+00;1.0300899860e+00;1.0015348163e+00;1.0043537853e+00;1.0063955870e+00;1.0007564398e+00;1.0023442351e+00;1.0035876754e+00;1.0007742318e+00;1.0008170928e+00;1.0419949636e+00;1.0448333394e+00;1.0296287305e+00
1.2288000000e-02;1.0042784070e+00;1.0007518642e+00;1.0008646213e+00;1.0096951358e+00;1.0202721670e+00;1.0005877743e+00;1.0005101861e+00;1.0026486146e+00;1.0301292494e+00;1.0014058858e+00;1.0042935821e+00;1.0062453790e+00;1.0008197090e+00;1.0024022810e+00;1.0036469799e+00;1.0007391654e+00;1.0007348645e+00;1.0420827122e+00;1.0448305586e+00;1.0294917298e+00
1.3107200000e-02;1.0041909340e+00;1.0005782313e+00;1.0008386054e+00;1.0097720269e+00;1.0202246452e+00;1.0005022026e+00;1.0003585520e+00;1.0025898432e+00;1.0300888868e+00;1.0013469861e+00;1.0042786082e+00;1.0063478313e+00;1.0007612171e+00;1.0024833547e+00;1.0035895824e+00;1.0007742877e+00;1.0007678764e+00;1.0420720692e+00;1.0448171209e+00;1.0295678953e+00
1.4745600000e-02;1.0041767073e+00;1.0005987554e+00;1.0009057427e+00;1.0095094942e+00;1.0201512761e+00;1.0006427760e+00;1.0004126242e+00;1.0026050352e+00;1.0298893146e+00;1.0012481585e+00;1.0041691951e+00;1.0061528039e+00;1.0005150333e+00;1.0024499812e+00;1.0032587021e+00;1.0007562206e+00;1.0004805982e+00;1.0419788299e+00;1.0447808724e+00;1.0295139568e+00
1.6384000000e-02;1.0040414049e+00;1.0004783100e+00;1.0008408733e+00;1.0095070667e+00;1.0201133537e+00;1.0005924028e+00;1.0005646574e+00;1.0024882799e+00;1.0297451363e+00;1.0012474440e+00;1.0041198840e+00;1.0061670821e+00;1.0005314727e+00;1.0025866616e+00;1.0031752937e+00;1.0005398807e+00;1.0003480326e+00;1.0417722373e+00;1.0446706071e+00;1.0295233605e+00
1.8022400000e-02;1.0040034813e+00;1.0005113755e+00;1.0005934153e+00;1.0094831020e+00;1.0199755243e+00;1.0005720727e+00;1.0007544320e+00;1.0023612101e+00;1.0296756126e+00;1.0012198196e+00;1.0039684524e+00;1.0061116806e+00;1.0004137096e+00;1.0028599672e+00;1.0031798495e+00;1.0005191849e+00;1.0004238923e+00;1.0415311900e+00;1.0445057154e+00;1.0294030816e+00
1.9660800000e-02;1.0041300919e+00;1.0005896810e+00;1.0003397594e+00;1.0094435537e+00;1.0197774270e+00;1.0007009239e+00;1.0005035840e+00;1.0023206996e+00;1.0296804634e+00;1.0011300124e+00;1.0038503020e+00;1.0058465816e+00;1.0005111164e+00;1.0026550394e+00;1.0031446621e+00;1.0003118629e+00;1.0002464011e+00;1.0414496040e+00;1.0445429147e+00;1.0293855509e+00
2.1299200000e-02;1.0040283850e+00;1.0004751160e+00;1.0002969275e+00;1.0094857713e+00;1.0196938998e+00;1.0004296300e+00;1.0003699052e+00;1.0019475468e+00;1.0297596265e+00;1.0008977655e+00;1.0038070686e+00;1.0057690444e+00;1.0003751705e+00;1.0023230915e+00;1.0031578601e+00;1.0004091839e+00;1.0001853178e+00;1.0414348305e+00;1.0444626204e+00;1.0293987249e+00
2.2937600000e-02;1.0040263769e+00;1.0004004251e+00;1.0002313534e+00;1.0097304411e+00;1.0197994988e+00;1.0005901955e+00;1.0003904422e+00;1.0018879005e+00;1.0297068028e+00;1.0008749617e+00;1.0037224814e+00;1.0058024699e+00;1.0000591585e+00;1.0022825156e+00;1.0031335024e+00;1.0004652623e+00;1.0003403275e+00;1.0412722353e+00;1.0444414492e+00;1.0293299440e+00
2.4576000000e-02;1.0038527336e+00;1.0003670329e+00;1.0003050150e+00;1.0097102880e+00;1.0198253370e+00;1.0006041712e+00;1.0004498482e+00;1.0017552103e+00;1.0295429254e+00;1.0009382478e+00;1.0037615368e+00;1.0057132100e+00;9.9988614845e-01;1.0023740543e+00;1.0032231166e+00;1.0003974137e+00;1.0004699839e+00;1.0412392012e+00;1.0444559401e+00;1.0292442748e+00
2.6214400000e-02;1.0039417468e+00;1.0004883965e+00;1.0003540023e+00;1.0096657082e+00;1.0197920527e+00;1.0006311147e+00;1.0002919852e+00;1.0020087493e+00;1.0295819905e+00;1.0009675070e+00;1.0036870527e+00;1.0058338109e+00;9.9986230709e-01;1.0023711630e+00;1.0031932922e+00;1.0004086534e+00;1.0003783777e+00;1.0412342614e+00;1.0443994746e+00;1.0293649005e+00
2.9491200000e-02;1.0038113232e+00;1.0001897814e+00;1.0000513080e+00;1.0095356396e+00;1.0199050715e+00;1.0005622110e+00;1.0003228391e+00;1.0023531142e+00;1.0295430773e+00;1.0009309093e+00;1.0038601099e+00;1.0056795203e+00;9.9985768799e-01;1.0024056495e+00;1.0031771400e+00;1.0003732659e+00;1.0002840640e+00;1.0410386456e+00;1.0443349346e+00;1.0292669082e+00
3.2768000000e-02;1.0038305263e+00;1.0004619075e+00;1.0001632054e+00;1.0095132446e+00;1.0198792201e+00;1.0004308437e+00;1.0003407629e+00;1.0022766546e+00;1.0292553518e+00;1.0009760475e+00;1.0038889879e+00;1.0055069465e+00;9.9996587094e-01;1.0022479668e+00;1.0030201504e+00;1.0002390853e+00;1.0001879516e+00;1.0411012841e+00;1.0443105773e+00;1.0291044254e+00
3.6044800000e-02;1.0039378723e+00;1.0004345191e+00;1.0002205283e+00;1.0095877033e+00;1.0199035768e+00;1.0002162797e+00;1.0002152583e+00;1.0022801525e+00;1.0291261500e+00;1.0009844659e+00;1.0040136531e+00;1.0055176689e+00;1.0000636978e+00;1.0024693899e+00;1.0030809907e+00;1.0002884110e+00;1.0000505911e+00;1.0410926805e+00;1.0442055997e+00;1.0290181503e+00
3.9321600000e-02;1.0038487114e+00;1.0003750028e+00;1.0001612646e+00;1.0094497660e+00;1.0198555769e+00;1.0003651067e+00;1.0002540593e+00;1.0021237416e+00;1.0291034336e+00;1.0009199746e+00;1.0038983352e+00;1.0055737442e+00;1.0002199274e+00;1.0024433999e+00;1.0030191775e+00;1.0003727587e+00;9.9990995060e-01;1.0409940636e+00;1.0441839808e+00;1.0290529277e+00
4.2598400000e-02;1.0039209964e+00;1.0003272049e+00;1.0000986394e+00;1.0093950438e+00;1.0199221056e+00;1.0005478646e+00;1.0003000590e+00;1.0023938426e+00;1.0291663593e+00;1.0009012719e+00;1.0040041578e+00;1.0057341439e+00;1.0000306927e+00;1.0023911853e+00;1.0030643987e+00;1.0000361707e+00;1.0001568237e+00;1.0409562840e+00;1.0440881215e+00;1.0288701526e+00
