;06_mNG_2_1_1_1;06_mNG_2_2_1_1;06_mNG_2_3_1_1;06_mNG_2_4_1_1;06_mNG_2_5_1_1;06_mNG_2_6_1_1;06_mNG_2_7_1_1;06_mNG_2_8_1_1;06_mNG_2_9_1_1;06_mNG_2_10_1_1;06_mNG_2_11_1_1;06_mNG_2_12_1_1;06_mNG_2_13_1_1;06_mNG_2_14_1_1;06_mNG_2_15_1_1;06_mNG_2_16_1_1;06_mNG_2_17_1_1;06_mNG_2_18_1_1;06_mNG_2_19_1_1;06_mNG_2_20_1_1
4.9152000000e-02;1.0009835427e+00;1.0002796405e+00;1.0001179501e+00;1.0001847157e+00;1.0002199691e+00;1.0002083626e+00;1.0000789278e+00;1.0002742456e+00;9.9983687577e-01;1.0001287298e+00;1.0001369373e+00;9.9989332100e-01;1.0000603191e+00;1.0000904378e+00;1.0001236839e+00;1.0001344983e+00;9.9998918676e-01;1.0002134778e+00;9.9997211446e-01;9.9979545796e-01
5.2428800000e-02;1.0009958880e+00;1.0003488387e+00;1.0001666709e+00;1.0001642734e+00;1.0002326178e+00;9.9992353590e-01;1.0001201077e+00;1.0001586222e+00;9.9990299981e-01;1.0000828612e+00;9.9987216569e-01;1.0000018606e+00;1.0001297640e+00;9.9996791592e-01;1.0005050329e+00;1.0001549994e+00;9.9991422021e-01;1.0002614782e+00;1.0001155893e+00;9.9999756781e-01
5.8982400000e-02;1.0010554316e+00;1.0004504567e+00;1.0000690303e+00;9.9978955978e-01;1.0003037604e+00;9.9988872840e-01;9.9997789426e-01;1.0000158390e+00;9.9997450776e-01;1.0001645021e+00;1.0000561018e+00;9.9988741673e-01;1.0000565209e+00;9.9990522165e-01;1.0002441774e+00;1.0002222079e+00;9.9987228238e-01;1.0002173128e+00;1.0003547331e+00;1.0000189680e+00
6.5536000000e-02;1.0011699764e+00;1.0003571986e+00;1.0001656090e+00;1.0002152412e+00;1.0001628778e+00;1.0001004876e+00;1.0000523816e+00;1.0000982351e+00;1.0000253589e+00;1.0006391802e+00;1.0000151009e+00;9.9994207189e-01;1.0001358156e+00;9.9990002411e-01;9.9996866171e-01;1.0001382959e+00;1.0002713559e+00;9.9985071638e-01;1.0002660296e+00;1.0001034114e+00
7.2089600000e-02;1.0013665568e+00;1.0001966631e+00;1.0000277899e+00;1.0000712119e+00;9.9995649159e-01;1.0000767442e+00;1.0000855108e+00;1.0000032240e+00;1.0000189705e+00;1.0002707618e+00;9.9996601795e-01;1.0003291002e+00;1.0002916757e+00;9.9998550890e-01;9.9988374062e-01;1.0000041837e+00;1.0002653626e+00;9.9995754577e-01;1.0000574809e+00;9.9985830894e-01
7.8643200000e-02;1.0010773351e+00;9.9998011442e-01;9.9999536740e-01;1.0002901616e+00;1.0001501470e+00;1.0000845911e+00;1.0000188184e+00;9.9995426797e-01;1.0001429760e+00;1.0000289080e+00;1.0000097533e+00;1.0003200107e+00;1.0004423515e+00;9.9986097877e-01;9.9968683026e-01;1.0000872189e+00;9.9987008046e-01;1.0002289820e+00;9.9999113145e-01;1.0001844224e+00
8.5196800000e-02;1.0011178126e+00;1.0000248215e+00;1.0002678791e+00;1.0001504942e+00;1.0002141719e+00;9.9988206492e-01;1.0001232922e+00;9.9986131118e-01;9.9993630470e-01;1.0001666014e+00;9.9994878623e-01;1.0002913766e+00;1.0003204498e+00;1.0000959394e+00;1.0000131998e+00;1.0002132566e+00;1.0002427424e+00;1.0001476783e+00;1.0003076894e+00;1.0003573443e+00
9.1750400000e-02;1.0011747097e+00;1.0003442095e+00;1.0003138290e+00;1.0002564457e+00;1.0001405612e+00;9.9991725347e-01;1.0001166062e+00;1.0003343278e+00;9.9982935483e-01;1.0001829230e+00;1.0001839826e+00;9.9987626711e-01;9.9999430968e-01;1.0001437454e+00;1.0001213955e+00;9.9995416008e-01;9.9995293240e-01;1.0000433824e+00;1.0000473035e+00;9.9986847465e-01
9.8304000000e-02;1.0013944115e+00;1.0001015630e+00;1.0001694572e+00;1.0003345422e+00;1.0000675163e+00;1.0000081791e+00;1.0001847154e+00;1.0004053325e+00;9.9986041317e-01;1.0001804912e+00;1.0003113098e+00;1.0000170584e+00;9.9999546162e-01;9.9988104504e-01;1.0002220969e+00;1.0002140517e+00;9.9989015626e-01;1.0001589892e+00;1.0001100299e+00;9.9981489697e-01
1.0485760000e-01;1.0011934056e+00;1.0001670371e+00;1.0002352905e+00;1.0000993715e+00;1.0002905993e+00;9.9983046141e-01;1.0000808459e+00;1.0001898662e+00;1.0001902286e+00;1.0000516985e+00;1.0000202475e+00;1.0001011663e+00;1.0000123721e+00;1.0000225520e+00;1.0003781100e+00;9.9995992232e-01;9.9993217937e-01;1.0000392474e+00;9.9997936383e-01;9.9979478428e-01
1.1796480000e-01;1.0012878951e+00;1.0002524155e+00;1.0001777751e+00;1.0002159322e+00;1.0001460700e+00;1.0000182069e+00;1.0000665763e+00;1.0001227894e+00;1.0001289781e+00;1.0002745745e+00;9.9981648557e-01;9.9986821518e-01;1.0002375580e+00;1.0002541388e+00;9.9991546168e-01;1.0000328402e+00;1.0000371987e+00;9.9986320449e-01;1.0003602518e+00;9.9990928590e-01
1.3107200000e-01;1.0014224795e+00;1.0001742399e+00;1.0001999666e+00;1.0000749738e+00;1.0002075132e+00;1.0000436232e+00;1.0000850770e+00;1.0000968099e+00;9.9987647313e-01;1.0001197959e+00;9.9976144805e-01;9.9985558175e-01;1.0001881481e+00;1.0000343382e+00;9.9992577902e-01;1.0001452522e+00;1.0001454287e+00;1.0001408032e+00;1.0000999361e+00;1.0000492014e+00
1.4417920000e-01;1.0013478670e+00;1.0002239831e+00;1.0001387851e+00;1.0000759687e+00;1.0000219468e+00;1.0001341018e+00;1.0001062390e+00;1.0002192094e+00;9.9998797216e-01;1.0000990364e+00;1.0001346193e+00;9.9995988160e-01;1.0001732998e+00;9.9994959423e-01;9.9999053765e-01;9.9998735357e-01;1.0001050151e+00;1.0002335611e+00;1.0001256120e+00;1.0000858341e+00
1.5728640000e-01;1.0011394565e+00;1.0001191887e+00;9.9988525053e-01;9.9998971692e-01;1.0000939198e+00;1.0000281025e+00;9.9980924393e-01;1.0000079007e+00;9.9989291866e-01;1.0001615500e+00;9.9996700195e-01;1.0000092920e+00;1.0001239212e+00;1.0001073853e+00;9.9970637775e-01;1.0000983346e+00;1.0000322085e+00;1.0000646996e+00;1.0000887874e+00;9.9992835534e-01
1.7039360000e-01;1.0012230438e+00;1.0001918791e+00;1.0000778281e+00;1.0002977728e+00;9.9996414292e-01;1.0002485679e+00;9.9994393185e-01;1.0000716691e+00;1.0000285324e+00;9.9997401263e-01;9.9994331680e-01;9.9996395420e-01;9.9993798594e-01;9.9996539014e-01;9.9990309777e-01;1.0001391498e+00;9.9999327572e-01;1.0000857918e+00;1.0000802237e+00;1.0000569936e+00
1.8350080000e-01;1.0013561241e+00;1.0000272682e+00;1.0001008082e+00;1.0001357211e+00;1.0000618705e+00;1.0001765530e+00;9.9990167970e-01;9.9995615301e-01;9.9997184164e-01;1.0000665135e+00;1.0001182994e+00;9.9990922182e-01;1.0000065730e+00;1.0000693478e+00;9.9992544917e-01;9.9994015786e-01;1.0001012625e+00;1.0000034660e+00;1.0000467948e+00;1.0000568060e+00
1.9660800000e-01;1.0010249548e+00;1.0001984891e+00;1.0002697602e+00;9.9995248831e-01;1.0000086506e+00;1.0001563392e+00;9.9995972223e-01;9.9990583025e-01;9.9992506164e-01;1.0000755225e+00;1.0001915724e+00;1.0001176409e+00;1.0002606758e+00;1.0002072974e+00;1.0000800019e+00;9.9994907719e-01;9.9998476779e-01;1.0002184582e+00;1.0000111409e+00;9.9990275063e-01
2.0971520000e-01;1.0013667683e+00;1.0002187247e+00;1.0000569274e+00;1.0001413128e+00;1.0000614920e+00;9.9982631185e-01;9.9991010763e-01;9.9994342815e-01;9.9991679731e-01;9.9998147401e-01;1.0001248450e+00;1.0002152289e+00;1.0000779074e+00;1.0001633633e+00;9.9976992074e-01;9.9999096681e-01;9.9999383019e-01;1.0000375831e+00;9.9997710428e-01;1.0001237918e+00
2.3592960000e-01;1.0011762247e+00;1.0000166241e+00;1.0001779632e+00;1.0002453257e+00;9.9997848254e-01;1.0001149658e+00;9.9985683524e-01;1.0001460239e+00;9.9995445576e-01;1.0000483533e+00;1.0002111830e+00;1.0000679376e+00;9.9999113593e-01;1.0001161187e+00;1.0000236165e+00;9.9996399358e-01;1.0001558241e+00;9.9986741660e-01;9.9990535788e-01;1.0000157693e+00
2.6214400000e-01;1.0010333117e+00;1.0001358483e+00;1.0000725218e+00;1.0001656666e+00;1.0001772635e+00;1.0000042492e+00;9.9970515494e-01;1.0000839179e+00;1.0000269041e+00;1.0000293299e+00;1.0000134633e+00;1.0000232477e+00;9.9997216144e-01;1.0000049298e+00;1.0000840395e+00;9.9996915824e-01;9.9986698400e-01;9.9998495091e-01;1.0001177474e+00;9.9989426986e-01
2.8835840000e-01;1.0009946822e+00;1.0000313825e+00;1.0001054574e+00;1.0000538551e+00;1.0001175641e+00;9.9997429160e-01;9.9992443372e-01;1.0000327410e+00;1.0000035186e+00;1.0000929181e+00;9.9980995419e-01;9.9987558751e-01;1.0000015545e+00;1.0000306286e+00;1.0000664101e+00;9.9982530243e-01;1.0000843281e+00;9.9995496882e-01;9.9976408259e-01;9.9986953652e-01
3.1457280000e-01;1.0010783704e+00;1.0000673823e+00;1.0002625323e+00;9.9998895119e-01;1.0000532683e+00;1.0001465948e+00;9.9974374887e-01;1.0000610895e+00;1.0000784876e+00;1.0002081889e+00;9.9997621687e-01;9.9978915657e-01;9.9971082469e-01;9.9996835800e-01;9.9999139186e-01;9.9970163647e-01;1.0000438722e+00;1.0000769711e+00;9.9989969329e-01;1.0000626094e+00
3.4078720000e-01;1.0011249675e+00;1.0002289581e+00;1.0001802004e+00;9.9997079445e-01;1.0000477860e+00;1.0000807409e+00;9.9969767011e-01;1.0000868090e+00;1.0000425393e+00;1.0000300605e+00;9.9985402699e-01;9.9964807477e-01;1.0000661687e+00;1.0000262626e+00;9.9997919425e-01;9.9982651476e-01;9.9993916788e-01;1.0000988414e+00;1.0001063082e+00;1.0000189195e+00
3.6700160000e-01;1.0012891062e+00;1.0002166693e+00;1.0002168461e+00;1.0000665636e+00;1.0000574744e+00;1.0000243647e+00;9.9981859345e-01;1.0001130008e+00;1.0000054676e+00;9.9990479894e-01;1.0000289280e+00;9.9988788174e-01;1.0000137231e+00;9.9996870321e-01;1.0000642021e+00;9.9982052900e-01;9.9994071293e-01;1.0001370304e+00;1.0001466451e+00;9.9996962393e-01
3.9321600000e-01;1.0011147575e+00;1.0001742815e+00;1.0002260986e+00;1.0001575595e+00;9.9992705450e-01;9.9994848455e-01;9.9982194227e-01;9.9984613927e-01;9.9997556657e-01;9.9999343599e-01;1.0001400501e+00;9.9994445725e-01;9.9997367810e-01;9.9997620532e-01;9.9995022529e-01;1.0000576789e+00;1.0001177549e+00;9.9988174423e-01;1.0002109901e+00;9.9976739096e-01
4.1943040000e-01;1.0010647726e+00;9.9999997697e-01;1.0000841277e+00;9.9993415355e-01;9.9987429266e-01;1.0001446536e+00;9.9995827929e-01;1.0000098704e+00;9.9993898867e-01;1.0000350112e+00;9.9994550453e-01;9.9992214278e-01;9.9998059635e-01;9.9994327695e-01;9.9997335308e-01;1.0001108195e+00;9.9999964577e-01;9.9993742630e-01;1.0000192393e+00;9.9980245407e-01
4.7185920000e-01;1.0010553091e+00;1.0002221561e+00;1.0001708914e+00;9.9999291286e-01;9.9997503471e-01;1.0000204074e+00;9.9993433145e-01;9.9995737989e-01;9.9997226787e-01;9.9993119342e-01;9.9998893648e-01;9.9992822201e-01;1.0001147118e+00;1.0000717748e+00;9.9992024670e-01;9.9985789098e-01;9.9995553567e-01;9.9996790094e-01;9.9990621079e-01;9.9994610904e-01
5.2428800000e-01;1.0011069600e+00;1.0002335521e+00;1.0001330800e+00;1.0000120220e+00;1.0000740153e+00;1.0000723604e+00;1.0000604266e+00;1.0000499818e+00;1.0000116988e+00;1.0000078459e+00;9.9982450573e-01;9.9997618300e-01;1.0002297127e+00;9.9999589134e-01;1.0000125724e+00;1.0001049071e+00;9.9992613994e-01;1.0000512165e+00;9.9997641742e-01;9.9999897903e-01
5.7671680000e-01;1.0011697783e+00;1.0001205960e+00;1.0001137966e+00;9.9989664057e-01;9.9993635040e-01;1.0000631821e+00;1.0001751978e+00;9.9993587470e-01;1.0001349226e+00;1.0000196648e+00;1.0000282771e+00;1.0000843374e+00;1.0001088565e+00;9.9997020815e-01;9.9992424976e-01;1.0000232682e+00;1.0000086885e+00;9.9993138877e-01;1.0000368061e+00;1.0000761718e+00
6.2914560000e-01;1.0010042773e+00;1.0001448386e+00;1.0000220679e+00;9.9997749867e-01;1.0001184340e+00;1.0001114727e+00;1.0000525075e+00;9.9999681214e-01;9.9992562388e-01;1.0000063767e+00;1.0000477551e+00;1.0000254370e+00;9.9999855539e-01;1.0001557851e+00;1.0000076544e+00;9.9993867540e-01;1.0000291367e+00;9.9996740536e-01;1.0000398670e+00;9.9976198028e-01
6.8157440000e-01;1.0011462437e+00;1.0002003725e+00;1.0000470357e+00;9.9992290892e-01;9.9998207382e-01;9.9993374931e-01;1.0001159496e+00;1.0000166211e+00;9.9995622264e-01;9.9989678946e-01;9.9996147311e-01;9.9998733409e-01;1.0001022652e+00;9.9997459094e-01;1.0000306207e+00;9.9997478532e-01;1.0000941918e+00;1.0000470958e+00;9.9999173607e-01;1.0000869627e+00
7.3400320000e-01;1.0011285036e+00;1.0001782328e+00;1.0001789912e+00;1.0000857968e+00;1.0000659966e+00;1.0000336329e+00;9.9989212916e-01;9.9994676894e-01;1.0000685954e+00;9.9996158957e-01;1.0000832907e+00;1.0000668881e+00;1.0000519062e+00;1.0000745365e+00;1.0000213880e+00;1.0000500040e+00;9.9994085340e-01;9.9991239408e-01;9.9999962614e-01;1.0001211133e+00
7.8643200000e-01;1.0010510271e+00;1.0002489016e+00;1.0001435798e+00;1.0000224648e+00;1.0000266598e+00;1.0001104178e+00;9.9997349270e-01;9.9989055271e-01;1.0001122195e+00;9.9992639682e-01;1.0000282009e+00;1.0000284442e+00;1.0000152429e+00;1.0001492907e+00;9.9999602981e-01;1.0000069235e+00;1.0000176550e+00;1.0000465720e+00;9.9995769253e-01;1.0001043172e+00
8.3886080000e-01;1.0010064305e+00;1.0001834341e+00;1.0000236061e+00;1.0001118724e+00;9.9992116592e-01;1.0000298723e+00;9.9995135091e-01;1.0000602839e+00;1.0000535807e+00;9.9976553071e-01;1.0001327591e+00;1.0001431673e+00;9.9982651527e-01;1.0000133129e+00;1.0001845678e+00;9.9995081381e-01;9.9997503339e-01;1.0001475019e+00;9.9989979915e-01;1.0000780574e+00
9.4371840000e-01;1.0008948752e+00;1.0002639485e+00;1.0001072051e+00;1.0000268779e+00;9.9995015571e-01;9.9994757732e-01;9.9992614359e-01;1.0000033098e+00;9.9995665305e-01;9.9998750932e-01;1.0000425480e+00;9.9995377385e-01;1.0000179966e+00;1.0000079792e+00;1.0000310352e+00;9.9998582645e-01;9.9985286921e-01;9.9999631145e-01;9.9990271501e-01;9.9999182992e-01
1.0485760000e+00;1.0009524848e+00;1.0001600851e+00;1.0000961095e+00;9.9987160948e-01;9.9994140168e-01;1.0000614891e+00;1.0000377339e+00;1.0001093103e+00;9.9990293023e-01;1.0001144468e+00;1.0000273536e+00;9.9993790329e-01;1.0000029980e+00;9.9996977158e-01;1.0000101834e+00;9.9998155988e-01;1.0000417150e+00;1.0000247044e+00;1.0000878312e+00;1.0000750535e+00
1.1534336000e+00;1.0009450476e+00;1.0001181563e+00;1.0001014465e+00;9.9999812231e-01;1.0000141745e+00;9.9997117147e-01;1.0000431042e+00;9.9994819533e-01;9.9997874515e-01;1.0000211524e+00;1.0000204603e+00;9.9995597703e-01;9.9992229930e-01;9.9997547584e-01;1.0000853349e+00;9.9987798386e-01;1.0000224007e+00;9.9997764945e-01;1.0000694077e+00;9.9989216974e-01
1.2582912000e+00;1.0008248197e+00;1.0001755109e+00;1.0001048603e+00;9.9997701335e-01;1.0000946345e+00;1.0000200195e+00;1.0000199828e+00;1.0001036297e+00;9.9993920861e-01;1.0000380172e+00;1.0000108732e+00;9.9998005720e-01;9.9992800283e-01;9.9987984598e-01;9.9998569828e-01;1.0000889356e+00;9.9993333988e-01;9.9989396777e-01;9.9998072111e-01;1.0000512533e+00
1.3631488000e+00;1.0009187037e+00;1.0002767716e+00;1.0000814339e+00;1.0000773187e+00;1.0001061924e+00;9.9997350292e-01;1.0001172886e+00;1.0000067562e+00;9.9995822220e-01;9.9985457645e-01;1.0000005650e+00;9.9995018314e-01;1.0000763050e+00;9.9995192019e-01;9.9989607420e-01;1.0001432614e+00;1.0000011271e+00;9.9990403273e-01;9.9998745360e-01;9.9995727280e-01
1.4680064000e+00;1.0007924289e+00;1.0002264389e+00;1.0000989791e+00;1.0001393460e+00;1.0000175275e+00;9.9982901488e-01;9.9995679722e-01;1.0000710104e+00;9.9994582847e-01;1.0000730564e+00;9.9993529911e-01;9.9997206329e-01;1.0001316976e+00;9.9999519037e-01;9.9999040476e-01;1.0000498341e+00;1.0000176911e+00;9.9999280683e-01;9.9989306377e-01;1.0001181957e+00
1.5728640000e+00;1.0007976441e+00;1.0001148724e+00;1.0000946332e+00;1.0001258183e+00;1.0000294610e+00;9.9990260157e-01;9.9999590226e-01;9.9996321741e-01;9.9999890932e-01;9.9990186035e-01;1.0000492814e+00;1.0000301236e+00;9.9993547588e-01;9.9997132011e-01;1.0000157278e+00;9.9999708904e-01;9.9991039194e-01;1.0001282803e+00;9.9996341387e-01;1.0000140764e+00
1.6777216000e+00;1.0007748513e+00;1.0001649145e+00;1.0001408718e+00;1.0001674563e+00;1.0000693261e+00;1.0000126199e+00;9.9995009796e-01;9.9995338977e-01;1.0001706408e+00;9.9997085271e-01;9.9998418253e-01;9.9998915879e-01;9.9994212660e-01;1.0000043887e+00;9.9992090631e-01;9.9999215515e-01;9.9990504069e-01;9.9992260159e-01;9.9997068102e-01;9.9990259158e-01
1.8874368000e+00;1.0008355515e+00;1.0001073131e+00;1.0001378380e+00;1.0001787518e+00;1.0000435014e+00;9.9998637829e-01;1.0000681896e+00;1.0000031462e+00;9.9997984116e-01;1.0000228136e+00;1.0000148991e+00;1.0001404086e+00;1.0000301291e+00;9.9999838270e-01;1.0000311757e+00;9.9992518707e-01;9.9998533976e-01;1.0000557143e+00;9.9995808799e-01;9.9998560370e-01
2.0971520000e+00;1.0007547559e+00;1.0002191645e+00;1.0001721053e+00;1.0000342318e+00;1.0001203158e+00;1.0000160951e+00;9.9996394063e-01;1.0000079506e+00;1.0000011089e+00;9.9997940564e-01;9.9991519291e-01;1.0000130127e+00;1.0000663920e+00;9.9998869356e-01;9.9997664137e-01;1.0000531754e+00;9.9989484983e-01;9.9994646024e-01;9.9992717533e-01;9.9996407834e-01
2.3068672000e+00;1.0007167458e+00;1.0001352023e+00;1.0001103613e+00;1.0000953176e+00;9.9998815332e-01;9.9999815474e-01;9.9989748824e-01;9.9992486519e-01;9.9996910666e-01;9.9998612797e-01;9.9989235337e-01;9.9996938596e-01;9.9996376575e-01;1.0000747081e+00;9.9997573119e-01;9.9994925939e-01;9.9992474759e-01;9.9994159720e-01;1.0000301975e+00;9.9997735690e-01
2.5165824000e+00;1.0007110470e+00;1.0001011091e+00;1.0000845933e+00;1.0000987348e+00;1.0001554523e+00;1.0000324754e+00;1.0001092485e+00;9.9997451659e-01;1.0000864356e+00;1.0000066205e+00;1.0000066418e+00;1.0000539920e+00;1.0000478519e+00;9.9993742924e-01;9.9998377362e-01;9.9994725695e-01;1.0000256630e+00;9.9996050997e-01;9.9999337417e-01;1.0000570937e+00
2.7262976000e+00;1.0006820012e+00;1.0001902010e+00;1.0000997507e+00;1.0000421962e+00;1.0000344028e+00;1.0000198482e+00;1.0000226164e+00;9.9993582709e-01;9.9992931530e-01;1.0000519149e+00;1.0000282492e+00;1.0000095417e+00;1.0000079873e+00;1.0000420959e+00;1.0000413512e+00;1.0000726807e+00;1.0000122394e+00;9.9994834629e-01;1.0001013885e+00;9.9998262895e-01
2.9360128000e+00;1.0006652901e+00;1.0002055373e+00;1.0001077031e+00;1.0000090424e+00;1.0000269817e+00;9.9995101050e-01;9.9993950171e-01;1.0000835024e+00;1.0000032878e+00;1.0000826759e+00;9.9994976588e-01;9.9999338540e-01;9.9992000426e-01;1.0001044208e+00;9.9995442469e-01;1.0000383809e+00;1.0000682385e+00;9.9992512755e-01;1.0000335583e+00;9.9997952237e-01
3.1457280000e+00;1.0006172631e+00;1.0001696325e+00;1.0000635537e+00;1.0000482547e+00;9.9994569509e-01;9.9998303050e-01;9.9991263003e-01;9.9996823214e-01;1.0000084903e+00;9.9997188675e-01;9.9993346379e-01;9.9996222221e-01;1.0000231010e+00;9.9995042629e-01;9.9999666032e-01;9.9988222672e-01;1.0000056960e+00;1.0000016762e+00;1.0000011099e+00;9.9997482853e-01
3.3554432000e+00;1.0006077661e+00;1.0001353108e+00;1.0000593194e+00;1.0000275549e+00;9.9999476148e-01;1.0000974713e+00;9.9999707740e-01;1.0000594404e+00;9.9998651674e-01;1.0000168317e+00;9.9994989889e-01;9.9993855334e-01;9.9997099163e-01;9.9999315268e-01;9.9998065241e-01;1.0000298899e+00;9.9999892385e-01;9.9991869072e-01;1.0000344778e+00;9.9998665795e-01
3.7748736000e+00;1.0005159306e+00;1.0001034917e+00;1.0000797821e+00;1.0000473907e+00;9.9996831897e-01;1.0000010391e+00;1.0000142366e+00;1.0000281407e+00;9.9997531879e-01;9.9995038862e-01;9.9999549634e-01;1.0000171985e+00;9.9994331179e-01;1.0000418648e+00;9.9997606356e-01;9.9997181517e-01;9.9998789739e-01;1.0000765035e+00;1.0000233601e+00;9.9996606982e-01
4.1943040000e+00;1.0004306431e+00;1.0001657483e+00;1.0001259610e+00;1.0000762602e+00;1.0000396465e+00;1.0000483920e+00;9.9996375983e-01;1.0000010385e+00;1.0000655757e+00;1.0000004688e+00;9.9997859863e-01;1.0000082070e+00;9.9997170622e-01;9.9996267761e-01;1.0000704122e+00;9.9998117142e-01;1.0000304108e+00;9.9996758122e-01;1.0000537265e+00;1.0000040076e+00
4.6137344000e+00;1.0003901506e+00;1.0001195660e+00;1.0001072095e+00;1.0000324264e+00;1.0000629820e+00;1.0000795570e+00;1.0000041208e+00;9.9999414795e-01;1.0000227645e+00;1.0000079765e+00;9.9992889471e-01;1.0000068889e+00;1.0000391778e+00;1.0000315432e+00;1.0000060358e+00;9.9997526599e-01;9.9998187821e-01;1.0000526360e+00;9.9999172776e-01;9.9998775328e-01
5.0331648000e+00;1.0003499360e+00;1.0001240957e+00;1.0000724657e+00;1.0000626883e+00;1.0000417834e+00;1.0000291000e+00;9.9998601209e-01;1.0000524660e+00;9.9998558014e-01;9.9995669493e-01;1.0000020242e+00;9.9999462871e-01;9.9991664429e-01;9.9995202699e-01;1.0000000921e+00;1.0000073842e+00;9.9996481621e-01;1.0000385812e+00;9.9992161868e-01;9.9998413736e-01
5.4525952000e+00;1.0003312715e+00;1.0000958254e+00;1.0000391496e+00;1.0000212823e+00;1.0000445005e+00;9.9999332818e-01;9.9998189800e-01;9.9997848252e-01;9.9995353512e-01;9.9991573244e-01;1.0000521241e+00;1.0000298244e+00;9.9996786101e-01;1.0000217200e+00;1.0000416010e+00;9.9998333795e-01;9.9994157856e-01;9.9998128408e-01;1.0000387082e+00;1.0000078066e+00
5.8720256000e+00;1.0002861402e+00;1.0001263100e+00;1.0000473108e+00;1.0001178509e+00;9.9996409200e-01;1.0000141882e+00;9.9997890999e-01;9.9997357457e-01;9.9998338686e-01;1.0000425473e+00;1.0000158198e+00;1.0000481351e+00;1.0000119149e+00;9.9992723682e-01;9.9995836013e-01;1.0000301047e+00;1.0000630666e+00;9.9999007888e-01;1.0000287981e+00;9.9999628798e-01
6.2914560000e+00;1.0002808679e+00;1.0000883693e+00;1.0001382503e+00;1.0000285122e+00;1.0000220214e+00;9.9998600291e-01;1.0000384955e+00;9.9998033386e-01;1.0000230140e+00;1.0000293688e+00;9.9996171423e-01;9.9996956955e-01;1.0000227942e+00;9.9998688665e-01;1.0000054162e+00;9.9996974523e-01;1.0000351043e+00;9.9993207077e-01;1.0000555127e+00;9.9996575811e-01
6.7108864000e+00;1.0002122322e+00;1.0000199008e+00;1.0000960988e+00;1.0000181426e+00;1.0000975937e+00;1.0000264415e+00;9.9999336029e-01;1.0000096382e+00;9.9995836815e-01;9.9989203988e-01;1.0000280530e+00;9.9996569537e-01;1.0000194643e+00;9.9993739637e-01;9.9998164569e-01;1.0000451603e+00;9.9999908038e-01;1.0000343758e+00;1.0000329899e+00;1.0000034222e+00
7.5497472000e+00;1.0000668094e+00;1.0000784236e+00;1.0000503377e+00;1.0000328891e+00;9.9999789319e-01;1.0000282739e+00;1.0000244372e+00;1.0000074639e+00;9.9996641211e-01;1.0000742617e+00;1.0000065014e+00;1.0000145965e+00;1.0000488557e+00;9.9998288405e-01;9.9998868526e-01;9.9998880457e-01;9.9998805058e-01;1.0000310893e+00;9.9999878748e-01;1.0000212977e+00
8.3886080000e+00;9.9996309110e-01;1.0001081694e+00;1.0000519330e+00;1.0000267494e+00;9.9998244081e-01;1.0000077011e+00;1.0000071143e+00;1.0000208657e+00;9.9998811697e-01;9.9990520807e-01;9.9998394329e-01;9.9999274371e-01;1.0000386404e+00;9.9996866166e-01;9.9999029243e-01;9.9999352659e-01;9.9994292781e-01;1.0000082232e+00;9.9999924599e-01;1.0000078674e+00
9.2274688000e+00;9.9985848958e-01;1.0000531349e+00;1.0000326410e+00;1.0000386598e+00;9.9999121503e-01;9.9998579250e-01;1.0000055726e+00;1.0000081741e+00;9.9999360532e-01;1.0000924479e+00;1.0000168917e+00;9.9999712492e-01;9.9998474619e-01;9.9997926587e-01;9.9997837932e-01;9.9998407105e-01;1.0000139432e+00;1.0000270802e+00;9.9993720209e-01;1.0000038294e+00
1.0066329600e+01;9.9971287620e-01;1.0000114430e+00;1.0000153126e+00;9.9999219440e-01;9.9999007590e-01;9.9995460373e-01;1.0000113232e+00;9.9998498783e-01;1.0000032215e+00;1.0000177487e+00;9.9996343948e-01;1.0000228957e+00;9.9998194638e-01;1.0000144254e+00;1.0000020073e+00;9.9998989298e-01;1.0000321033e+00;9.9988972418e-01;1.0000369373e+00;1.0000145697e+00
1.0905190400e+01;9.9972256435e-01;9.9999845486e-01;1.0000173591e+00;1.0000297324e+00;1.0000243401e+00;1.0000380966e+00;9.9998457049e-01;9.9996145195e-01;1.0000475297e+00;9.9999975475e-01;1.0000097747e+00;9.9996478054e-01;9.9998023448e-01;9.9997164849e-01;9.9997477062e-01;1.0000124518e+00;9.9999415073e-01;9.9999500293e-01;9.9994987322e-01;9.9999141479e-01
1.1744051200e+01;9.9972513022e-01;1.0000113598e+00;1.0000277581e+00;9.9998755346e-01;9.9999224710e-01;1.0000177719e+00;1.0000121729e+00;9.9997311641e-01;9.9993947136e-01;1.0000373360e+00;9.9993859205e-01;1.0000373450e+00;9.9988735956e-01;1.0000100515e+00;1.0000017523e+00;1.0000465244e+00;9.9996460496e-01;1.0000618312e+00;9.9999666003e-01;9.9999221258e-01
1.2582912000e+01;9.9977788245e-01;9.9997385191e-01;1.0000089520e+00;1.0000025073e+00;1.0000114653e+00;9.9996880822e-01;1.0000051278e+00;9.9998432548e-01;9.9999743424e-01;9.9993083566e-01;1.0000207349e+00;9.9994888691e-01;9.9994763485e-01;1.0000353584e+00;9.9998451386e-01;1.0000200688e+00;1.0000242922e+00;1.0000479686e+00;1.0000348565e+00;1.0000251675e+00
