;05_DP_3_1_1_1;05_DP_3_2_1_1;05_DP_3_3_1_1;05_DP_3_4_1_1;05_DP_3_5_1_1;05_DP_3_6_1_1;05_DP_3_7_1_1;05_DP_3_8_1_1;05_DP_3_9_1_1;05_DP_3_10_1_1;05_DP_3_11_1_1;05_DP_3_12_1_1;05_DP_3_13_1_1;05_DP_3_14_1_1;05_DP_3_15_1_1;05_DP_3_16_1_1;05_DP_3_17_1_1;05_DP_3_18_1_1;05_DP_3_19_1_1;05_DP_3_20_1_1
4.2598400000e-02;1.0002301123e+00;9.9994130041e-01;1.0002348754e+00;9.9982968042e-01;1.0001123361e+00;1.0002308082e+00;9.9993966672e-01;1.0001810108e+00;1.0005351729e+00;1.0001412717e+00;1.0002566164e+00;1.0001271158e+00;9.9990307912e-01;1.0000603903e+00;1.0002303924e+00;1.0002499538e+00;1.0000326332e+00;1.0005772123e+00;1.0001882646e+00;1.0001717473e+00
4.5875200000e-02;1.0001933814e+00;9.9972905552e-01;1.0001148804e+00;9.9999200084e-01;1.0001653448e+00;1.0001107109e+00;9.9981580878e-01;1.0002276792e+00;1.0000899168e+00;1.0002304281e+00;1.0002681037e+00;1.0002410983e+00;9.9993898331e-01;1.0002000821e+00;1.0003114300e+00;1.0003043203e+00;1.0000061934e+00;1.0006157621e+00;1.0002408015e+00;9.9997672014e-01
4.9152000000e-02;1.0002019366e+00;9.9954448069e-01;1.0000106698e+00;1.0000858308e+00;1.0002107532e+00;1.0002378562e+00;9.9999545749e-01;1.0001690062e+00;9.9986506940e-01;1.0002370810e+00;9.9988439891e-01;1.0001529951e+00;9.9998244739e-01;1.0004552886e+00;1.0005270051e+00;1.0002321538e+00;1.0002921844e+00;1.0004995195e+00;1.0004491735e+00;1.0002387357e+00
5.2428800000e-02;1.0001673993e+00;9.9971175065e-01;9.9992713494e-01;1.0000728041e+00;1.0004410922e+00;1.0002692328e+00;1.0000693396e+00;9.9999620011e-01;1.0001486574e+00;1.0001391005e+00;1.0000506869e+00;1.0003657980e+00;1.0000236722e+00;1.0002490745e+00;1.0001918688e+00;1.0002332747e+00;1.0001207069e+00;1.0004259223e+00;1.0003436251e+00;9.9996302806e-01
5.8982400000e-02;9.9987261776e-01;1.0001049521e+00;1.0000937209e+00;9.9993237563e-01;1.0003713689e+00;1.0000163161e+00;1.0000326218e+00;1.0000404199e+00;1.0000053425e+00;1.0000592310e+00;1.0000048273e+00;1.0001838662e+00;1.0002420496e+00;1.0002824562e+00;1.0001916798e+00;1.0002402008e+00;9.9998662368e-01;1.0003572972e+00;1.0003831481e+00;1.0001202062e+00
6.5536000000e-02;1.0000490108e+00;1.0000321910e+00;9.9989532951e-01;9.9995539431e-01;9.9993911378e-01;1.0002126721e+00;1.0000552565e+00;9.9995241783e-01;9.9977528093e-01;9.9998185064e-01;9.9999674602e-01;1.0003133578e+00;1.0000456643e+00;1.0001566315e+00;9.9991683517e-01;1.0003531899e+00;9.9984790118e-01;1.0002012334e+00;1.0002553043e+00;1.0004002686e+00
7.2089600000e-02;1.0002995733e+00;1.0000128017e+00;9.9982671461e-01;1.0000607441e+00;1.0000149468e+00;1.0004129761e+00;1.0002312128e+00;9.9990054302e-01;9.9997780095e-01;1.0000986713e+00;9.9997712135e-01;1.0001116644e+00;9.9988856774e-01;1.0001133316e+00;9.9979118229e-01;1.0002255670e+00;9.9973963952e-01;1.0001261045e+00;1.0002063516e+00;1.0001914072e+00
7.8643200000e-02;1.0000026558e+00;1.0000788518e+00;1.0000623400e+00;9.9997854410e-01;1.0000429004e+00;1.0002827449e+00;1.0001015315e+00;9.9996812367e-01;9.9987447139e-01;9.9994590749e-01;9.9992844060e-01;1.0000342331e+00;1.0000303873e+00;1.0003185518e+00;9.9995058703e-01;1.0001973435e+00;1.0000153776e+00;1.0000271748e+00;9.9992891735e-01;1.0000012943e+00
8.5196800000e-02;1.0002115635e+00;9.9986489558e-01;1.0000363730e+00;9.9993005861e-01;1.0002032484e+00;1.0001690581e+00;9.9997548785e-01;1.0000121763e+00;9.9990836361e-01;1.0000111954e+00;1.0000976336e+00;9.9999628125e-01;1.0001023421e+00;1.0002131555e+00;9.9984815769e-01;1.0001259965e+00;9.9988967284e-01;1.0000429215e+00;9.9988716970e-01;1.0000546720e+00
9.1750400000e-02;1.0002173441e+00;9.9997728106e-01;1.0000099324e+00;9.9988855307e-01;1.0001120682e+00;1.0002220535e+00;1.0000636295e+00;9.9979859594e-01;1.0000425264e+00;1.0000482124e+00;1.0000535068e+00;9.9993775591e-01;9.9997047868e-01;1.0000326318e+00;9.9993026820e-01;1.0001321002e+00;1.0001146515e+00;9.9980647806e-01;9.9981614423e-01;1.0001642287e+00
9.8304000000e-02;1.0001879303e+00;1.0001390420e+00;9.9996618320e-01;1.0000019213e+00;9.9995623906e-01;1.0002793527e+00;1.0001889577e+00;1.0000570082e+00;9.9998201562e-01;1.0002413503e+00;1.0000435415e+00;1.0001012199e+00;9.9993302840e-01;1.0001801203e+00;9.9979799512e-01;9.9993232988e-01;1.0000629880e+00;9.9978125568e-01;1.0000221606e+00;1.0002175079e+00
1.0485760000e-01;1.0003733201e+00;1.0002261345e+00;9.9986407650e-01;9.9995165019e-01;1.0002056056e+00;1.0003881563e+00;1.0000550084e+00;9.9982026028e-01;9.9986362849e-01;1.0002087898e+00;9.9998409968e-01;1.0001533891e+00;9.9980061840e-01;9.9992223252e-01;9.9974663801e-01;1.0002253954e+00;9.9997488177e-01;9.9989802583e-01;1.0002379247e+00;1.0001819070e+00
1.1796480000e-01;1.0002186534e+00;9.9998011692e-01;9.9995024231e-01;1.0000362617e+00;1.0001499700e+00;1.0001922906e+00;9.9992821381e-01;1.0001502053e+00;1.0000946686e+00;9.9990094348e-01;9.9999187298e-01;9.9996046025e-01;9.9995752929e-01;9.9995081257e-01;9.9993963240e-01;1.0001720222e+00;1.0001746062e+00;1.0000316881e+00;9.9992614692e-01;9.9992643589e-01
1.3107200000e-01;1.0003265426e+00;9.9999924452e-01;9.9998679348e-01;9.9988136746e-01;1.0001816604e+00;1.0001252697e+00;9.9994722460e-01;1.0000768998e+00;1.0001171938e+00;1.0001697926e+00;1.0000109250e+00;1.0000623669e+00;9.9997083793e-01;9.9994968657e-01;9.9998908086e-01;1.0001193298e+00;9.9993923917e-01;9.9996016080e-01;1.0000448794e+00;1.0001509989e+00
1.4417920000e-01;1.0002545287e+00;1.0000748173e+00;1.0000725383e+00;1.0000017525e+00;1.0001658947e+00;1.0002634957e+00;9.9997070466e-01;9.9996651498e-01;9.9982383440e-01;1.0000269755e+00;9.9997516462e-01;9.9999401755e-01;9.9993622506e-01;1.0000254624e+00;9.9989275615e-01;1.0000309606e+00;1.0000965359e+00;9.9999932249e-01;1.0001296992e+00;1.0001846746e+00
1.5728640000e-01;1.0003537591e+00;9.9983845740e-01;9.9997270732e-01;9.9991724872e-01;1.0001036119e+00;1.0002453694e+00;9.9997930886e-01;9.9984861489e-01;9.9994471627e-01;1.0001136493e+00;9.9987576830e-01;9.9998791263e-01;9.9980685339e-01;9.9995123573e-01;9.9982701476e-01;9.9987641088e-01;1.0001438679e+00;1.0000865763e+00;1.0000059539e+00;1.0000347637e+00
1.7039360000e-01;1.0003841112e+00;9.9982313233e-01;1.0001065207e+00;1.0000314316e+00;1.0001168048e+00;1.0000074894e+00;1.0001170004e+00;1.0000004563e+00;9.9992003709e-01;9.9979552280e-01;9.9992395279e-01;9.9999467756e-01;9.9984501371e-01;9.9997625657e-01;9.9984938449e-01;9.9976379361e-01;1.0000041096e+00;1.0000202557e+00;9.9988916852e-01;9.9979154772e-01
1.8350080000e-01;1.0001322218e+00;9.9982307282e-01;9.9989624566e-01;9.9994601674e-01;1.0001020451e+00;1.0001430547e+00;9.9995039804e-01;1.0000546135e+00;1.0000752973e+00;9.9984249671e-01;9.9979513122e-01;9.9999941507e-01;1.0001343693e+00;1.0002332593e+00;1.0001572532e+00;9.9978161519e-01;1.0001028167e+00;1.0000587285e+00;9.9988115862e-01;9.9997884145e-01
1.9660800000e-01;1.0002617173e+00;9.9993216746e-01;1.0000193791e+00;9.9995001350e-01;1.0003290819e+00;1.0002525583e+00;9.9991231520e-01;9.9997589373e-01;1.0000725775e+00;9.9992677831e-01;9.9989442484e-01;9.9990328211e-01;1.0000284161e+00;1.0002344569e+00;9.9997887048e-01;9.9976562323e-01;1.0000035652e+00;1.0001691767e+00;9.9995016249e-01;9.9998087866e-01
2.0971520000e-01;1.0002004241e+00;9.9987029204e-01;9.9987103386e-01;1.0001496945e+00;1.0000602770e+00;1.0000845907e+00;9.9989849302e-01;1.0000013508e+00;9.9989839166e-01;9.9980775806e-01;9.9975015549e-01;9.9998024884e-01;1.0000751059e+00;9.9996377118e-01;9.9998488196e-01;9.9984653445e-01;9.9996443215e-01;1.0003579151e+00;1.0000401284e+00;9.9996479580e-01
2.3592960000e-01;1.0001635896e+00;1.0000467340e+00;9.9998817493e-01;1.0001784825e+00;1.0000382433e+00;1.0000375977e+00;9.9989399560e-01;9.9999005409e-01;1.0000213762e+00;1.0000606298e+00;1.0000335861e+00;1.0000763763e+00;9.9992034863e-01;1.0001386535e+00;9.9998746569e-01;9.9994059318e-01;1.0001838172e+00;1.0002607506e+00;1.0000319850e+00;1.0001323566e+00
2.6214400000e-01;1.0001128505e+00;1.0000232114e+00;1.0000206159e+00;9.9996641793e-01;1.0000912205e+00;1.0000323322e+00;1.0000499630e+00;9.9992884679e-01;1.0000159875e+00;1.0000865704e+00;1.0002103957e+00;1.0002171140e+00;9.9987796940e-01;1.0003300773e+00;9.9998696227e-01;1.0000355451e+00;9.9993900916e-01;1.0000566453e+00;9.9997944475e-01;1.0000220442e+00
2.8835840000e-01;1.0000922873e+00;9.9988278361e-01;1.0000037629e+00;9.9986696403e-01;1.0000430625e+00;1.0000984611e+00;1.0000702860e+00;1.0000392823e+00;1.0000564142e+00;9.9979940863e-01;1.0000215012e+00;1.0000815775e+00;9.9970987200e-01;1.0000324194e+00;1.0000099577e+00;1.0000144575e+00;9.9985869798e-01;1.0000425259e+00;1.0000030462e+00;9.9970244058e-01
3.1457280000e-01;1.0001645393e+00;9.9989686055e-01;1.0000007541e+00;1.0000093580e+00;9.9983058540e-01;1.0000105608e+00;1.0000323260e+00;1.0001929041e+00;1.0000164951e+00;1.0000340835e+00;9.9991507945e-01;1.0001434497e+00;1.0000423873e+00;1.0000656160e+00;1.0001004954e+00;1.0000357850e+00;9.9986530185e-01;9.9987138449e-01;1.0002079181e+00;9.9984358784e-01
3.4078720000e-01;1.0003034054e+00;1.0000032857e+00;9.9999814072e-01;1.0000710384e+00;1.0000123151e+00;1.0000967030e+00;9.9986482587e-01;1.0000751571e+00;9.9985590847e-01;9.9992169329e-01;9.9988022797e-01;9.9990009035e-01;1.0000584207e+00;9.9982938226e-01;1.0000402056e+00;1.0000246692e+00;9.9990624814e-01;9.9990784527e-01;1.0001852608e+00;9.9999586303e-01
3.6700160000e-01;1.0000202758e+00;9.9997975565e-01;1.0000281998e+00;9.9998865879e-01;9.9995874947e-01;1.0000447777e+00;1.0000802616e+00;1.0000010771e+00;9.9996937212e-01;9.9999079495e-01;1.0000116576e+00;9.9980004215e-01;1.0000413117e+00;9.9987694082e-01;1.0001956580e+00;9.9993605986e-01;1.0000834021e+00;9.9981015519e-01;1.0000793368e+00;9.9998398130e-01
3.9321600000e-01;1.0000531906e+00;9.9996066002e-01;1.0000177957e+00;9.9979372022e-01;1.0000389081e+00;1.0001745595e+00;9.9999244183e-01;1.0001371510e+00;1.0000391983e+00;9.9992162413e-01;1.0001668920e+00;1.0000953405e+00;1.0000092294e+00;9.9990780820e-01;1.0000880669e+00;9.9989811815e-01;1.0000007407e+00;9.9991452631e-01;9.9988403954e-01;1.0000575461e+00
4.1943040000e-01;1.0002265177e+00;9.9998417189e-01;9.9999159169e-01;9.9982311985e-01;1.0001319317e+00;1.0000499066e+00;9.9982140967e-01;1.0000143937e+00;1.0000670137e+00;1.0001066067e+00;1.0000431242e+00;1.0000976469e+00;1.0001885101e+00;9.9993079261e-01;9.9992900811e-01;1.0000104499e+00;9.9994692208e-01;9.9988393772e-01;9.9990488309e-01;9.9984683964e-01
4.7185920000e-01;1.0001833643e+00;9.9995802003e-01;9.9999166042e-01;9.9998296215e-01;1.0000756934e+00;1.0000052437e+00;9.9998741961e-01;1.0000024979e+00;9.9987971108e-01;9.9996797837e-01;1.0001038541e+00;1.0000468723e+00;1.0000475446e+00;1.0000086426e+00;1.0000254465e+00;9.9996196898e-01;1.0000104558e+00;9.9994479661e-01;9.9996148414e-01;9.9988195540e-01
5.2428800000e-01;1.0001747045e+00;1.0000318160e+00;9.9994382880e-01;1.0001055156e+00;9.9993241377e-01;1.0000906732e+00;1.0001217455e+00;1.0000411816e+00;9.9994529743e-01;9.9997846061e-01;9.9989306557e-01;1.0000026934e+00;1.0000225161e+00;1.0000177746e+00;9.9998949090e-01;1.0000826963e+00;9.9998797861e-01;9.9987969923e-01;1.0000913878e+00;9.9992047267e-01
5.7671680000e-01;1.0002159811e+00;1.0000524542e+00;1.0000188271e+00;1.0001996872e+00;9.9994710423e-01;1.0001294628e+00;1.0000434268e+00;1.0000812364e+00;1.0000965200e+00;9.9996970897e-01;9.9992297556e-01;1.0000714387e+00;1.0000631389e+00;1.0000994788e+00;1.0000350989e+00;9.9995568128e-01;1.0000621406e+00;9.9989906927e-01;1.0000923529e+00;1.0000479765e+00
6.2914560000e-01;1.0000857951e+00;1.0000833203e+00;9.9994934334e-01;1.0001063277e+00;9.9994321506e-01;1.0001135674e+00;1.0001256895e+00;9.9997175427e-01;1.0000657384e+00;9.9992953107e-01;9.9995372259e-01;9.9995999105e-01;9.9996294110e-01;1.0001246616e+00;1.0001770962e+00;1.0000225440e+00;1.0001556858e+00;9.9983372805e-01;1.0001545008e+00;9.9995481705e-01
6.8157440000e-01;1.0001341254e+00;1.0000617639e+00;9.9999474424e-01;9.9994122621e-01;9.9996944073e-01;1.0002109488e+00;1.0001446600e+00;1.0001265401e+00;9.9991861343e-01;1.0000520702e+00;1.0000122808e+00;1.0001636671e+00;1.0000645643e+00;1.0000133901e+00;1.0001417900e+00;9.9996416673e-01;1.0000530356e+00;9.9985789298e-01;1.0000875260e+00;9.9993285079e-01
7.3400320000e-01;1.0001015027e+00;9.9996818429e-01;1.0000113394e+00;9.9999294223e-01;1.0000030648e+00;1.0000806827e+00;9.9999973932e-01;9.9995822367e-01;9.9996502255e-01;9.9995275594e-01;1.0000266439e+00;1.0001730611e+00;1.0000494703e+00;9.9994658046e-01;9.9992895399e-01;1.0000556773e+00;1.0000471928e+00;1.0000476775e+00;9.9997985482e-01;9.9987596850e-01
7.8643200000e-01;1.0000991067e+00;1.0000778360e+00;9.9997449004e-01;1.0000528358e+00;1.0000514024e+00;9.9998275434e-01;1.0000373206e+00;9.9998410573e-01;1.0000769305e+00;9.9991833850e-01;1.0000998510e+00;1.0001097830e+00;9.9996360895e-01;9.9988421391e-01;9.9996387331e-01;1.0000194358e+00;9.9996286939e-01;1.0000091442e+00;9.9998451578e-01;9.9997786378e-01
8.3886080000e-01;1.0001885077e+00;1.0001296786e+00;1.0000840091e+00;1.0000872169e+00;1.0000522078e+00;1.0000504556e+00;9.9999955628e-01;1.0000287662e+00;1.0000668877e+00;9.9993511400e-01;1.0001773763e+00;1.0000742871e+00;1.0000121716e+00;1.0000441651e+00;9.9997008679e-01;1.0000291325e+00;1.0000653488e+00;9.9980604990e-01;1.0000098738e+00;1.0000276937e+00
9.4371840000e-01;1.0001170086e+00;9.9999852231e-01;9.9991131556e-01;1.0000517655e+00;1.0000760705e+00;9.9996571920e-01;9.9998770393e-01;9.9998141115e-01;9.9997519220e-01;1.0000339881e+00;1.0000329713e+00;1.0000544451e+00;9.9996717071e-01;1.0000400307e+00;1.0000735544e+00;9.9993148184e-01;9.9990352947e-01;9.9991563394e-01;1.0000144370e+00;9.9994009419e-01
1.0485760000e+00;1.0000558154e+00;9.9994418464e-01;1.0000120403e+00;9.9997604783e-01;1.0000263400e+00;9.9994752608e-01;9.9993498160e-01;1.0000216635e+00;1.0000095923e+00;9.9994486469e-01;1.0000220999e+00;1.0000639244e+00;1.0000055740e+00;1.0000191711e+00;9.9999430485e-01;1.0000828040e+00;9.9992828417e-01;1.0000702514e+00;1.0000489432e+00;1.0000635877e+00
1.1534336000e+00;1.0000839482e+00;9.9994122447e-01;1.0000105751e+00;1.0000080543e+00;1.0001340116e+00;9.9998052279e-01;9.9990498355e-01;1.0000942471e+00;1.0000723770e+00;1.0000030011e+00;9.9997788208e-01;1.0000171485e+00;1.0001021371e+00;1.0000087837e+00;1.0000522345e+00;1.0000252806e+00;9.9996963848e-01;9.9995416039e-01;1.0000958091e+00;9.9996027570e-01
1.2582912000e+00;1.0000762031e+00;1.0000089406e+00;1.0000464089e+00;9.9996790648e-01;1.0001047850e+00;9.9998619042e-01;9.9998096695e-01;9.9998819558e-01;1.0001549637e+00;1.0000476032e+00;9.9998250948e-01;9.9995079455e-01;1.0000490114e+00;9.9989452592e-01;1.0000265455e+00;9.9998634620e-01;9.9999625673e-01;1.0000456397e+00;1.0000042229e+00;1.0000348913e+00
1.3631488000e+00;9.9999422653e-01;1.0000459091e+00;9.9993342045e-01;9.9998374907e-01;1.0000838576e+00;9.9995761410e-01;1.0000042854e+00;1.0000813852e+00;9.9996778687e-01;9.9993864091e-01;1.0000042192e+00;9.9998361113e-01;9.9997365328e-01;9.9999420152e-01;9.9998550656e-01;9.9990427537e-01;1.0000398046e+00;9.9998202639e-01;9.9997842594e-01;9.9994111963e-01
1.4680064000e+00;1.0000594253e+00;1.0000792520e+00;9.9992418591e-01;9.9993400454e-01;1.0000583988e+00;9.9993697264e-01;1.0000400589e+00;9.9992614169e-01;1.0000708110e+00;1.0000087145e+00;9.9999467964e-01;9.9999788790e-01;9.9996121864e-01;9.9991569251e-01;1.0000032571e+00;1.0000332863e+00;1.0000789414e+00;9.9999406591e-01;1.0000858240e+00;1.0000231466e+00
1.5728640000e+00;1.0000922655e+00;1.0000142842e+00;9.9992898193e-01;1.0000166346e+00;9.9997130917e-01;9.9994321141e-01;9.9992906092e-01;1.0000120888e+00;9.9990113093e-01;1.0000063419e+00;9.9991643092e-01;1.0000818698e+00;9.9999863460e-01;1.0000243296e+00;1.0000025728e+00;9.9998314016e-01;9.9994238690e-01;1.0000423094e+00;9.9997745063e-01;9.9997317439e-01
1.6777216000e+00;1.0001117553e+00;9.9999796874e-01;9.9998691756e-01;9.9998011518e-01;1.0000346991e+00;9.9995610184e-01;9.9998700874e-01;1.0000265402e+00;9.9999864324e-01;1.0000398906e+00;1.0000064315e+00;9.9994224773e-01;1.0000288017e+00;1.0000737026e+00;1.0000523971e+00;9.9997417054e-01;9.9993020658e-01;1.0000071523e+00;1.0001129172e+00;1.0000062241e+00
1.8874368000e+00;1.0000241336e+00;1.0000122270e+00;9.9996196553e-01;9.9993485123e-01;1.0000217657e+00;9.9998668485e-01;9.9999067653e-01;9.9998531552e-01;1.0000211806e+00;1.0000187848e+00;9.9997929118e-01;1.0000395347e+00;1.0000184203e+00;1.0000235286e+00;9.9999292317e-01;9.9992578232e-01;1.0000185223e+00;1.0000634748e+00;1.0000271790e+00;9.9998447931e-01
2.0971520000e+00;1.0001069672e+00;1.0000296740e+00;1.0000263967e+00;9.9996851640e-01;1.0000309773e+00;1.0000410356e+00;9.9994093955e-01;9.9997116747e-01;1.0000247294e+00;1.0000293335e+00;9.9996813841e-01;9.9999055145e-01;1.0000321054e+00;9.9996649312e-01;1.0000275908e+00;9.9996469834e-01;9.9999084469e-01;9.9995373717e-01;9.9999496823e-01;9.9999741236e-01
2.3068672000e+00;1.0000401134e+00;9.9989963770e-01;1.0000032706e+00;9.9998408081e-01;1.0001254096e+00;9.9998007912e-01;9.9995308232e-01;9.9996987825e-01;1.0000000685e+00;9.9993674995e-01;1.0000450354e+00;1.0000238451e+00;9.9998185486e-01;9.9988825279e-01;9.9998530313e-01;9.9996617201e-01;9.9993456617e-01;1.0000245852e+00;9.9995151308e-01;1.0000531008e+00
2.5165824000e+00;1.0001222289e+00;1.0000569585e+00;9.9997228361e-01;9.9995853848e-01;1.0000443995e+00;1.0001060107e+00;9.9994876023e-01;9.9997899043e-01;1.0000606898e+00;9.9999043803e-01;1.0000565461e+00;1.0000441274e+00;1.0000099289e+00;1.0000272863e+00;1.0000171679e+00;9.9993568338e-01;1.0000799656e+00;1.0000560017e+00;1.0000553987e+00;9.9999109646e-01
2.7262976000e+00;1.0001076862e+00;9.9994543257e-01;1.0000256214e+00;9.9997804944e-01;9.9996821484e-01;1.0001275911e+00;1.0000167983e+00;9.9999683412e-01;1.0000313368e+00;9.9999249429e-01;9.9999341995e-01;9.9998894041e-01;1.0000062929e+00;9.9996031352e-01;9.9995216216e-01;9.9999063302e-01;9.9988028053e-01;1.0000029445e+00;1.0000408165e+00;1.0000070360e+00
2.9360128000e+00;1.0001356225e+00;1.0000407308e+00;1.0000858877e+00;1.0000709902e+00;9.9994975562e-01;9.9999263002e-01;9.9996543038e-01;9.9994464956e-01;9.9997288421e-01;1.0000114781e+00;1.0000348934e+00;1.0000675274e+00;9.9993137714e-01;9.9992992457e-01;1.0000125790e+00;1.0000540860e+00;9.9993901131e-01;9.9995907330e-01;9.9997118112e-01;9.9998441109e-01
3.1457280000e+00;1.0000834961e+00;9.9999919362e-01;9.9999425839e-01;9.9999666207e-01;1.0000312159e+00;9.9998163503e-01;1.0000023419e+00;9.9994291620e-01;1.0000141133e+00;1.0000667570e+00;1.0000054927e+00;1.0001067010e+00;1.0000043136e+00;9.9994934233e-01;9.9996345119e-01;9.9995482162e-01;1.0000027388e+00;9.9999819494e-01;1.0000501759e+00;9.9994477407e-01
3.3554432000e+00;1.0000727816e+00;9.9996976837e-01;1.0000646760e+00;9.9993347900e-01;1.0000277991e+00;1.0000029124e+00;1.0000213939e+00;9.9996791890e-01;1.0000369359e+00;1.0000655893e+00;9.9999939269e-01;1.0000881440e+00;9.9997765177e-01;1.0000249154e+00;1.0000454279e+00;1.0000907451e+00;9.9998811512e-01;9.9997599477e-01;1.0000412006e+00;1.0000396008e+00
3.7748736000e+00;1.0000591353e+00;1.0000156746e+00;1.0000039286e+00;1.0000541605e+00;1.0000985435e+00;9.9993343802e-01;9.9997215130e-01;9.9994476547e-01;1.0000514963e+00;9.9998883310e-01;9.9996874187e-01;1.0000102052e+00;9.9998353581e-01;9.9997681269e-01;1.0000029758e+00;9.9997697713e-01;9.9998976973e-01;9.9996632983e-01;9.9999310082e-01;1.0000306149e+00
4.1943040000e+00;1.0000418555e+00;9.9998911641e-01;9.9999389521e-01;1.0000438254e+00;9.9998109193e-01;9.9997678273e-01;9.9997621361e-01;9.9998368820e-01;1.0000167571e+00;1.0000134866e+00;1.0000283489e+00;1.0000095255e+00;9.9998454549e-01;1.0000101025e+00;1.0000147231e+00;1.0000096541e+00;1.0000295050e+00;1.0000139585e+00;1.0000064026e+00;1.0000000128e+00
4.6137344000e+00;1.0001065137e+00;9.9999923932e-01;9.9999576650e-01;1.0000315477e+00;1.0000056945e+00;1.0000015399e+00;1.0000065199e+00;9.9997250704e-01;1.0000006430e+00;1.0000186620e+00;9.9996019419e-01;1.0000186228e+00;1.0000349269e+00;9.9995610375e-01;1.0000061534e+00;1.0000038524e+00;9.9999006797e-01;1.0000356808e+00;9.9997276238e-01;1.0000651222e+00
5.0331648000e+00;1.0000588686e+00;1.0000150192e+00;1.0000433281e+00;9.9998972389e-01;9.9996293660e-01;1.0000260808e+00;1.0000241442e+00;9.9993973961e-01;1.0000499892e+00;9.9996609006e-01;9.9997401052e-01;9.9993491720e-01;9.9995548842e-01;1.0000377314e+00;1.0000207935e+00;1.0000295806e+00;1.0000065826e+00;1.0000030591e+00;1.0000048409e+00;9.9997049390e-01
5.4525952000e+00;1.0000852337e+00;9.9997448351e-01;9.9999178227e-01;9.9996492938e-01;1.0000163744e+00;1.0000859180e+00;1.0000012844e+00;9.9998227717e-01;9.9993486246e-01;9.9994665666e-01;1.0000064626e+00;1.0000178543e+00;1.0000263393e+00;9.9996036106e-01;1.0000071375e+00;9.9999739045e-01;1.0000052880e+00;1.0000543712e+00;1.0000396601e+00;9.9998609903e-01
5.8720256000e+00;1.0000771285e+00;1.0000405351e+00;9.9999241717e-01;9.9994093029e-01;1.0000511287e+00;9.9992716402e-01;1.0000063865e+00;1.0000069242e+00;1.0000613314e+00;1.0000047409e+00;9.9998334091e-01;1.0000130862e+00;9.9998290410e-01;1.0000026213e+00;1.0000099894e+00;1.0000072708e+00;1.0000297545e+00;9.9998555618e-01;1.0000836144e+00;9.9994711218e-01
6.2914560000e+00;1.0000947854e+00;9.9996113396e-01;1.0000021077e+00;9.9994805476e-01;1.0000081542e+00;9.9991531967e-01;1.0000720141e+00;9.9998300665e-01;9.9998260432e-01;9.9998370563e-01;9.9999750120e-01;9.9996874067e-01;9.9998168631e-01;9.9996541799e-01;1.0000129399e+00;9.9998635778e-01;9.9992551597e-01;9.9996881424e-01;9.9998633768e-01;9.9994935066e-01
6.7108864000e+00;1.0001149324e+00;9.9997962516e-01;9.9997784214e-01;9.9998311329e-01;1.0000289035e+00;9.9987786692e-01;9.9999162642e-01;1.0000213277e+00;1.0000063098e+00;9.9999818088e-01;1.0000125815e+00;1.0000094608e+00;9.9997458071e-01;1.0000424585e+00;9.9996526647e-01;1.0000127034e+00;9.9995970119e-01;9.9995372753e-01;9.9999173642e-01;1.0000758498e+00
7.5497472000e+00;1.0000162458e+00;9.9997682670e-01;1.0000067206e+00;1.0000163319e+00;1.0000135191e+00;1.0000048208e+00;1.0000014896e+00;1.0000541566e+00;1.0000109290e+00;9.9998120715e-01;9.9997694981e-01;9.9999021119e-01;1.0000367789e+00;9.9998141301e-01;9.9999059044e-01;9.9996757504e-01;1.0000225724e+00;9.9996909837e-01;9.9997295279e-01;1.0000353895e+00
8.3886080000e+00;9.9998429712e-01;9.9997453501e-01;1.0000033990e+00;1.0000211110e+00;9.9998611269e-01;9.9998941017e-01;9.9994767126e-01;1.0000413406e+00;1.0000035178e+00;1.0000010894e+00;1.0000028856e+00;9.9998758787e-01;1.0000012622e+00;9.9999600793e-01;9.9998766772e-01;9.9999651031e-01;1.0000107688e+00;9.9997617024e-01;1.0000342694e+00;9.9998962871e-01
9.2274688000e+00;1.0000446967e+00;9.9998181468e-01;9.9999246227e-01;9.9998596437e-01;1.0000267801e+00;9.9994838219e-01;9.9999609908e-01;1.0000139495e+00;9.9998256310e-01;9.9995648064e-01;9.9999855927e-01;9.9998854412e-01;1.0000109587e+00;9.9995577521e-01;1.0000050653e+00;1.0000142217e+00;1.0000007783e+00;1.0000138865e+00;1.0000295608e+00;9.9997383612e-01
1.0066329600e+01;1.0000120596e+00;1.0000041058e+00;1.0000053436e+00;9.9995851237e-01;9.9995646293e-01;9.9998485000e-01;1.0000291704e+00;9.9995183549e-01;1.0000308513e+00;1.0000003085e+00;9.9999594139e-01;1.0000337122e+00;9.9999883668e-01;1.0000245205e+00;9.9996220062e-01;1.0000006166e+00;9.9995022638e-01;9.9999386477e-01;1.0000008156e+00;9.9999388263e-01
1.0905190400e+01;9.9994982747e-01;9.9999121996e-01;9.9998914843e-01;9.9999147807e-01;9.9998915697e-01;1.0000827889e+00;1.0000207599e+00;9.9995184962e-01;1.0000072606e+00;1.0000058916e+00;9.9998308759e-01;9.9999788180e-01;1.0000005814e+00;1.0000139400e+00;9.9996798789e-01;9.9999068268e-01;1.0000151698e+00;1.0000257611e+00;9.9998725104e-01;1.0000257155e+00
